,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0667073822937346,0,0.125807123348541,0.0576080289570435,0.486991071909137,0,0,0,0.0152710979504781,0,0.0651317211483058,0,0,0,0,0,0,0,0,0,0.0102165806907083,0,0,-0.0237890177391234,0,0,0,0,0,0,0,0,0,0,0,0,0.0740266758938976,0,0,0,0,0,0.0234548253848493,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.230664322648847,0,0,0,0,0,0,0,0,0.28152495021116,0,0,0,0,0,0,0.297405671091447,0.0300208760383938,0,0,0,0,0,0,0,0.0700187401440141,-0.141176801089497,0,0,0.085122325188236,0,0,0,0,0,0,0,0,-0.0222767792537566,0,0,0,0,0,0.0789139238134644,0,0,0,0,0,0.157476418554105
X600000.CH.EQUITY,0,0,0,0.199774419856719,0,0,0,0,0,0.174271363346378,0,0,0,0,0,0,0,0,0,0,0,0.177416067518436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143167350514707,0.202648379952281,0.0485955737139606,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0389839526867429,0.0876726261163624,0,0,0,0,0.0895188949162478,0.0712839227957377,0,0,0.398944202981265,0,0,0,0,0,0,0,0,0,0,0,0.114169461874363,0,0.0503269507070495,0,0,0,0,0,0,-0.160288502237856,0,0.0279623172186113,0,1.73472347597681e-18,0,0,0,0.0283943883228096,3.46944695195361e-18,0,0,0.0691076294514878,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0541033398808017,0,0,0,0,0,-0.212524153255451,0,0,0,0,0,0.207234211221079,0,0,0,0,0,0,0,0.381078719386271,0,0,-0.0599328705763941,0,0,0,0,0,0,0.127877185558643,0,0,0,0,0.0213348659646476,0,0.118300699953222,0,0,0.169103886775109,0,0,0,0,0.0452278046325276,0,0.117254961865967,0
X600036.CH.EQUITY,0.321654610397574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374631136402007,0,0,0,0.105261057015807,0,0,0.0325630170619229,0,0,0,0,0,0,0,0,0,-0.0368897793593174,0,0,0,0,-0.0176277042755639,0,0,0.0799151516256701,0,0,0.274884094944105,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.516245584172065,0,0,0.120200391435568,0,0,0,0,0,0,0,0,0.0873090911852769,0,0,0,0,0,0,0,0,0.00615956336742022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130463386458287,0.0691156792895635,0.0164273195722016,0,0,0,0.099212287110864,-0.0979177212903461
X600926.CH.EQUITY,0,0.333274580044372,0,0,0,0,0.467854816559778,0,0,0.0485652567582563,0,0,0,0,0.113469232265629,0,0,0,0,0,0,0,0.0557949552938301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671184551377662,0,0,0,-0.0260648727319095,0,-0.117151907042905,0,0,0,0
X601009.CH.EQUITY,0,0,0.11820309292452,0,-0.0753610587948238,0,0,0.110528848570412,0,0,0.0553590071952989,0,0,0.25392979831871,0,0,0,0.107344318444472,0,0.143340797912507,0,0,0,0,0.0942334451449105,0,0,0,0,0,0,0,0,0,0,0,0.00287979777903505,0.0441060848278602,0,0,0,0,0,0.083289000335676,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.512920514925867,0,0.504586959511151,0,0.10055833429502,0,0,0,0,0,0,0,0,0.0749971710301281,0,0,0,0,0,0,-0.0940936665335519,0,0,-0.421566595884177,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.114806552855937,0,0,0,0,0,0,0.0766094887156868,0,0,0.232867728645581,0,0,0.157772691961321
