,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,2.77555756156289e-17,0.28317153169765,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0224486280425965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433772485760739,0,0,0,0,0,0,0.130334877495691,-4.33680868994202e-19,0,0.0611516333903761,0,0.0168288990249947,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377211279345743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152932437457078,0,0,-0.0826106581243301,0.159424517898776,0.0789449062979445,0,0,0,0,0,0.026583417461452,0.197245801913481,0,0,0
X600000.CH.EQUITY,0,0,0,1.73472347597681e-18,0.239281147179532,0,0,0.0822109475738738,0,0,0.317618651074122,0,0,0,0,0.182580578044978,0,0,0.0223409182676024,0,0,0.0583481816704628,0,0,0,0.0685560139308403,0,0,0,0.0195099719254011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.237935547984815,0.0908397359853674,0,0,-2.77555756156289e-17,0.216880524433788,0.100278288578454,0.0947560172869447,0,0,0,0,0,-0.0901682011196498,0.0297174747320583,0,0,0,0,0,0,-0.0206152812549036,0,0,0,0,0,0,0,0,0,0,-0.00808719983566248,0,0,0,0,0,0.312277121398557,0,0,0,0,0,0.1192278964062
X600016.CH.EQUITY,0,0,0.163190547490082,0,0,0,0,0.174361441955971,0.158064946561684,0.118187761319318,0.283278383946654,0,0.0379393959560307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523670931035246,0,0,0,0,0
X600036.CH.EQUITY,0,0.0886589028732108,0,0,0,0,0.408319082047599,0,0,0,0,0,0,0,0,0,0,0.0524468409696975,0.013602203924828,0,0.269072196896657,0,0,0.057228124076407,0,0,0,0.124989805906682,0,0,0,0.0196970423990305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.10880527746945,0,0,0.0996248327615811,0.046084153425269,0.270665384416567,0,0.0977539329436658,0,0,0.0824870574724585,0.0241122340621793,0.153455107758587,0.0721552077424754,0,0,0,0,0,0,0.0324444476840775,0,0,0.0127954914388685,0,0,0,0,0,0,0,0,0,0.00607288621723701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160299317337929,0
X601169.CH.EQUITY,0,0.037910967068777,0.106772305747086,0.349349832259721,0.0633268284605,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.130245056128851,0,0,0,0,0,0,0,0,0,0.243295440117091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776589063577809,0,0,0,0,0,0,0,0.016519052288907,0,0
X601229.CH.EQUITY,0,0,0.272304835631672,0.148858415389316,0,0,0,0,0,0,0,0,0,0,0,0.222744873365324,0.19838320630188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155647298994348,0,0,0,0,0,0,0,0,0,0.110532549647554
X601288.CH.EQUITY,0,0,0.0262319322513948,0,0,0,0,0,0.0636587989525565,0,0,0.454251728034967,0,0,0.200340637673961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292661253475234,0,0,0.168809275863614,0,0,0,0,0,0.00675137268622201,0,0,0,0.0184346916115431,0,0,0,0,0,0,0,0
