,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0461889364667123,0,0.176691461815388,0,0.108217107324334,0,0,0,0.0973786902264656,0.0269689479247455,0,0,-0.0264949393265474,0,0,0,0,0,-0.369927768052388,0,0,0,0,0.407473927592768,0,0,-0.00914966580688375,0.296866019790152,0,0,0,0,0,-0.0641503000295701,0,0,0,0,0,0,0.00284435320364278,-0.0372293640012631,0,-0.0632052214753383,0,0,0
X002142.CH.EQUITY,0.426589634500508,0,0,0,0.0250298058899007,0.160327858842808,0.107354999373022,0,0,0,0,0,0,0,0,0.103149388097181,0,0,0,0,0,0,0.0310686315093039,0,0,0.0392250335692469,0,0,0,0,0,0,0.063474145146072,0,0,0,0,0,0,0,0,0,-0.143703414148943,0,0,-0.0163797623284598,0,0,0,0,0
X600000.CH.EQUITY,0.221111531204799,0,0,0,0,0,0,0.336808103635844,0.0283906802121535,0,0,0,0,0,0,0.0951120240973962,0.0356489424950926,0,0.00980132341190305,0,0,0,0,0,0,0,0.0543334220650053,0,0.11560607662795,0,-0.020107068175217,0,0,0,0,0,0,0,0,0,0,0,0.00514997450545482,0,0,0.148837472489154,0,0,0,0,-0.108361999566266
X600016.CH.EQUITY,0,0,0.0178873162237308,0,0.0158359652787707,0,0.14158832164561,0.412955350915586,0,0,0.206175423116444,0,0.0559662375489264,0.0686602921853186,0.0488496735890709,0,0,0,0.095161503088937,0,0,0,0,0,0,0,0,0,0,0,0,0.0988273769922516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.151510477519969,0,0,0.178419864112852,0,0.0361728947366361,0,0.294598818706549,0,0,0,0,0,0,0,0.0525774975238695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254370745135555,0,0,0.168335122638926,0,0.100663017931943,0.0825455941934888,0,0,0,-0.132352337227061,0,0,0,0,0.011841786638358,-0.0629641815228563,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.563197744710429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242249884787785,0,0,0,0,-0.0890553256938788,0,0,0,0,-0.149387010813073,0
X601166.CH.EQUITY,0.199017248375394,0,0,0.012421630745217,0,0.256312080200028,0,0,0,0,0,0,0.308105131527133,0,0,0,0,0,0.00761356142094228,0.0166962985227723,0,0,0,0,0,0.0859259154500316,-0.0796176353774344,0,0,0,-0.0609766163811301,0,0,0,0,0,0,0.0104742654735979,0,0,0,0,0,0,-0.0768442588181034,0,0.0971526797975448,0,0.0538623084214806,0,0
X601169.CH.EQUITY,0,0,0,0.727520181987142,0.079717439178837,0,0,0,0,0,0,0,1.73472347597681e-18,0.106079635351128,0,0,-0.0193477893313646,0,0.0288611775724499,0.0764071750275861,0,0,0,0,0,0,0,-0.0626181721567374,0,0,0,0.0389357824750452,0.101156051808861,0,0,0,0,-0.162889478056821,0,0,0,0,0,0,0,0,0,-0.0654069556159362,0,0,-0.0201140816089033
X601229.CH.EQUITY,0,0,0,0.162976506365714,0.0717214339590981,0,0,0,0,0,0,0,0.0494924610463706,0.0819699066474631,0,0,0.0458189987643422,0,0,0,0.0510529051437261,0,0.0262526332043342,0,0,0,0,0,0,0,0,0,0,0,0.104641156256065,0,0,0,0,0.05245585971838,0.010139266001654,0,0.196128810559644,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,1.73472347597681e-18,0.0167545554331637,0,0,0,0.00292242993252989,0.101778071378295,0,0.0777548900211903,0,0,0,0.0400242543739346,0.171557369077572,0.428046378923776,0.0443317771947802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112968813090985,0,0
