,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.315200007056249,0,0,0.493013809991008,0,0,0,0,0,0,0,0,0.0116200502977105,0,0,0.137841552175381,0,0,0,0,0,0.0090926659469162,0,0,0,0,0,0,0,0.140436373859411,0.0162769201616589,0.0964413683805057,0,0,0,0,-0.07195230904945,0,0,0,0,0,0,0,0,-0.240030327173278,0,-0.109915319822453,0,0
X002142.CH.EQUITY,0,0,0.112325983136927,0,0.43757690841551,0.00134879005631666,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.132168502999336,0,0,0,0,0,0,0,0,0,0,0,0.191535979431185,0,0,-0.176529291602269,0,-0.0420674865843492,0,0,0,0,0,0,-0.0600782266646401,-0.0334877219741971,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0873910624522899,0,0,0.00294163484318485,0,0.411711214807593,0,0.0194329520220746,0,0,0.108485660857909,0.0902451523648979,0,0,0,0,0.0690444721931107,0,0,0,0,0,0,0,0,0.0451924969266859,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0197882642634976,0,8.67361737988404e-19,0,0,0.0370783575070234,0,0,0.0857070258498887,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.16369900120148,0,0.0887545703864614,0,-0.0382562273791121,0,0,-0.557534026742047,0,-0.0627605108640746,0,0,0,0,0,0,0.800516903290442,0,0,0,0,0,0,0,0,0,0,0,0.212993109671284,0.179898053070965,0.137666207197584,0,0,0,0.0431109634404963,0,0,0,0
X600036.CH.EQUITY,0.192130666744351,0.259590872052428,0,0,0,0,0,0,0,0,0,0,0,0.0921935422666757,0,0,0,0,0,0,0,0.00512732000052659,0,0,0,0,0,0,0,0,0,0.194009043742133,0,0,0,0,0.137157887815871,0,0,0.0969470370194535,0,0,0.0608054780344217,0,0.0295138267134189,0,0,0,0,0,0
X601166.CH.EQUITY,0.171376193226841,0.131755166786228,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.380653694983145,0.071051350162141,0,0,0.013741873815076,0,0,0,0,0,0,0,0,0.00942884456176763,0,0,0,0.0172152846140258,0,0,0,0,0,0,0,0,0,0,0.0483918177013956,0,0,0.0109971154670253,0,0,0,0,0,0.00247545536370591,0,-0.0364476207503038
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.321184918982789,0,0.120026811528534,0.0959066925224452,0.00756480775499598,0,0,0.13350047234714,0.0622331237124668,0,0,0,0.0366543035672257,0,0,0.0404797968658467,0,0,0,0,0,0.0449816024567196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.055423187749969,0,0,0,0,0.216711347248477,0,0,0,0,0.477168714354127,0,0,0,0,0,0,0.0771522186964547,0,0,0,0,0,0,0,0.0924801256027657,0,0,0,-0.153885369161656,0,0.238362345454872,0,0,0,0,0,-0.233097950818786,0,0,0,0,0,0,0,0,0,0,0.0411331081832676,-0.0419197478499702
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.129783298029103,0.105748237390698,0.199509103615059,0.139196118775168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.166460721506325,0,0,0.0950761043985619,0.09681329521423,0,0,0.118845576418586,-0.0514445434966746,0.0723545369297676,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.393676462563826,0.280677047270002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635380051528223,0,0,0,0,0,0,0,0,0,0.114075022864831,0,0.0151297825361618,0,0,0,0.00650887032644111,0.0564104324569094,0,0,0,0,0,0.0571811109253132,0,0,0
X601398.CH.EQUITY,0,0,0.232758934012375,0,0,0,0.182187677436257,0,0.298255214077234,0,0,0,0.113656403169078,0,0,0,0,-0.061039460445486,0,0,0,0,0,0,0,0,0,0,0,0.0015324306221225,0,0,0,0.120503481228228,0,4.34031665236079e-05,0.0508363756655872,0,0.134901084027611,0,0,0,0,0,0,0,0,0,0.0363907360440452,0.0642680311029018,0
X601818.CH.EQUITY,0,0,0,0.120579498690484,0,0.311625948902126,0,0.111256749374467,0.107149744213445,0,0,0,0.00974231822889812,0,0,0.151608364566674,0,0,0,0,0,0.110279143577451,0,0,0,0,0,0,0.0653551498490034,0,0,0.0148008741530723,0,0,0,0,0,0,0,0,0,0,0.0310523481038554,0,0,0,0.00685300008474912,0,0,0,0
