,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0475565621573133,0.175750309641787,0.0124960044401739,0,0,0.173189547352182,0,0,0,0,0,0.0321729912490082,0,0.019951805915348,0,0,0,0.159413783767016,0,0,0,0,0,0,0.0322358291761205,0,0,0,0,0,0.0155566531733379,0,0,0,0,0,0,0.0819959285405861,0.155001149103319,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0818845453307162,0,0.112580030566954,0,0.41348209590655,0,0,0.00742581361254747,0,0,0,0,0.371479201452969,0,0.017989463956313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900875487127841,0,0,0,0.149838835544037,0,1.0842021724855e-19,0.0547878309390801,0,0,-0.0179649202220785,0,-0.0652658425264856,0
X600000.CH.EQUITY,0,0,0,0,0,0.107448519553842,0,0,0,0,0,0.458206758672254,0,0.0261108088241995,0.267093335705188,0,0.0314856839420469,0,0,0.0629644462129771,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0687670713454785,0,0,0,0.185307523364694,0.365523540321181,0,0,0,0,0,0,0,0,0,-0.106446856860336,0,0.0384797620938948,0,0.0505802548642724,0,0,0,0.0347417565387661,0,0,0,0,0,0,0,0,0,0,0.44419325819191,0,0,0,0,0,0,0,0,-0.0713672469946603,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0528491813986536,0,0,0,0,0.0362309234697133,0,0.362682867731026,0.043481525943914,0,0,0.103790059582042,0,0,0.172726321326203,0,0,0,0,0,0,0,0,0,0,0.0131847719051302,0.0799607488227198,0,0,0.116586304131606,0,0,0,0,0,0,0,0,0,0,0,0.114624331706626,0
X600036.CH.EQUITY,0.947478945185635,0.0186910570056207,0,0,0,0,0,0,0,0,-0.0102658047930538,0,0,0,-0.0146639741109782,0,0,0,0,0,0,0,0,-0.174433284640298,0,0.103248117272129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785981987444045,0,0,0,0,0,0,0,0,0.162933344560971,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.371882133503495,0.334309937736857,0,0,0,0,0.14650720859935,0.0685954178566926,0,0,0,0,0.0827751395593836,0,0,0,0,0,0,0,0,0.131306217634589,0,0,0,0.0540296270259329,-6.93889390390723e-18,0,0.0150930263709907,0,0,0,0,0,0,0,0,0.0084262666697615,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.187644677500637,0,0,0,0.119501412613159,0.454934261134962,0,0.00550433859040425,0,0,0,0,0.0925561531397439,0,0,0,0.214420794066487,0,0,0,0,0,0,0,0.0278579183709136,0,0,0.0963800424931095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239086114975392,0,-0.00825402526323473,-0.190493828428519,0,0,0.0868608421842766
X601009.CH.EQUITY,0,0,0,0,0,0,0.235244529028635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312332895452744,0,0,0.055301342938959,0,0,0,0.107617265138528,0,0,0.17078082125489,0,0,0,0,0,0,0.309541525308934,0,0,0,0.0188665914679192,0,-0.399289365485406,0,0,0,0
X601166.CH.EQUITY,0.00493402862997932,0.268986065006939,0.210005118826042,0.048751907747064,0,0.0342922316229673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877352548119214,0,0,0,0,0,0.16112147701682,0,0,0,0.10306670619154,0,0,0.12437694585759,0.0468721308839263,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.208667317115812,0,0,0,0,0,0,0.31122905933082,0,0,0.0482022036505334,0,0.226442677698506,0,0,0.0666605568302835,0,0,0,0.158219890264903,0,0,0,0,-0.0878297905203138,0,0,0,0,0,0,0,0,0,0,0,0,0.0591772061493609,0,0,0,-0.0114984120240307,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.30753794881447,0.109521598699497,0,0,0,0,-0.0446276630482526,0,0.215801696899018,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0355726107603591,0.0387588393263861,0.0235039657350173,0,0,0,0,0,0,0,0,0,0.227234164906812,0,0,0,0,0.0339474140891075,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640889177075239,0,0,0,0,0.615845646423084,0.219682529257311,0,0,0,0,0,0.165008258618226,0,0,0,0,0,0,-0.0104747658056006,0,0,0,0,0,0,0,0,0,0,0,-0.201733234224607,0,0,-0.0742787378025655,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.367498543796562,0,0,0.10614278561879,0.134071479469152,0.366123560512066,0,0,0,0.239734848264365,0,0,0,0,0,0,0,-0.20323273695159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214174484332756,0,0,0,-0.154823001399194,0,0,0,0,0,0,-0.0394526357865241
X601398.CH.EQUITY,0,0,0,0,0,0,0.165982704895729,0,0,0,0,0,0,0,0,0,0,0,0.824665687973924,0,0.189435841122058,0,0.0732240338654049,0,0.0154844848578537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423643369931176,0,0,0,-0.374408145298815,0,0,0,0,0,0,0,0
