,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.151665256402822,0.0928302327408666,0.0315693525727986,0,0.515083814551819,0,0,-0.119736692299408,0,0,0.278607552436889,0,-0.164862071524301,0,0,0,0,0,0,0,0,0,0.10375741223383,0,0,0,0,0,0.0138981444951624,0,0,0,0,0,0,0,0,0,0,0.00991838635442389,0,0,0,0,0,0
X002142.CH.EQUITY,0.0408814860671577,0,0,0,0,0.160353669285957,0,0,0,0,0,0,-0.00710319729164797,0,0,0,0,-0.026334627163274,0,0,0,0,0.272961728115631,0,0,0,0,0.0839896519670899,0,0.488099421178006,0,0,-0.415523856856901,0,0,0,0,-0.327752064759998,0,0,0,0,0.268520893656488,0,1.73472347597681e-18,0,0,0,0,0.347055187762598,0
X600000.CH.EQUITY,0.040466067398365,0.216997215330929,0,0.00406521726443948,0,0.0488832541279447,0,0,0.0676084378643877,0,0.273351532526364,0,0.166619945091407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203065890291552,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,3.46944695195361e-18,0.0468191832699986,0,0,0.179165997778429,0,0,0,0,0.254540298488198,0,-0.0810947968512475,0,0.118273669365183,0,0.167908474450029,0,0,0,0.117135847260107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410064223833277,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.203594057108209,0,0.0901670784234019,0,0,0.199297806171309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760851452624253,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.22648219592923,0,0,0,0,0,0,0,0,0.199274447009196,-0.107495140217799,0,0,0,0,0,0,0.103726980240923,0.509054314899974,0.0278881155101636,-0.096216942357808,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0639500716970324,0,0,0,0,0,0.0748932666574204,0,0,0.330689413884305,0,0,0,0,0,0.0275897549963295,0,0,0,0,-0.0798440839103704
X600919.CH.EQUITY,0.436252499034562,0.0361461554009772,1.73472347597681e-18,0,0.0135410825494558,0,0,0.184856860725754,0,0,0,0.0643417838470663,0,0,0,0,0.0465998824734471,0.0201546718652797,0,0.519135845311581,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132512434638887,0,-0.0803596331923187,0,0,0,0,-0.0561802847991043,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.264651845166448,0,0,0,1.38777878078145e-17,0.312882122990126,0,0.011572548275468,0,0,0,0,0,0,0,0,0.00496037651692158,0,0,0,0,0.238546098949376,0,0,0,0,0,0,0,0,0,0.0912964520385623,0,0,0,0.0672997591406083,0,0,0,0,0,0,0,0,0,0.0296473016411966,0,0,0,0.022871669190917
X601009.CH.EQUITY,-0.123812609979823,0,0,0,-0.208014251010592,-0.208742192883571,0,0.410275157157715,0,0,0,0,-0.187173166063542,0,0,0.152654456412052,0,0.0369060429747975,0,0,0,0,0,0.0319761566647466,0,0,0,0,0,0,0,0.0748525093822919,0,-0.204949777226941,0,0,0,0,0,0,0,0,0,-0.118143294685167,0,0,0.418066746582496,0,0,0.390824961425264,-0.326364511046609
X601166.CH.EQUITY,0.451973288669308,0,0,0,0,0,0,0.0602668115843609,0.13332811850136,0,0,0,0.0527067177835533,0,0,-0.120447027871001,0,0.020312195280888,0,0.212770971090504,0,0,0,0.0780912524925938,-0.0529627576607234,0,0,-0.0139176138842407,0,0,0,0,0,0,0,0,0,0,-0.00071127565650567,0,0.0315858382760555,0,0,0,0,-0.132333752662457,0,0,-0.0360590088083741,0.394852866664747,0
