,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.216780231135,0.046455946039578,0,0,0.0970491768152447,0,0,-0.0926731941103109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649290141094225,0,0,0,0,0,0,0,0,0,0.0401587550287228,0,-0.208181401137597,0.171239877510386,0,0,0.216488843053848,0,0,0,0.11272209796663,0,0.0230591446475229,0.0351407915145741
X002142.CH.EQUITY,0.136580517240072,0,0,0,0,0.210777513287756,0,0.0975991016704464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24008652595447,0,0,0,0,0,0,-0.0363092731486439,0.125317215572816,0,0,0,0,0,0,-0.034673519409402,0.0496159201046005,-0.0279628196267563,0,0,0.186315988662906,0,0,0,0,0,0,0.0208211649895488,0.0454827335519558
X600000.CH.EQUITY,0,0,0,0,0,0.0705436102024367,0,0.0337852843886731,0,0,0,0,0,0,0,0,0.72161377767618,0,0,0,0,0,0,0,0,0,0.0204013978764298,0,0,-0.173679287143417,0,0,-0.0354222898583435,0,0,0,0,0,0,0,0,0.0879634640076818,0,0,0.0168380272708587,0.0651883838212755,0,0,0,0,0.123117773912987
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.513979023166933,0,0,0,0,0.290262997325735,0,0.0539781789686612,0,0,0.0325335820483188,0,0,0,0,0,0,0,0,0.0144880766150678,0,0,0,0,0,0,0,0,0.676589080141992,0,0,0,0,-0.229887854793801,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120318539929729,0.278255891690932,0,0,0.14972567777517,0,0.239177872296515,0,0.0521106031878106,0,0.0477229723510581,0,0,0.170228308275347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689241587762492,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.472646318994579,0,0,0,0,0,3.46944695195361e-18,0.290720605774014,0.0493688432738486,0,0,0,0,0,0.104055816611198,0,0,0,0,-3.46944695195361e-18,0.0106605009698934,0,0,0.0224912117672049,0.0293329464234195,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.260351226076407,0,0,0,0,0,0,0.0445160004150728,0,0,0.0238962044606562,0,0,0,0,0.0365342511153936,0,0.061356795944596,0.0379028492150167,0,0,0,0,0,0,0.192527413700342,0,0,0,0,0,0,0.103764683048889,0.0457805798180684,0,0,-0.0350631903521278,0.26363019725781,0,0,0,0,0,0.0894737039799798,0,0,0,0,0,0.31684249860278,-0.0238224127832832
X600926.CH.EQUITY,0.0439491286650472,0.0903021437677295,0,0,0,0,0.429880637952298,0,0.187080315171028,0,0,0,0,0,0.186643536990101,0.0769214676360124,0,0.112524427549193,0,0,0,0,0,0,-0.053322848801142,0,0,0.038586688437464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850777604972591,0,0,0,0,0,-0.00395388263578652,0,-0.107610665803493,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0412937846946217,0,0,0,-6.93889390390723e-18,0,0.00514175508292247,0,0,0.0350877751252506,0,0,0.186666251267033,0,0,0.260109450167576,0.0176962124250366,0.0146985528124093,0,0,0,0,0,0,0,0,0.040042252321172,0,0,0.0439192994818121,0,0.0522581939450985,0,0,0.106295582273705,0,0.171110271488026,0,0.099712528082695,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.020184357980076,0,0,0.175896775308516,0,0,0,0,0,0.028767936888415,0,0,0,0,0,0.0249491129349291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170634549990783,0.0455234186785303,0.138907106579373,0,0,0,0,0,0.168967359620299,0,0.0224352299252661,0.0611185369657281,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0152000080521152,0,0.0757407662012959,0.396247670190292,0,0.0955226771510506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716127620388148,0,0,0.0170609772162043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845569403763241,0,0.122421156948025,0.131069289503897,0,0,-0.348354789770368,0,0,0,0,0.131837058668298
X601229.CH.EQUITY,0.0313943465937466,0,0,0.376328508847891,0.109918106999388,0,0,0,-1.73472347597681e-18,0,0.427859800533211,0,0,0,0.0267902966287407,0.244151671968502,0,0.0434288226123614,0.0266000293865765,0,0,0,-0.029395307790526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,-0.0942872655329286,0,0,0,0.00971238159295169,0,0,0,0.156078405765704,0,0,0,0,0,0.588479886853243,0,0,0,0,0.0168149673380646,-0.0251114974817107,0,0,-0.07795766863885,0.222770039126614,0,0,0,0,0,0,0,-0.129281007165501,0,0.0643928391207364,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74110363919046e-05,0,-0.0657312224668529
X601328.CH.EQUITY,0,0,0,0,0.223046834304691,0,-0.0166528830703657,0,0,0.128162151260292,0,0,0,0,0.0627405675431205,0.0921569611190759,0,0,0,0,0,0,0,0,0,-0.00410759180549163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0636220194494351,0.214027333297925,0,0,0.202556418442332,0,0.259591901221159,0.104935961127623,0.0890733712279738,0,0.0505286155030802,0,0,0,0,0,0,0,-0.0571837252015891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129599901924865,0,0,0,0
X601577.CH.EQUITY,0.176491309193015,0,0,0,0,0,0.279445257042381,0.329512208118404,0,0,0,0.291856316942043,0,0.0488128854619907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169412044924889,0,0,0.045510570709259,0,-0.279903298109881,0,0,0,0.0403145107177457,0,0,0,0,0,0,0,0,0,0,0.00379397771585394
