,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.125380136178948,0,0,0.650017829066327,0,0.0255128381423073,0,0,0,0,0,0,0.0700169969479691,0,0,0,0,0,0,0,0,0,0.0461160475930788,0,0,0,0,0,0.0962654912416512,0,0,0,0,0.0558994769000556,0,0,0,0,0,0,0,0,0,0,0,-0.244545367591554,0,-0.138451255586654,0,0.00468557049377128
X002142.CH.EQUITY,0,0,0.0544498621431972,0,0.461428768354394,0,0,-1.73472347597681e-18,-0.119450709190669,0,0,0.0671031007932909,0,0,0,0,0,0,0,0,0,0.0819870352730175,0,0,0,0,0,0,0,0,0,0,0.293545886861126,0.0297898404869805,0,-0.157948742453599,0,0,0,0,0,0,0,0,0,-0.0637202504359549,0,0,-0.0236085255094537,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.00696095489491976,0,0.375908568205636,0,0,0,0,0.0503495672426965,0.00625458018118483,0,0.0292511987659117,0,0,0,0,0,0,0,0,0,0,0,0,0.213070006119624,0,0,0,0,0,0,0,0,0,0.0456458575769771,0,0,0.0475555426232198,0,0,0,2.16840434497101e-19,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.19664914260029,0,0,0,-0.061751310609895,0,0,-0.345481651477663,0,0,0,0,0,0,0,0,0.759513961455959,0,0,0,0,0,0,0,0,0,0,0.351173036598832,0.0723042452802332,0,0,0,0.0310336314814342,0,0.105878514584376,0,0,0,0
X600036.CH.EQUITY,0.196486084289362,0.259766487136667,0,0,0,0,0,0,0,0,0,0,0,0.136722222425058,0,0,0,0,0,0,0,0,0,0,0,0,0.0375207252185304,0,0,0,0.199313419803174,0,0,0,0,0,0,0,0,0,0.0305311561922437,0.0549117955176167,0,0.0117441334697882,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.152838821439672,0.16279790497537,0,0,0,0,0,0,0,0,0,0.41939602994892,0.0963891605767124,0,0,0.0565735830943009,0,0,0,0,0,0,0,0,0,0,0,0,0.0647761360303131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581561262381009
X601169.CH.EQUITY,0,0,0,0,0,0.0400519362179551,0,0.283722773192075,0,0.259589396042858,0.0423489959571358,0.0158894112730814,0,0,0.0705791888391823,0.0776180167570426,0,0,0,0.0919995032069616,0,0,0.0247285668061205,0,0,0.0646802980248621,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561480357904357,0,0,0,0,0,0,0,0,0,0,0,0.00274008053344613
X601229.CH.EQUITY,0,0,0,0,0,0.121260013054856,0.294884068661648,0,0,0,0,0.458516449843182,0,0,0,0,0,0,0.118122364977511,0,0,0,0,0,0,0.260182101071575,0.0381859771611567,0,0,-0.253186198990638,0,0.161163658537722,0,-0.278769960552998,0,0,0,-0.263323363648532,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,-0.01220067930456,0,0,0,0,0.292751279385886,0,0.0289855431343157,0.375601947538386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192664186580883,0,0,0,0,0,0,0,-0.00936803576408794,0.152796532990538,-0.000144019342732378,0,0,0,0,0,0,0,0,0,-0.110774378535346
X601328.CH.EQUITY,0,0,0.43654364858939,0.0666057158891579,0,0,0.0514824191364871,0,0.0621223932730758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.20311923996106,0,0,0,0.0294497048481685,0,0.0537636134509189,0.122679322688008,0,0,0,0,0,0,0,0.0638284334960282,0,0
X601398.CH.EQUITY,0,0.0396967480168934,0.312819885520947,0,0,0,0.110661944014818,0,0.369299671301469,0,0,0,0.187705299375941,0,0,0,0,-0.122764727126041,0,0,0,0,0,0,0,0,0.00435441640758666,0,0,0,0,0,0,0,0,0.148672844706524,0,0.00855782885860787,0,2.16840434497101e-19,0,0,0,0,0,0.0240721723499804,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.108289214438397,0,0.216874354628489,0.0830601836608671,0.117735936020251,0,0,0,0,0,0,0,0.251792050105001,0,0.00468949537571947,0,0,0,0.0216548213931763,0,0,0,0,0,0,0.115328228875776,0,0.131024311424997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387660679988406,0,0,0,0,0.0205499402441474
X601939.CH.EQUITY,0,0,0,0.220901855413052,0,0,0,0,0.13808154373386,0,0.264861546882906,-3.46944695195361e-18,0,0,0.269528802723651,0.105519033087264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363700372910477,0,0,0,0,0,0,0,0,0.0653249704712385,0,0,0,0,0,0.0977083139905162,0,0.0037679631125216,0,0,0,0
X601988.CH.EQUITY,0,0.119448362782164,0.327523248156939,0,0.168696077749925,0,0,0,0.148378202960481,0,0,0,0.0862083717898703,0,0,0,0.261268765728438,0,0,0,0,0,0,0,0,-0.0462931788005972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469941441559907,0,0,-0.0858663675114895,0,0.0268623540065715,0,0.165760247617671,0.00736286092986327,0,0,0
X601998.CH.EQUITY,0,0,0,0.0300149273307059,0,0,0,0.140372051187258,0.279996711753498,0.251927662093806,0,0,0,0,0,0,0,0,0,0.07269676759444,0,0,0,0,0,0,0.251373519527525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0579867754739635
X601658.CH.Equity,0,0,0,0,0.137928681084958,0.317802615143991,0,0,0,0,0.208714162550071,0.134528098767968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619514822457624,0,0,0,0,0,0,0.0759345983647926,-1.38777878078145e-17,0.0615130014948554,-0.113094043704436,0.107362233225821,0,0,0,-0.0211888430066901,0,0,0,0,0,-0.0347070858673658
