,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.358408390104498,0,0,0.157859830870838,0,0,0,0.146076974166578,0,0.0749087936663585,0,0,-0.0203043464948195,0.000329879232994629,0,0,-0.0188788932083016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258635283175615,0.141443082965167,0,0,-0.200120872713109,0,0,0,0,0,0,0,-0.0646884286751998,0
X002142.CH.EQUITY,0,0,0,0,0,0.232053685052069,0,0.260104461318455,0.106061652634539,0,0,0,0,0,0,0,0,-0.209457563735649,0,-0.0495731268807619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121655554371712,0,0,0,0,0,0,0,0,0.0393627248203952,0,0,0,0,0.134438120299237,0,0.067629076670687
X600000.CH.EQUITY,0.169992753474,0,0,0,0.231234593362593,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.241870528657551,0,0,0,0,0.083848138741808,0,0,0,0,0,0.194783055433943,0,0,0,0.0127090477338175,0,0,0,0.0939242964678632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375787317255589,0
X600015.CH.EQUITY,0,0,0.0514914223557585,0,0,0,0.30820072838734,0,0,0,0,0,0,0,0,0,0.19887935327308,0,-0.0182736099521036,0,0,0.0461796206629078,0.058276138528052,0,0.0385049944630425,0,0,0,0,0,0,0,0,0,0,0,0.070698359306834,0,0,0,0,0,0,0,0,0,-0.107604462828457,0,0,0,0
X600016.CH.EQUITY,0,0,0.101823194054029,0,0,0,0,0,0,0.0582746623781651,0.497917388196545,0,0,0.0657766570036939,0.0358554789292425,0,0,0,0.225833077607965,0,0,0,0,0,0,0,0,0.0831413933674792,0,0,0,0,0,0,0,0.00594518672207061,0,0,0,0,0,0,0,0,0,0,-0.0951412767985425,0,0,0.0043604298142449,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.105934241819245,0,0,0.498654767638254,0.20282753531135,0,0,0,0,0,0,0.0511746396571187,0,0,0.0192487273631124,0,0,0,0,0.0601880341989393,0,0,0,0,0,0,0,0,0.0332792787305147,0,0,0,0.0301929950284637,0,0,0.043565263544586,0.0186835014672312,0,0,0,0,0,0,0,-0.0424435974912742
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.168365873668015,0,0,0,0,0,0,0,0.437395941928282,0,0.222228168285494,0,0,0,0,0,0,0,0,0.23045795048815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914940325595343,0,0,0,-0.0210988048157926
X600926.CH.EQUITY,0.00414830604452861,0.0921930481758965,0,0,0,0,0,0,0,0.476525702604912,0,0,0,-0.18432165838215,-0.0431032683517897,0.196567301112828,0,0.0818586680423268,0,0,0,0,0.0219671870145012,0,0,-0.0740753451670615,0,0,0,0,0,0,0,0,0,0.0985435395173351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.129856296199872,0.120741420316564,0,0,0.0564284775695838,0,0.169878024669872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128920477405925,0,0,0,0,0,0,0,0,0,0,0.131367627651358,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.416470963696689,0,0,0,0.0133194309211735,0.244832052843874,0,0.283836213963029,0,0,0,-0.063724582979507,0,0,0,0,0,0,0,0,0,0,0.026155649496468,0,0,0.0358948568380556,-0.157696479479869,0.136787822231743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160440690747025,0.00494239136834514,0,-0.0194623597260318
