,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.147445531500694,0.400891402304072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402897009210753,0,0,0,0,0,0,0,0.020217525561972,0,0,0,0.0734692841714772,0,0,0.108361329027822,0,0,0,0,0,0,0.0172085145981233,0,0,1.73472347597681e-18,0,0,0,0,0.239747860809793,0,0,0,0.00532588519613302
X002142.CH.EQUITY,0.165418432776542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362113029584285,0,0,0,0,0,0,0,0,0,-0.0304160179500207,0,0,0,0,0,0,0,0,0,0,0,-0.019148879978813,0.168272791664437,0.016270946834095,0,0,0,0,0,0,0.168560523399537,-0.119172927553075,0.103901120582474,0.058167467275587
X600000.CH.EQUITY,0,0,0,0,0.469001168896469,0,0,0.0687239861737012,0.0476469071938034,0,0.0966576146765107,0,0,0,0,0.128480289758741,0,0,0,0,0,0.0808215321824124,0,0,0,0,0,0,0,0,0.01203171363666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.443662405311622,0,0,0,0,0,0,0.183983084280495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615614290415741,0,0,0,0,0,0,0,0.316535931869852,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0214779022184627,0.0467368359516676,0,0,0,0.0909249127536118,0.0607509262815898,0.0518605108768398,0.271809658186326,0.0272202952397254,0.0616153295758474,0,0,0.357630890567586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,8.67361737988404e-19,0.0323882990236161,0,0.0744530283149137,0,0,0.221155485660828,0,0,0,0,0,0,0,0,0,0.0965769136393348,0.027805832164243,0,0.0708587367053235,0.257301171884704,0,0,0,0.040652940019251,0,0,0,0.119632639532079,0,0,0,0.105100268158919,0,0,0,0,0,0,0,0.014395627229757,0,0,0,0,0,0,0,0,0.0370476798585607,0
X601166.CH.EQUITY,0.0247505376350277,0,0.0370600297123418,0,0,0.15927142462259,0,0.228256150030036,0,0.0160881441690846,0,0,0.310588240605223,0.0916396019941187,0,0,0,0,0,0,0.0842438159148979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706331373057168,0
X601169.CH.EQUITY,0,0.0200000251710567,0.162792385846675,0.370360238025793,0,0,0,0,0.0548732652845968,0,0,0,0,0,0,0.0679361628503802,0,0,0,0,0,0,0,0,0,0,0.0985538892056745,0,0,0,0,0,0,0.0369791067839452,0.107991031540564,0,0,0,0,0,0.111655081673349,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0401073574245776,0.234620334465244,0.228843518161646,0,0,0,0,0,0,0,0,0.0996068727627085,0,0,0.086429593530949,0.255447009458104,0,0,0,-0.0533484889455285,0.126926208595972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0656975067013582,0.412775073126097,0.0337017770407845,0,0.399525914594578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690290033014564,0,0,0,0,0,0,0,0,0,0,0,-0.0149553521363625,0,0,0,0,0,0,0
