,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0718359732007224,0.236220454711637,0,0,0.0178792453545168,0,0,0,-0.0785977933498154,0,0,0,0,0,0.163487553825021,0,0,0,0,0,0,0,0,0.149105482745608,0,0,0,-3.46944695195361e-18,0,0,0,0.231882662890885,-0.00241690821133607,0,0,-0.0284075942886476,0,0,0,0.0780765782421775,0,0,0,0,0.0325888061926362,0.0789741305636455,0.0688624163763873,-0.310499869723106,-0.186846960660981
X002142.CH.EQUITY,0.454701544005739,0,0,-0.282654523678386,0,0.210952349525418,0,0,-0.0591485138888083,0,0,0,0,0,0.0565650349485085,0,0,0,0,0.0166308297328459,0,0,0,0,0,0,0,8.67361737988404e-19,0.075533966924067,0.0304350261543343,0,0.386187798280283,0,0,0,0,-0.0157510125295636,0,0,0,-0.072826156060512,0,0,0,0,0,0,0,0,-0.19898935280413
X600000.CH.EQUITY,0.083144660595397,0,0,0,0,0.138913946072386,0,0,0,0,0.360036162669379,0,0.0812594536234819,0,0.0366626733967879,0,0,0,0,0.205849210061902,0,0,0,0,0.022958261554909,0,0,0,0,0.0755161256204452,0,0,-0.0597621829274366,0,-0.0328701317032034,0,0,0,0,0.101189786283347,0,0,0,0,0,0,0,0,0,0.0908235362958133
X600015.CH.EQUITY,0,0,0,0,0.00535319949194649,0,0,0.140236181514158,0,0,0,0,0.312559869647634,0,0,0.130100458893139,0,0,0,0,0,0,0.110581352238432,0.0895523037328838,0,0.0711328563645791,0,0,0,0,0,0.11213597171173,0,0,0,0.0249886193832759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0335841201320256,0.152871285397061,6.93889390390723e-18,0.350393407418625,0,0,0,0,0,0,0,0,0,0.126472279072612,0,0.00662906329384688,0,0.362785074900873,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.243300336697656,0.146125341519541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15528296731499,0,0,0,0,0,0,0,0,0.126390763144924,0,0,0.0723909031083014,0,0.0107579032055231,0.132867120597428,0,0.0390659759338141,0,0,0,0.0415898672153165,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0199235867614724,0,0,0.179325848940785,0,0.493993261232313,0,0,0,0,0,0.0537571011468086,0.0355422086892104,0,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0,0.0520798123283284,0,0.202237613956106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0637982156645728,0.228305301669127,0.400240748959823,0,0,0.0405955781207627,0,0,0,0.269199120543415,-0.0143103308032714,0,0,0.138005171050744,0,0,0,0,0,-0.0382023429515518,0,0,0,0,0,0,0.045362598763218,0,0.0274067714072868,0,0,0,0,0,0,0,0,-0.0873926824968115,0,0,0,0,0,0,0,0.0967752046483015,0,0,0
X601229.CH.EQUITY,-0.0180667480449326,0,0,0,0,0,0,0,0,0.210355629761953,0,0,0,0.397169773353478,0,0,0,0,0.067599943986359,-0.0430472795689672,0,0.342966502008124,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.257123712282597,0,0,0,-0.194679043424248,0,0,0.0728471112935805,0,0,0,0,0.000747424667366338,-0.183018728837451,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.230345364150711,0,0,0.579204587011616,0,0.0248148073319491,0.129425239598446,0,0,0,0,0,0,0.0497242485401986,0,0.0620534800250077,0,0.00867405284308021,0,0.0151015294677763,0,0,0,0,0,0,0,0.0389019446063878,0,0,0,0,0,0,0,0.0413830903570383,0,0,0,0,0,0.0480256670440879
