,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.107986468721558,0,0.0963112206792757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440079100463778,0,0.448979698826413,0,0.159493175059387,0,0,0,0,-0.145402132619845,0,0,0,0,-0.162092900594592,0,0,0,-0.754562774649534,0,0,0,0,0.0761569910064545,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.384486351964699,0,0,0,0,0.0752001317620193,0,0,0.0127798507709379,0,-0.101781829553412,0.241156463137847,0,-0.0477128195423081,0,0,0,-0.0249464898303547,0,0,0,0,0.0757249182131531,0,0,-0.170575926760799,0,0,0,0,0,0,0,0,0,0,0,0.101695616412168,0,0,0,0,0.302973563707687,0,0,0.0634902878802285,0,0,0.105697118029866
X601318.CH.EQUITY,0,0,0,0,0.0200257012043164,0.347080873226365,0,0,0,0,0,0,0,0,0.0112636050093919,0,0,0,0,0,0.118915110087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356401911270757,0.0429500169043656,0,0,0,0.0340890958087244,0,0,0,0
X601288.CH.EQUITY,0,0.705803991036277,0,0,0.0459570411771154,0,0,0,0,0,0,0.0186136021483836,0.138629059047563,0,0,0,0,0,0,0,0,0.063044142962811,0,0,0,0,0,0.0188675383246158,0,0,0,-0.0382811604105613,0,0,0,0,0,0,0,0,0,0.0493303812152834,0,0,-0.0320379772338125,0,0,0,-0.0463478248850179,0,0,-0.0561132734993081
X601988.CH.EQUITY,0,0,0,0.434438402102351,0,0,0,0,0,0.212926344049838,0,0,-6.93889390390723e-18,0.064477274626052,0,0.305129693905015,0,0,6.93889390390723e-18,0.167708022829311,0,-8.67361737988404e-19,0,0,-0.032039411463319,0,0,0,0,0,0,0,0,0,0,0,-0.488768957085674,0,0,0,0,0,0,0,0.21017794585272,0,0,0,0,0,0,0.426606325255178
X600036.CH.EQUITY,0,0.0650278811385475,-1.35525271560688e-20,0.0455124606329598,0,0,0.0150495355062497,0.061879973966226,0,0,0,0,0,0,0,0,0,0,0,0.0402601565391688,0.188492578823802,0,0.031310793561684,0,0,0,0,0,0,0,0,0.105956658147601,0,0,0,0,0,0,0,0,0,0,0,0.159118458806997,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118037301404653,0,0,0,0,0,0.22570792899719,0,0,0,0,0,0,0.0391794368421357,0,0,0,0.0561922677387465,0.0408246528447696,0,0,0,0,0.0444995364772675,0,0,0,-6.93889390390723e-18,0,0.131385891487972,0,0.101722517073464,0.241462137498433,0,0,0.0545193872596492,0,0.0448970059801866,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.356678457655999,0.0144581987804997,0,0,0,-0.0748580178298435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141477192518053,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.180054104345179,0,0.111357756886163,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144707261853589,-0.136853170491414,0,-0.00285818106350742,0,0,-0.331375129322369,0,0.714949956421943,0.0788944221870821,0.474012758372301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105984362529587,0,0,0,0.212419581079134,0.11988607427115,0,0,0
X601658.CH.Equity,0,0,0,0.220035429623797,0.00118062646223756,0,0,0,0,0,-0.0305035283684088,0,0,0,0,0,0,0,0.272177064047919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909607448202217,0,0.239986130005141,0,0,0,0,0,-0.0406828167260833,0,0,0.108520500275714,0,0,0,0
