,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.119244806489703,0,0.0724593796510665,0,0.0240202073922418,0,-0.0167617808749067,0,0,0,0.394716761047499,0,0,0,-0.0925534141844634,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.212722707835462,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.229487915231366,0,0,0,0,0.017987177241918,0,0,0,0.0544502187313104,0,0,0,0.128945626544828
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.185699285609136,-0.00276236996032097,0,0.282090630534948,0,0.124631889197166,0,-0.0626485192454862,0,0,0,0,0,0,0.0962140045012924,0,0,-0.021552048250065,0,0,0,0.0940262727661551,0,0,0,-0.102286599498975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471312157654837,0,-0.0182116343965588,0,0,0,0,0,0,0,0.0202334839745254,0,0
X601288.CH.EQUITY,0.305983059885136,0,0.19884424047003,0,0,0.206744166894577,0,0,0.115649892497541,0,0,0,0,0.0394269073797208,-0.0217094339007496,-0.147000744074052,0.0750229241352603,0,0,0,0,0,0,0,0,0,0.0233594889368809,0,0,0,0.00332071453975083,0,0,0,0,0,0,0,0,0.131452437453112,0,0,0,0,0,0,0,0,0.18125877256363,0,0,-0.0660505895369168
X5.HK.EQUITY,0,-0.124776349264712,0.0277126078772765,0.285658498091029,0,0,0,-0.248045742923064,0,0,0,0,0.146132691459003,0,0,0,0,0,0,0,0.539832597469962,0,0,0,0,0.302201446973656,-0.0109732884632331,0,0,0,0,0,0,0.0223775093019444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200679417118044,-0.0718045320445574,0,0,0
X601988.CH.EQUITY,0.207507526059033,0,0.236959367215207,0.0301353676438769,0,0,0,0,0.0775477355462935,0,0.0783453491186969,0,0,-0.275480666484413,0,0,0,0,0,0,0,0,0.0545507108775928,0,0.211201374422496,0,0.143417225021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132332472357609,0,0,0,0,0,0,0,0,0.0752933048596241
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0970275724637105,0,0,0,0,0.0518505110852291,0,0.301761791500157,0.244938611394297,0,0,0,0,0.0977603669325768,0,0,0,0,0,0,0.00899507231710908,0,0,0,0.0603940213780143,0,0,0,0,0,0,0,0,0,0,0,0.0228227977339096,0,0,0.091198020319944,0,0,0,-0.00127162757985887,-0.0343871701240073
X1299.HK.EQUITY,0,0,0,0,0,-0.0341797040656142,0.069606070990973,0,0,0,0.140519286329494,0,0,0,-0.146563486738158,0,0,0,0.376512049211597,0,0.254059082409346,0,0.0430227763884296,0,0,0,0.104994586397596,0,0,0,-0.0040693890422702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504664567624718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
