,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.129249990359538,0,0,0,0,0,0,0,0,0.228107758181516,0,0,0,0,0.407360561977867,0,0,0,0,0,-0.0136063325141206,0,0,0,0,-1.38777878078145e-17,0,0,-0.119920998847974,0.461006212792271,0,0,0,0,0,0,0,0,0,-0.0816299869117371,0.0424783370415095
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.250022802702938,0,0,0,0,0,0,0,0,0.0429101942256031,3.46944695195361e-18,0,0,0,-3.46944695195361e-18,-0.00824154666756913,0,0,0,0,0,0,0.060051320426779,0,0,0,-0.156457162129867,0,0,0,0,0,-0.00268362542817371,0,0,0,0,0.0431124602211252,0,0.0698901260002313,0.501044925407732,0,0,0,0,0,0,0,0,0,0.12490393397896
X601288.CH.EQUITY,0,0,0,0,-0.169123440575252,0,-0.009624073250316,0,0,0,0.432449295681528,0,0,0,0.359280965537467,-0.11870945674192,0,0,0,-0.152708004635413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169436956746358,0,0,0.0463954250442885,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135544114342592,0.40361933939869,0,0,0,0,0,0,0,0.182252328824473,0,0,0,0,0,0,0,0.0608221708814553,0,0,0,0.0351187914191001,-0.133452091088339,0,0,0,0,0,0,0,0,0,0.0692510453027096,0,0.158504144238374,0,0,0,0,0,-0.171526081039648,0,0,0.118250703298478,0,0
X601988.CH.EQUITY,0,0,0,0,0.24144496554216,0,0.041559229771404,0,0.0538904407071511,0,0.0777658074314107,0,0,0,0.113078752290121,0,0,0.0239181742813965,0,0,0,0,0,0,0.00594022388519052,0,0,0,0,0,-0.239918271675495,0,0.239121155548892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465023929816661,0
X1299.HK.EQUITY,0,0,0,0,0.284781857811858,0,0,0,0,0,0,0,0,0,0,0,0,0.129031045257675,0,0,0.060214201021453,0,0,0,0,0.0682796708414641,0,0.120644861168495,0,0.0946023293572681,0,0,0,0,0,0,0,0.311309288032119,0,0,0,0,0,-0.202463052949706,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.736736848657807,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.161130597980893,0,0,0,0,0,0,0.062701080997021,0,0,0,0,0,0,0,0,0,0,0,-0.0108178511907713,0,0,0.0326994573846844,0,0,0,-0.183323729224508,0,-0.0180085338499574,0,-0.0791398720420992,-0.00619155953629154
