,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146072157354245,0,0.0862154139125511,0,0,0,-0.0502386194552949,0,0,0,0.41333559916743,0,0,0,-0.099320176537858,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.124253802538561,0,0,0,0,0,0,0,0,0.169162082383983,0,0,0,0,0.121578656164204,0,0,0,0.0239794434433639,-0.045404524322413,0,0,0,0.0457035773764034
X601318.CH.EQUITY,0,0,0,0,0,0.132559394196043,0,0,0.125691998003682,0,0.0901353916578434,0,0.0570545046007138,-0.110114914403577,0.102213513983089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960964888726192,0,0,0,-0.204880250296071,0.169219545198023,0,0.137481731940965,0.12161564919861,0,0,0,0,0,0.280053200126532,0,0
X601939.CH.EQUITY,0.32022554491571,-0.00991482942738817,0,0.205352187592553,0,0.190072005283706,0,0,0,0,0,0,0,0,0.157936478071965,0.0415079232942684,0,0,0,0,0,0,0,0,0.0504222930752134,-0.101615576918198,0,0,0,0,0,-0.0376809712280357,0,0,0,0,0,-0.0779679693327959,0,0.322139731205767,0,0,0,0.00734263086637829,0,0,0,0,0,0.027231812997518,0,0
X601288.CH.EQUITY,0.424968340409492,0,0.141063200544335,0,0,0.186243926796458,0,0,0.0410778967207064,0,0,0,0,0,0,-0.0882877310290589,0.0469679400339454,0,0,0,0,0,-0.0321125252257233,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.164727702507097,0,0,0,0,0,0,0,0,0.204672026062602,0,0,0
X5.HK.EQUITY,0,-0.128684525166585,0.039939738208995,0.296586050550024,0,0,0,-0.253724650387645,0,0,0,0,0.164335910109233,0,0,0,0,0,0,0,0.535790563947516,0,0,0,0,0.281593539385881,0,-0.0242030004902811,0,0,0,0,0,0.0245988122975148,0,0,0,0,0,0,0,0,0,0,0,0,0.210461728824518,0,-0.0792478511290418,0,0,0
X601988.CH.EQUITY,0.215760509072483,0.00780447101843712,0.2468049206416,0.035520930742131,0,0,0,0,0.0793566719052662,0,0.072599143184239,0,0,-0.26718142185734,0,0,0,0,0,0,0,0,0.0572491064675405,0,0.190453818628428,0,0,0.157303506779905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131257149766421,0,0,0,0,0,0,0,0.0852539957559792
X600036.CH.EQUITY,0,0,0,0,0.111933496217557,-0.0522991610227743,0,0.261132807376691,0,-0.0419704021273571,0.0109525338676303,0,0.345848159152892,0,0.246084220907206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773064743649345,0,0,0,0.0846526839543607,0,0,0.140506417732183,0,0,0.0388233996898343,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0744655292140441,0,0,0,0.233788980472989,0,0,0,-0.162899720489768,0,0,0,0,0,0.443631901889535,0,0.0829677793223776,0,0,0,0,0.239578576104383,0,0.0562103712938902,-0.114255300843615,0,0,0,0,0,0,0,0,0,0,0.0414426287061139,0,0,0,-0.0197848307914982,0,0,0,0,0,0
X601628.CH.EQUITY,0.202034809095176,0.317924561860987,0,0,0.0120048527281657,0.0361485492814452,0,0,0,0.0375583234848017,0,0,0,0,0,0,0,0,0.0705559829165561,0,-0.12105958465009,0,0,0,0,0,0,0.0209955472127323,0,0,0,0,0,0,0,0,0,-0.167915481388541,0,0,0,0.0752769581884937,0.151046558601557,0,0,0,0.104632767708278,0,0,-0.107428980363349,0,0.104877872843248
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437681364624056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
