,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.211097008526339,0,0.017771106255283,0,0,0.386777862952133,0,0,0,0.020534699817827,0,0,0,0,0,0,0,0,0,0,0,0,0.237412703011014,0,0,0,0.0262190827963378,0,0,5.42101086242752e-20,0.101012502206385,0,0.0668965619264614,0,0,0,0,0,0,0,0.0299782717156495,0,0,0,0,0,-0.101452282106998,0,0,0
X601318.CH.EQUITY,0,0,0.128877551228074,0,0,0,0,0,0.168399401246951,0,0,0,0.205252070677542,0,0.09148064204417,0,0.0336483142319293,0,0.0465016368542471,0.00949859376569395,0,0.0584046415516027,0,0,0,0,0,0,0.179073839436815,0,0,0.0480055577224788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152161250590824,0.152087682546518,0,0,0,0,0
X601939.CH.EQUITY,0.532053927205528,0.0793402519127727,0,0,0,0,0,0,0.131494504500984,0,0.122934629532616,0,0,0,0,0,0,0.0625211235721609,0.143691914821056,0,0,0,0,0,0,0,0,0,0,0.206881082641914,0,0,0.0545270303775383,0,0,0,0,0,0.0828348959820973,0,0,-0.087486673118901,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0232515001633194,0,0,0,0,0.212102052799856,0,0,0,-0.127436304481149,0,-0.0356451843762004,0.108747504847806,0,0,0.137319344633841,0,0,0.153034166305511,0,0,0,0,0,0,0.425579687000814,0,0,0,0.0434031712464474,0,0,0,0,0,0,0,0,-0.0679173012022192,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0464854860615034,0,0,0,0.00908237793370272,0.537968029822984,0,-0.0707063930695222,0,0.0389333269920011,0,0,0,0,0,0,0.0432803060072987,0,0,0,0,0.0943558898595761,0.109940679508804,0,0,0,0,0.119181629430028,0,0,0.0323066476422326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306126016904065,0.0143456701562121,0.0115656161352689,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0435203348174656,0,0,0,0,0.104163447823646,0,0,-0.117994410481471,0,0.00403833048665262,0,0,0,0,0,0,0,0,0.224425683287495,0,0,0,0,0,0,0,0,0.0137256138225199,0,0,0,0,0.048121535908063,0,0.0889472145527999,0,0.189534314016609,0,0,0.144438911391038,0,0,0,0.2530963981617,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0204713539439947,0,0.0213006683776841,0,0,0,0,0,0,-0.00783079714648583,0,0,-0.0302958947143392,0.123602648153268,0,0,0.00132809431747165,0,0,-0.140247894523225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464273833876387,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0346504142005416,0
X601988.CH.EQUITY,0.0313833801364617,0,0,0,0.47896513395244,0,0,0,0,0,0,0.0425383972806576,-0.0479691080952255,0,0,0,0,0.229607935373338,0,0,0,0,0,0,0.0105476479351015,0,0,0,0,0,0,0,-0.104291426767735,0,0,0,0,0,0,0,0,0.116606770725518,0,0.146210424012358,0,-0.0411455101769438,0,0,0,0,0,-0.0675834845679348
X5.HK.EQUITY,0,0.145550838074434,0.00271634426000325,0,0,0,0,0,0,-0.182730261334483,0.0651634737910377,0.0890201170097397,0,0,0,0,0,0,0,0,0,0,0,0.222878426007711,0,0,0.152550324735464,0.0379030638915929,0,0,0.000287604069111848,0,0.132820719324025,0,0,0,0,0,0.254804994827441,0,0,0,0,0,0.218332493541424,0,0,0.0171050731023029,0,0,0,-0.0468377492946912
X388.HK.EQUITY,0,0,0,-0.166065986994771,0.0512837525239004,0,-0.126824406893234,0,-0.163474088471824,0,0,0,0,0,0,0,0,0,0,0,0,0.127111435710501,0,0,0,0,0,0,0,0,0,0,-0.23251888472276,0,0,0,0,0.207499872968059,0,0,0.16455668309999,0,0.257114169133769,0,0,0,0,0,0.187549043750707,0,0,0
X601166.CH.EQUITY,0,0,0.0287479051409176,0,0,0,0,0,0,-0.113230263887177,0,0,0.409644944311408,0,0,0,0,0,0,0,-0.029370811525804,0,0,0,0,0,0,0,-0.0696129657495076,0.238700009774249,0.0616246811438549,0.0846911312456923,0.0339586713456245,0,0,0,0,0.0909194916032167,-0.106984375112533,0,0,0,0,0,0,0,0,0.081774219495934,0,0,0,0
