,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.159737022617351,0,0,-0.00949116886402243,-0.0818736042325619,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.168924485250186,0,-0.0192791980159796,0,0,0,-0.40233417987878,0,0,0,0,0.825692000849002,0,-0.214893762362178,0,0.308583599734952,0,0,0,-0.0356551634561989,0,0,0,-0.0197056849683929
X601318.CH.EQUITY,0,0,0,0,0,0,0.15369871124759,0,0.115642014312881,0,0,0,0,0.0266034401393038,0,0.000228958515734503,0,0,0,0,0.0675855276426251,0,0,0,0.0811031539518508,0,0,0,0.02735645598181,0.0326417424642986,0,0.0565245797045393,0,0,0,0,0.339953992062169,0,0,0,0,0.0835246202373228,0,0,0.0367721901384848,0,0,-0.0715869690227893,0,0,-0.0335653827417448
X601939.CH.EQUITY,0.332156731219511,0,0,0,0.0101326997078264,0,0,0,0,0.00898944515489472,0,0,0,0,0,0,0,0.136665246676371,0,0,0,0,0.0255033503390877,0,0,0,0,0,0.125114919317073,0.0814812422296497,0,0,0,-0.200628858347927,-0.0170365171184698,0,0,0,0,0.458402458561385,0,0,0,0,0,0,0,0,0,0,0.0998554781342354
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0138906153580944,-0.333604396393528,0.209833463627088,0,0.412820694469011,0,0,0,0.143358070239271,0.169102478787738,-0.0907368176030201,0,0,0,0,-0.0627871581894716,0,0,0,0,0,0,0,0,0,0,-0.695052732823279,0,0,0,0,0,0,0,0,0,0.23434714699338,0,0,0,0,0.0535831494057261,0.136018142500037,-0.101280347727699,0
X5.HK.EQUITY,-0.0678234298513606,-6.93889390390723e-18,0,0,0,0.00970754279347659,0,0,0,0,0,0,0,0,0,0.422587679298053,0,0,0.494867451956859,0,0,0.0449229175604827,0.068611614548798,0,0,0,0,0,-0.130427609839178,0,0,-0.162307546100124,0,0,0,0,0,0,0,0,-0.14734519653079,0.204436807213793,0,0,0,0,0,0,-0.124836445772285,0,0
X601988.CH.EQUITY,-0.294955871712464,0,0,-0.0183628163961309,0.454212186919752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075551612270078,0,0,0.712074370431449,0,0,0,0,-0.577220810805579,0,0,0,0,0,0,0,0,0,0,0.185890691062549,0,0,0,0,0.104380343899111,0,0,0,-6.93889390390723e-18,0
X600036.CH.EQUITY,0,0.264370604128982,-0.0634314441713399,0,0,0,0,0,-0.0563762657696086,-4.33680868994202e-19,0,0.619157830248754,0,0,0,0,0,0,0,0,-0.0665877686463815,0.258079497118542,0,0,0,0,0,0.0746509228432195,0,0,0,0.169219044471257,0,-0.102185106388191,0,0,0,0,0,0,0,0.113069295943825,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0259044361876448,0,0,0.139544902508433,0.021926062857752,0,0,0.114347263202627,0,0,-0.0549485501382224,0,0.0482417673083771,0.244637341213746,0,0,0,0,0,0,0,0,0,0,0.122751836614682,0,0,0,0,0.178764624645515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0193477707327581,0.0798012638468418,0.0413726497991758,0,0,0,0,0,0,0,0,0,0.380899001437407,0,0,0,0,0,0,0.0230587605213455,0,0,0,0,0,0,0,0,0,0,-0.00507569904719488,0,0,0,0.0985425108482785,0.191799058646242,0,-0.0605121136487006,0.0265321385752817,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.189711062500704
X601328.CH.EQUITY,0,0,0.0435266493920707,0,0,0,0.101786711102964,0,0,0,0,0.37284958520273,0,0,0,0,0,0,0,0,0,0.202875475241872,0,0,0,0.097461643964156,0,0.16724951123602,0,0,0,0,0,0,0,0,0,-0.158540270567287,0,0,0,0,0,0,0,0,0,0,0,0,-0.37257940512376
