,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.282525918719879,0.0432842280567942,0.0108688589124524,0,0,0.43138044140971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10230006659958,0,0,0,0.0488257533920175,0,0,0,0.0184729320249681,0,0,0,0,0,0,0.0747042014667454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.201244857420634,0,0,0,0,0,0.203805860606394,0,0,0,0.0480872452915612,0,0.0930102311391289,0,0,0.0656796836025277,0,0.0319824922164441,0,0,0,0,0,0,0,0,0.149790296524376,0,0,0.00819742882058655,0,0,0,0.132689519189638,0,0.0366629306197996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724635550610946,0
X601939.CH.EQUITY,0.491972051085568,0.147817293537257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871965192982498,0,0,0,0,-0.12079914802645,0.0415709870946263,0,0,0,0,0,0.222733293992051,0,-0.0317658830292429,0,0.196800346379181,0,0,0,0,0,-0.0949518633625581,0,0,0,0,0,0,0,0,0,0,0.115801053973333,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.557865089262201,0,-0.0832307271566009,0,0.0471221342623436,0,0,0,0,0,0,0,0.0067358990458197,0,0.0688862757471801,0.0977550667255329,0.0822724670215355,0,0,0,0,0.115463875850327,0,0,0,0.0499720471312366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580605712579043,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.168655922310991,0,0.147096528658215,0,0,0,-0.0735140971843284,0.161419112032404,0,0,0.0544253220956499,0,0,0,0,0,0,0.0573320021711711,0,0,0,0.0272008476599225,0,0.0999102521523543,0,0,0,0,0,0,0,0,0,0,0,0.0749668313709327,0,0,0,0,0,0,0,0,0.360510035398191,0.0118560521100619,0.0329486457720494
X1299.HK.EQUITY,0,0,-0.235044544809002,0,0,0,0,0,0,0.129629034607114,0,0,0,0,0,0,0,0,0,0,0,0,0.0206684398880967,0.103389878655154,0,0,0,0,0,0,0,0,0.203597087290102,0,1.73472347597681e-18,0,0,0.011136429572794,0.174873924823907,0,0.0344764084567713,0.102256948320137,0.314635809681559,0,0,0,0.279433934520034,0,0,0,0,0
X601628.CH.EQUITY,0.0490516225264163,0,0,0,0,0.00137157694903858,0,0,0,0,0,0,-0.0288456849779931,0,0,-0.114920653068484,0,0,0,0,0,0.0804650704535051,0,0,0,0,-0.115108112182601,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0.534114692948619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456236577664755
X601988.CH.EQUITY,0.0968643663632332,0,0.0901385858901644,0.337492591713854,0,0,0,0,0,0,0,0,0.2432226997349,0,0,0,0.0967244088458531,0,0,0,0,0,0.0388095860095585,0.0207583334032417,0,0,0,0,0,0.128430521959092,0,0,0,0,0,0,0,0,0,0,0,0,0.0106798092374154,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.293889951684383,0,0,0,0,0,0,0,0,0,0,0,-0.171527709319602,0,0,0,0,0,0,0,0,0,0.288351737304596,0,0.139715306847607,0,0.0468827450144715,0,0,0,0,0.0246880529758674,0,0,0,0,0,0,0,0.237334701275655,0,0.149875816711272,0,0,0,0,0.0910923624511821,0,0,0,-0.0226540579862374
X388.HK.EQUITY,0,0,0,0,-0.274359820153668,0.277385518207038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933975401748743,0.405956491372588,0,0,0,0,0,0.0221149721389817,0,0,-0.0114938408525128,0,-0.186242563405992,0,0,0,0,0,0.128404398070195,0.107293815650031,0,0,0,0,0,0,0.081329651273728,0,0,0,-0.00989875478553544,0
