,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.14396032272812,0,0.0166247713506504,0,0,0,0,0,0,0.283028038109527,0.244496549063968,0,0,0,-0.0962336838788843,0,0,0.0178951941334803,0,0,0,0,0,0,0,0,0,0,0,0,0.265287748428458,0.0253145330517319,0,0,0,0,0,0.0408267717802366,0,0,0.0614899177494372,0,0,0,0.0203412141457887,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0,0
X601939.CH.EQUITY,0.473983057069791,0,0,0,0,0.184217307316982,0,0,0,0,0,0,0,0.0612351450403456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370520920929922,-0.115388085877876,0,0,0.0490453675386321,0,0,-0.0446107199392848,0,0,0,0,0
X601288.CH.EQUITY,0.52361591942752,0,0.151899804265395,0,0.126330392500762,0.0102404120900544,0,0,0.0835866414360754,0,0,0,0,0,0,-0.0554940269884017,0,0,0,0,0,0,0,0,0,0,0.0934101014896532,0,0,0,0,0,0,0.00581557486005226,0,0.0461242075824552,0,0.0699393788257352,0.178650242373608,0,0,0,0,0,0,0.0121067981066579,0,0,0,0,-0.0578869248338358
X5.HK.EQUITY,0,0,0.217197838977975,0.0729132584631332,0,0,0,-0.108357008831848,0,0,0.100007180853544,0.229467698559952,0,0,0,0,0,0.625004572056277,0,0,0,0,-0.148303783944397,0.0410399590514865,0,0,-0.159231367319623,0,0,0,0,0,0,0,0,0.0335504435451328,0,0,0,0,0,0,0,0,0,0.17168716401487,0,-0.0316118962397216,0,0,0
X601988.CH.EQUITY,0.0913397146406802,0,0.134224078002786,0.1458782833408,0,0,0,0,0.14403250598849,0.107980150061709,0.16307779091563,0,-0.325021996129409,0,0,0,0,0,0.000789639291162419,0,0,0.213886804923496,0,0,0,0,0.0698430131312014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247603850687185,0,0,0,0.0179971605541427,0,0
X600036.CH.EQUITY,0,0.274961397146545,0,0,0,0,0,0,0,0,0,0.0880020177122981,0,0.180648843010644,0,0.106680833738692,0,0,0,0.00290655295465876,0,0,0,0.0818139148484415,0,0,0,0,0,0,0,0,0.166425417996723,0,0,0,0,0,0,0.0878374203098982,0,0,0,0,0,0,0.0635870703279117,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129114507791005,0,0,0,0,-0.01658925430567,0,-0.0323943334021815,0,0,0.22567662450924,0.259459165762004,0.1972627871593,0,0,0,0,0,0,0,0.0957919584701886,0,0,0.0238157270221713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.254585342764581,0.299579552314537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102184843150684,0,0,0,0,0,0,0.0523373270168171,0,0,0,0,-0.0132357910532389,0,0.0989416284338079,0,0,0,0,0,0,0,0,0,0,0,0.0480977987538657,0,-0.183703670263395,0,0,0.213589520003662
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
