,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.431852857444654,0.071146391918362,0.0909460052521437,0,0.0339716067476994,0,0,0,0,-0.0104632535794003,0,0.0342689370913976,0,0,0,0.0889880554656484,0.0362365119699537,0,0,0,0,0,0.135698973573911,0,0,0,0,0,0.0216812456706837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330868385929136,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0815304688175268,0,0,0.0385247426914595,0,0,0,0,0,0,0,0.197403432453864,0.0283874531405426,0,0,0,0,0,6.93889390390723e-18,0.0552239400373146,0.101050625371262,0,0,0,0,0,0,0,0.127974925211567,0,0,0,0,0.318750319565844,0,0,0.0293398691972669,0,0,0.0206497184365185,0,0,0,0,0
X601939.CH.EQUITY,0.344385084048219,0,0,0.144758232308655,0,0.186285879517745,0,0,0,0.0487815803077794,0.0961313139789984,0,0,0,0,0,0,0,0,0,0,0.00104900830306458,0,0,0,0,0,0,0,0,0,0,0,0,0.0597903112759578,0,0,0,0,0,0.010955014950307,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.42104321252151,0,0,0,0,0,0,0,0,0.213064528252248,0,0,0,0,0,0,0,0.0929795267529667,0,0,0.104508484508015,0,0,0,0,0.0529715796164058,0,0.0428071148964249,0,0.0799607037522199,0,0,0,0,0,0,0,0,-0.0364188249226662,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.46486239154635,0,0,0,0,0,0,0,0,0,0,0.145472483385261,-0.372178205253222,0,0,0,0,0,0,0,0,0,0,0,0.120514956696546,0,0,-0.591588513297066,0,0.440172066399454,0,0.030160830216609,0,0,0,0,0,0,0,0,-0.28269059386199,0,0,0,-0.316269773190583,0
X601988.CH.EQUITY,0,0,0.288948373000878,0,0.0900931726559898,0,0,0,0.209131540700305,0,0,0,0,0,0,0,0,0.139523527716621,0,0,0,0,0.306410629562584,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0218134997074464,0.037271541869689,0,-0.00316444616047293,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0145296119995162,-0.0244613387944539,0.202849561251202,0,0,-0.0232426788893301,0,0.0579893775192315,0.0221668041303746,0,0,0,0,0,0.473637701990604,0,0.117563836198413,0,0,0.101142839858666,0,0,0,0,0,0,0,0,-0.0229070144991903,0,0,0,0.0498807478065019,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0111449023426598,0,0,-0.0385108483266996,0,0,0,0.101777087167625,0,0,0.0201893324325758,0,-0.0343808942205513,0,0,0.269139353570872,0,0,0,0.0913337355700893,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0256805926286574,0,0,0,0,0.322204324945506,0,0,0.115894495877915
X601628.CH.EQUITY,0,0,0,0,0.0253713119529508,0,0,0,0,0,0.195591434521879,0,0,0,0,0.0046093652361088,0,0,0,0,0,0,0,0,0,0,0.0436973949082308,0,0,0,0,0,0,0,0,0,0.22519503191662,0,0,0,0.172051446478001,0.156516329467132,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.156287889479284,0,0,0,0,0,0,0,0,0,0,0.10004527648427,0,0,0,0,0,0,0.0224547117368313,0.0885868327719056,0,0,0,0,0,0.112209976666461,0,0,0,0.0610144910994766,0,0,0,0.0578023165911662,-0.0245837319733115,0,0,0,0.16697786799556,0.246162850917342,0,0,0,0,0,0,0,0.0213301880452809,0,0
