,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.373490942246415,0.0234422301794025,0.0996309858946648,0,0,0,0,0,0,0.201955140539087,0,0,0,0,0,0,0,0,0,0,0.0986381321925703,0.0557208297182036,-0.0274562832975826,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0245899774204161,0,0,0,0,0,0,0,0.0370032567087235,0,0.0266961733132516,-0.165871002957159,0
X601939.CH.EQUITY,0.398308784965871,0,0,0.186171494767001,0,0,0,0,-0.03718663340501,0,0.142826049256083,0,0,0,-0.0812485924808078,0,0,0,0,0,0,0,0.17547998874223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571442751565188,0,0,0,0.0964781595464287,0,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.360903951613915,0,0,0,0.332859990720832,0,0,0,0,0,0.0231155680343298,0,0,0,0,0,0,0,0,0.074434109260912,0.0308651332381783,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0439006244115042,0,0.0879989226723288,0,0,0,0,0.0418686985894194,0,0,0,0,0,-3.46944695195361e-18,0,0,3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.510645054469483,0,0,0,0,0,0.199605496157654,0,0,0,0,-3.46944695195361e-18,0.0950403907372443,0.126591215689405,0,0,0,0,0,0,0,0,0,0.0446974209063977,0,0,0,0,0,0,0,0,-0.510361389746464,0,0,0,0,0,0,0,0,0,0,0.14686184206347,0,0,0,0,0.270145990282841
X600036.CH.EQUITY,0,0.0136997993992696,0,0,0,0,0,0,0,0,0,0.246496300702813,-0.0379549250258558,0,0,0,0.114455830390484,0,0,0,0,0.126437405397832,0,0,0,0,0,0,0,0,0,0.237826024034191,0,0,0,0,0,0,0,0,0.136826248125635,0,0.115016056705661,0.112618919618898,0,0,0,-1.73472347597681e-18,0,0,0.0232697176722626,0
X1299.HK.EQUITY,0,0,0,0,0.0349800935809658,0,0,0,0,0,0,0,0,0.15735554457297,0,0,0.0502695337464597,0.502673648852217,0,0,0,0,0,0.135508191382783,0,0,0,0,0,0,0.0884241328822261,-0.0257279156743558,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0777330770844469,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0319674375662908,0,0,0,0,0,0,0,0,0,-0.139855916778729,0,-0.121962217022816,0,0,0,0,0,0,0.389221804190096,-0.15274801566278,0,0,0.734656967374733,0,0,0,0,0,0,0,0,0,0.367315900152775,0,0,0,0,0,0,-0.242174954353401,0,0,-8.67361737988404e-19,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.155253018656107,0,0,0,0,0,0,0,0,0.272873306291876,0,0,0,0,0,0,0,0,0,0.0498225802180523,0,0,0,0,0,0,0,0,0.274979608341036,0.11793769131226,0,0,0,0,0,0.224531014014834,0,0,-0.076073328381562,0
X601658.CH.Equity,0,0,0,0.146163383578569,0.145242189520841,0,0,0,0,0,0,0,0,0.109440838449458,0,0,0,0,0,0,0,0,0,0,0,0,0.0632638560815058,0,0.100493706834687,0,0,0,0,0,0,0,0,0.256576324047759,0,0,0,0,0,0,0,0,0,0,0.380149485018881,0,0.0477826005074387,0
