,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.336296313403483,0.0947868034967789,0.0274509283067373,0,0,0,0,0,0,0,0,0,0,0.182195961313077,0,0,0,0,-0.0475405237955022,0,0,0,0.0739111695521171,0.0085480785862056,0,0.0287649630032105,0,0,0,0,0,0,0,0,0,0,0,0.118768854250321,0,0.0397234680832789,0,0,0,0.0573580554910055,0,0.182336529697302,0.0834054184234112,0
X601318.CH.EQUITY,0,0,0.02296255734102,0.166047560018148,0,0,0,0,0.126496837288474,0,0,0.0424403229808624,0,0,0,0,0.00893556625362315,0.171537606783904,0,0,0.172656822532054,0.131108066128503,0,0,0,0,0,0,0.0669233297187837,0,0.0770227462432743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117851704022966
X601939.CH.EQUITY,0,0,0,0,0.180074205816877,0,0,0,0,-0.0666259329358898,0,0.138496414863972,0,0,0.0554526829849373,0,0,0,0,0.0194632101238459,0,-0.0191747611678548,0,0,0.518926335249521,-0.0339286628199425,0.160723367417495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492168608924151,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0683910806442509,0,0.101795935939729,0,0,0.127804240332904,0,0.381782092683903,0,0,0,0.0446182779336161,0,0,-0.0269816180847695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130863137981546,0,0,0,0,0,-0.0106842095554305,0,0,0,0,0,0,0.0670612248771162,0,0,0,0.118018159927568,0,0,0,0,-0.0692038512413905,-0.0764184218060862
X601628.CH.EQUITY,0.100317610653587,0,0,-0.0351466473297628,0.0559399444611452,0,0,0,0,0.131723545443152,0,0,0,0,-0.0952189941377415,0,0,0,0.0598794223946541,-0.0457245291448082,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.634259374767367,0,0,0,0,0,0,0,0,0,0,0.129364302068709,0,0,0.147855934730418
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155004787670821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11422886992206,0,0,-0.176865631521082,0,0,0,0.0355164999617499,0,0,0,0,0,0.0896482167522617,0,0.210481963936996,0.110439897109225,0.0334502032690545,0.139038823033867,0.055769733957526,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0100350992975442,0.0886338923117975,0.0926853958276758,0.15354199844167,0,0,0,0,0,0,0,0,0,0,0,0,0.277924628045502,0,0,0,0,0,0.194741528005785,0.0360184455640703,0.322234298166758,0,-0.0204265886147067,0,0,0.174645551397343,-0.113399787175046,0,0,0,0,-6.93889390390723e-18,0,0,0.0936881242299713,0,0,0,0,0,0.0342610120457665,0,0,0,3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353503968017606,0,0.222292662547242,0,0.0945931271831709,-0.0613180975067063,0,0,0,0,0,0,0,0,0,0.143255326133812,0,0.120831520797115,0,0,0.267027611952581,0,0,0,0.0597427888858745,-0.0650216137816571,0,0,0,0,0,0,0,0.32311554665469,-0.107667193660844,0,0,0,0.111492821107409,0,0,0,0,0.0742850611978268,0,0,0
X388.HK.EQUITY,0,0,-0.127607848871103,-0.0174395131431221,0,-0.159057675461728,0.165045749716996,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.493937727357855,0,0,0,0.0852656576748893,0,0,0,0,0,0.116787037340051,0,0,0,0,0,0,0,0.143174233425545,0,0,0,0,0.0722926846903238,0,0,0,0,0,-0.0149460017152895,0
X601166.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0729373765318994,0.136299572275172,0,0.0854047661445479,0,0.0241784916716264,0,0,0,0,0,0,0.170294308193212,0,0,0,0,0.417745020229349,0,0,0,0,0,0,0,0,0.09521283980227,0,0,0,0,0,0,0,0,0,-0.00898966636118525,0,0,0,-0.0274435174563181
