,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.040513015445754,0,0.123944403725975,0,0,0,0,0,0,0,0.428750061740124,1.38777878078145e-17,0,0,0,0,0,0,-0.0918055583718838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126068593107467,0,0.153454025829387,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.192727200538934,0.0416585100447502,0,0,0.122084956383636
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626779079165448,0,0,0,0.0224856568421165,0,0,-0.0336101638847916,0,0,0.172647735488154,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.000362169131738565,0,0,0,0,0.0324261462847397,0,0,0.277235933386271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.2715030998151,0,-4.33680868994202e-19,0,0,0.416797101138272,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0979062757605837,0,0.0403068558905735,0.0189058536624368,-0.0713426344482495,0,0,0,-0.0219514658055253,0,0,0,0,0,0,0,0,-0.0582697012641157,0,0,0,0,0,0.222984434553016,0,0,0,0,0,0,0.0865301778137224,0,0,0,0
X5.HK.EQUITY,0,-0.0792103546237693,0.0372023416574339,0.226008708072936,0,0,0,0,0,0,0,0,0.0708502380488358,0,0,0,0,0,0,0,0.431020928089465,0,0,0,0,0,0,0,0,0,0.376324718112716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160830358785034,0,-0.159495314112818,-0.0677209071328327,-0.0488596842785596
X601988.CH.EQUITY,0.225883846340442,0.0686768828051821,0.214579579468957,0,0,0,0,0,0.161599333441295,0,0,0.0871437288778223,0,-0.178834363944485,0,0,0,0,0,0,0.0776875043922269,0,0,0,0,0.0562276250549044,0,0,0,0,0,0,0,0.0877296947999058,0,0,0.0143366363870154,0,0,0.0615498576506658,0,0,0,0.0938622071924832,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106380851589575,0,0,0,0.112570315805071,0,0,-0.112149997412788,0,0.0234821822757759,0,0.236122945085324,0,0,0.0263457858621848,0,0,0,0.047158149303625,0.0658680156991033,0.0910090635150936,0,0,0,0,0,0.0121276498838824,0.212869950149582,0,0.0313595522666804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132809135821274,-0.334011349512211,0,0,0,0,0,0,0,0,0,0,0.409796453181898,0,0,0,0.113343106722636,0,0,0,0,0,0,0,0.0689126868680771,0,0,0,0,-0.619031005127022,0.120369439177306,0,0,0,0,0,0.76559018408625,-0.0490740670531493,-0.289990608458623,0,0,0
