,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.363155572986228,0,0,0.0971324977782829,0,0.314042476561499,0,0,0.106709558416913,0,0,0,0,0,0.0904328871586124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152512135424249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.421355408363922,0,0,0.0415329532346801,0,0,0,-0.113951169721905,0,0.0468739805086517,0,0,0.431417529353438,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0487528560492897,0,0,0,0,0,0,0,0,0.0481090381543211,0,0,0,0,0,0,0,0,0,0,0.0270771038426673,0,0,0.0392640354968861,0,0
X601318.CH.EQUITY,0,0,0,0.0482030706682916,0,0,0,0,0,0,0,0.366296129604997,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0150537296777936,0,0,0,3.30348004132976e-05,0,0,0,0,0,0,0,0,0,0,0,0.0791230575275648,0,0.0607991820564004,0.170572387826035,0,0,0,0,0,0.152529328036066,0,0,0,0,0,0
X601288.CH.EQUITY,0.415446751017543,0,0,0,0.400647610226597,0,0,0,0,0,0.0655656381144803,0,0,0,0,0.0697642458647252,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0340543620704106,0,0,0,0,0,-0.0145396474603857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.277444910040264,0,0,0,0,0,0.00164568249348646,0,0,0,0,0,0,0,0.136272044295706,0,0.135319240761931,0,0,0,0,0,0,0,0,0.00149359265631739,0,0.0662350267980021,0,0.0118882903924261,0,0,0,0.0468123055035638,0,0,0,0,0,0,0,0.165866792839767,0,0.149465529795319,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.17929303984774,0,0,0,0.180559287205012,0,0,0,0,0,0,0,0.0904408534505319,0,0.120391737356713,0,0.331304632520449,0.182844433343784,-0.230288524558696,0,0,0,0,0,0,0,0,0,0,0,-0.0301484175104314,0,0.271456205293705,0,0,0,0,0,0,0,0,-0.149591200816022,-0.0341692472054355
X600036.CH.EQUITY,0,0,0.0284392086503994,0,0,0.0493971890388913,0,0,0,0,0,0.333139097270635,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0250573895682046,0,0,0.0897878362019839,0,0.00155906909198993,0,0,0,0,0.132536331357317,0,0,0,0,0,0,0.0718292843377208,0,0,0,0,0,0,0,0,0.275816144149298,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0251706603377622,0.060751833913982,0,-1.73472347597681e-18,0,0,0,0,0,0,0.280347395954222,0,0,0,0,0,0.149264405066067,0,0.057008289388831,0,0,0,0.13650324541049,0,0,0,0,0,0,0,0,0.204394154021849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0615854468809545,0,0,0,0,0,0,0,0,0,0,0.076715770646526,-4.33680868994202e-19,0,0,0,0,0.219920784780787,0,0,0,-3.46944695195361e-18,0.175767424989986,0,0,0,0,0,0,0,0.0341417608160414,0,0,0,0.0595360940091613,0,0,0,0,0.180557517734431,0,0,0,0,0,0,0.00166995288845084,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846554492634488,0,0,0,0,0,5.55111512312578e-17,0,0.0451143114504923,0,0,0,0,0,0,0.422657261702908,0,0,0.173635737642342,0,0,0,0,0,0,0.0821685939607533,-0.40782392428274,0,0,0,0,0.740072976938201,0,0,0,0,0
