,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144537315960575,0,0.209722563331303,0,0.179414556229294,0,0,-0.0585277488386852,0,0,0,0,0,0,0,0,0,0,0,0.157938613669327,0,0,0,0,0,0,0,0,0,0,0,0.067532498176143,0,0,0,0,0.0367160958162538,0,0,0,0,0,0,0,-0.00079388104409612,0.198026424488694,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0151559176252759,0.140689592481359,0,0.0333307298692837,0,0,0.134167886767166,0,0,0,0,0.258702895999557,0.274590298073261,0,0,0,0,0,0,0,-0.0334228038728103,0,0,0,0.081813402246278,0,0,0,0,0,0.0330811237930001,0,0,0,0,0,0.00822771623442333,0,0,0,0,0,0,0,0.0852703435229344
X601939.CH.EQUITY,0,0,0,0,0.0181867231651972,0,0.434369569175644,0,0,0,0,0,-0.143533569245536,0,0,0,0,0,0,0,0.0135908973819815,0,0.636942070708716,-0.0629805749139165,0,-0.0149308388990066,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0225524976938081,0,0,0,0,0,0,0,0,0,0,-0.112821624152595,0.00232470912821042
X601628.CH.EQUITY,0,0,0,0,0,0.0385173616389531,0,0,0,0.0987216175850199,0,0,0,0,0,0,0,0.263546074191872,0,0,0,0,0,0.0546596195864326,0,-0.204263371475162,-2.16840434497101e-19,0,0,0,0,0.0450364704450489,0,0.249426424347977,0.398271045687785,0,0,0,-0.0300917786085733,0,0,0,0,0,0,0,0.114870286832634,0,0,0,0,0.0436693163434176
X601288.CH.EQUITY,0.102974044247451,0,0.111647618585949,0,0,0,0.0771953572862737,-0.062962475697736,0,0,0,0,0,0,0,0.169132711634614,0,0.104949772174161,0,0,0,0,0.226175781435207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764564404477747,0,0.0737437107201095,0,0,0,0,-0.0790944433823009,0,0,0
X600036.CH.EQUITY,0,0.189427938691692,0,0.0443294527360865,0,0,0.111905155191034,0.0360077182732124,0,0,0,0,0,0.179693503188893,0,0,0,0,0,0,0,0,0,0,0.3644920356676,0,0,0.0448103416753485,0,0,0.0447538276737324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431668340892005,0,0,0,0,0.0272485882425113
X601988.CH.EQUITY,0.181217685817994,0.141172174060996,0.0519990099437827,0,0,0.316156540033034,0,0,0,0,0,0,0,0,0,0.227039627635752,0,0,0,0,0.177897851231616,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0543104433262305,0,0,-0.0501304354441816,0,0,0,0,0,0,0,-0.150421519401754,0,0,0,0,0,0,0,0.0903388778232666,0
X1299.HK.EQUITY,0,0,0,0,-0.147599099463186,0.044993209551992,0,0,0,0.357114956738917,0,0,0,0,0,0,0.114251725394975,0,0,0,-0.0592903366608372,0,0,0,0,0,0.336467330724128,0.144910248380779,0.0599094928135882,0,0,0,0,0,0,0,0,0,0,0,0.0805886486999372,0.0206074227834675,0,0,-0.000191017907254107,0,0,0,0,0,0,-0.0122510351129117
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454065614076295,0,0,0,0,0,0,0,0,0.0867454799183562,0,0,0,0,0.555911427433684,0.0222315719193708,0,0.124708487535398,0,0,0,0,0,0,0,0,0,0,0,0.188134230909635,-0.0252099844098197,0.149627463516095,0,0,0,0.115712050729202,0,0.140258805048643,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.125593002535362,0,0,0,0,0,0,0.453910260693885,-0.0380759957929719,0.0945601728858753,0,0.105225709147409,-0.0502982220389621,0,0.230864453376054,0,0,0,0.345807734936062,0,0,0,0,0,0.21434613463934,0,0,0,-0.277303734757886,0,0.0298502174637148,0,0,0,-0.141194401260877,0
X601658.CH.Equity,0.177292610987609,0.28118247273065,0,0,0,0,0,0.0643332525429527,0,0,0,0,0,0.154589682986043,0,0.105926789342096,0,0,0,0,0,0,0.0300823554981292,0,0,0,0,0.0542009830008212,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0319671709268869,0,0,0,-0.122024673612385,0,0.101532683377924,0.0155476414602085,0,0,0.0717497562593317,0,0,0
X601166.CH.EQUITY,0,0,0.0222373647159233,0,0,0,0,0,0,0,0,0,0,0.0246973883230457,0,0,0,0.0565112920963735,0,0,0,0,0,0.0620964110877699,0,0,0,0.0579026024977898,0,0.330710065313752,0,0,-1.73472347597681e-18,0,0.0312049829743129,0,0,0,0,0,0,0,0,0,0.253908823008912,0.160291044727805,0,0,0,0,0,0
