,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.12734108896957,0.0123055489597197,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947435835142318,0,0.481659817592821,0.326622268029781,0.0403813448057963,0,0.164895928355689,0,-0.252709715521897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363286999809509,0,0.00341657153404101,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642902838933947,0,0.814589638165333,0,0,0,0,0,0,0,0,-0.0308721866095291,0.0140183651847504,0,0,0.077893282863033,0.0430645350848985,0.021391311355201,0,0,0,0,0,0,0.017765660875207,0.027118281868015,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240535634467253,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.867876269157908,0,-0.0896780494508361,0,0,0,0,0,0,0,0,0,0,0.0273270253512889,0,0,0.153273859710617,0,0,0,0,0,-0.0278684627850023,0.0537571490529821,0,0,0,0,0,0,0.0433231751074954,0,0,0,0,0,-0.0319998724154286,0,0,-0.11612667991721,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.15961203225711,0.0816933768362324,0,0.0269861660399521,0,0,0,-0.000838687601549842,0,0.0384822139703848,0,0,0,0,0,0,-0.0725896950050502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105753061498833,0,0.0108063103024149,0,0,0,0,1.01773343876379,0,0.0348207651169947,0
X1299.HK.EQUITY,0,0,0,0,0.156510543246596,0,0,0,0,0.125871831014738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199519261067253,0,0.390453602215304,0,0,0.0917381536549575,0.335810706968294,0.171244399412329,0.102473964162502,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.15229693529492,0,0.0650998734456717,0,0,0,-0.0403234137111362,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15047188721448,0,0,0,0,0,0,0.231100869668479,0,0.480482527937544,-0.129670531242943,0,0,0,0,0,0,-0.0314775488728458,0,0,0,0.00465907069937001,0,0,0,0.0108815303382447,0.0672245483459675,0,0,0,0,0.1288899688539,0,0
X388.HK.EQUITY,0,0,0,0,0.23638114996866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33008064412723,0,0,0,0.180363222233793,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.154591639423059,0,0,0,-0.00605591625137339,0.110611206601189,0.152127393348613,0,0,-0.21300963879621,0,0.056013017476509
X601658.CH.Equity,0,0,0.0517826414079127,0.181162411459424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301156972475328,-6.93889390390723e-18,-0.0564060197771724,0,0,0,-0.0479417353856481,0,0,0,0,0,0.060602426790132,0,0,0,0,0,0,0,0,-0.0187321246843838,0,0,0.272464034004123,0,0,0,0,0,0,0,-0.0061808336324187,0
