,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.284063832805808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298880082694307,0,0,0.09714778457479,0,0,0,0.295487931741275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129966883194032,-0.118627242458217,0,-0.129498792061495,-0.119712763625877
X601939.CH.EQUITY,0.125221536786843,0,0,0.402422098650851,0,0,0,0,0,0,0,0,0,0.132869013153469,-0.133716428883663,0,0,0,0,0,0,0,0,0,-0.0917064965149177,0.269729854069357,0,0,0,0,-0.0175657330879742,0,0,0,0,0,0,0,-0.00910295839801569,0,0,-0.0290304866171111,0,0,0,0,0,0.063207673735199,0,0.11934143426968,-4.33680868994202e-19,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,-0.0263669637838997,0
X601288.CH.EQUITY,0,0.654513897078336,0,0,0,0,0,0,0,0,0,0,0.102166660295693,0,0,0,0,0,0,0,0.148550621242803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238551864805684,0,0,0.0268653658314906,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0188448313927474,0,0.426866374685607,0,0,0,0,0,0.297055620443712,0,0,0,0,0,0.350237153240614,0,0,0,0.0421293000335154,0.0889455717263697,0,-0.0368786114736676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477406686447147,0,0,0.0570116939307582,0,0,0,0,0,0,0,0,0,0.288616521573695
X600036.CH.EQUITY,0,0.176833695395405,0,0,0,0,0,0,0.0325559694940118,0,0,0,0.0414108757745576,0,0,0,0,0,0.110942750620687,0,0,0,0,0.242927416617008,0,0,0,0,0,0,0,0,0,0.362920521243897,0,0,0,0,0,0,0.0763541702063453,0,0,0,0,0,0.0928284535626353,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.220840216809771,0,0,0,0,0,-0.166243361462161,0,0,0,0,0.166544721262245,0,0,0,0,0.197098706394972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440207052186952,-0.026202385160378,0,0,0,0,0,0.257520726976434,0,0,-0.0791411411941857,0.0634237275838366
X601658.CH.Equity,0,0.148322298825302,0,0,0.00986653008625621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388296256868784,0,0,0,0,0.0131873065167792,0,0,0,0,0,0,0,0,0,0,0,0.188607577416152,0,0.113026518691199,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.242521454324379,0.204301918619241,0,0,0,0,0,0,0,0,0,0.0883695007621385,0,0.0156714533775757,0.161770449074503,0,0,0,0,0,0,0,0,-0.0447720474778993,0.00158646373436741,0.0598191510169727,0,0,0,0.0105615433584191,0.0820020237526062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116549391376227,0,0
X388.HK.EQUITY,0,0,0.295184207088306,0,0,0,0.100032012626795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108571062182166,0,0,0.0330792063759245,0,0,0,0,0,0,0,0,0,0,0,0,0.0192747334297728,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.48512640229347,0,0,0,0.0353491891929752,0.0282639869238417,0,0,0.011897206120898,0,0,0,0,0.00480261461401705,0,0,0,0,0,0,0,0,0,0,0.240426895483905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144147065020031,0,0,0.0110276192972172,0.0704647450857439,0,0.0906441110431497,0,0
X600000.CH.EQUITY,0,0,0.0364609321084772,0.15739197962526,0.0834712486581995,0,0,0,0,0,0,8.67361737988404e-19,0.30891310529679,0,0,0,0,0,0,0,0,0,0,0,0,0.0381166990862746,0,0,0.153391354184837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746388504672027,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10535978669976,0,0,0,0.158063566396425,0,0,0,0,0,0,0,0.07667217836407,1.38777878078145e-17,0,0.249179809380243,0.15331216390807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851484781772698,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0158302130145366,0,0,0,0,0,0,0.0239719645567631,0,0,0.0493649280441679,0,0,0.455793617455139,0,0,0,0,0,0.0688164353847377,0,0.198622457955461,0.0353842454324991,0,0.0933701468286063,0,0,0.0597650334317958,0.010024122522361,0,0.0526425621143685,0,0,0,0,0,0,0,0,-0.0204248491336569,-0.0760473011943463
