,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.186796254545243,0,5.42101086242752e-20,0,0,0,0,0,0,0.181849568873714,0,0,0,0,0.351426262629843,0,-0.00382110147842499,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0859409072197735,0,0,0.44125583786097,0,0,0,0,0,-0.0115395741271007,0,0,0,-0.0551667314468416,0.0553926232930435
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.513793646917127,0,0.10097181416113,0,0,0,0.198428787516606,0.0185019865761895,0,0,0,0,0,0,0,0,0,0.179480477359472,0,0,0,0,0,0,0,0.171695444600554,0,0,0,0,0.0238256638353496,0,0,-0.0495268719886386,-0.00812101516915066,0,0,0,0,0,0.0959589976540859,0,0,0,0,0.0329560248218137,-0.0260488084695857,0.0730248185860914
X601288.CH.EQUITY,0,0,0,0,-0.133112753605368,0,-0.266033082549829,0,0.104211703995972,0.0561490946686586,0.874738229810416,0,-6.93889390390723e-18,0,-0.0809089506788158,0,0,0,0,-0.301653591677527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132817637773706,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730571644202821,0,0,0,0.151483771088468,0.33927043853089,0,0,0,0.0300835215452058,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181725955135919,0,0,0,0,0,0,0,0,0,0.128906836224607,0,0.288217077404508,0,0,0,0,0,0,-0.0939680080794531,0,0.0598664230099527,0,0
X601988.CH.EQUITY,0,0,0,0,0.232493605152406,0,0,0,0.269415217067044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100663346583135,0,0,0,0,0,-0.0531625975451429,0,0.121491122535634,0,0,0,0,0,0,0,0.142508751603781,0,0,0,0,0,0,0,0,-0.14484570601674,0
X1299.HK.EQUITY,0,0,0,0,0.192517873352455,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.16237765105931,0,0,0,0,0,0,0,0,0.0866224930146919,0,0.118589040875402,-0.00705246390529401,0.103935273784256,0,0,0,0,0,0,0,0.35702650420008,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707845172609666
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.484625089937542,0,0.029594494048087,0.0418721131364378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574187021196651,0,0,0,0,0,0,0.124496599371759,0,0,0,0,0.216459501131849,0,0.317410727613497,0,0,0,0,0,0,0,-0.112640364045344
X601628.CH.EQUITY,0,0,0,0.0138894055574345,0,0,0,0,0,0,0,0,0,0,-0.0461371020866493,0,0.00315651830713907,0.126829746566606,0,0,-0.0139705162259214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438197951157756,0.494177207623866,0.00438310105795108,0,0,0,0,0.255340994170967,0.134755999418385,0.0572657482147434,0,0,0,0,0,0,-0.0740360230024945
X601328.CH.EQUITY,0,0,0.0277013329497145,0,0,0,0,0.711636713265077,0,0,0,0,0,0,0,0,0,0,0,0.123236599710899,0,0,0,0,0,0,0.0451946148180049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171246217991711,-0.0179905355849501,0,-0.0557411072848853,0
