,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.531425021849728,0.0563064861583744,0,0,0.119217842117845,0,0,0,0,0,0.169433579642183,0,-0.0546104084097942,0,0.131982214951577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359293033617498,0,0,0,-0.0423522375818852,0,0,0,0,0.0103561667679982,0,0,0,0,0,0,0,0,0,0,0.0804018769459939
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0
X601939.CH.EQUITY,0.107832506320108,0,0,0.544878035963907,0,0.0554686973888521,0,0,0,0.0488292789782733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141034876626032,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.223013636556114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.214282891567837,0,0,0.14932306811397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237579397934916,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0638346829826071,0,0,0.225713327808308,0,0.238356440443168,0,0,0,0,0,0.157460922190884,0,0,-0.0207962475488407,0,0.20411006433944,0,-0.278436342268122,0,0,0,0,0.0352156352007506,0,0,-0.054844221365817,0,0,-0.0218016145853946,0,0.180891486005906,0,0,0,0,0,0.168219258868555,0,0,0,0,0,0,0,0.177786889081366,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.216728891487634,0,0,0.235957329167387,0.104040104794775,0.248994784320416,0,0.0917699534687318,0,0,0,0,0,0,0,0,0,0,0,0,0.0407197239496961,0,0,0,0,-0.162016877932146,0,0,0,-0.00592545178853013,0,0,0,0,0,0,0,0.170996863847176,0,0,0,0,0,-0.110307971531682,0,-0.0257173870156184,0.0857740266737309
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.042792295995629,0,0,0,0,0.0543112295597483,-0.0255033761489527,0,0,0,0,0,0.780237889942137,0,0,0,0,0,0.160182990974619,0,0,0,0,0,0,0,0,0,0,0,0.0973059549313326,-0.0844460765079602,0.0762102586960348,0,-0.00454649570016619,0.0533895786326663,0,0,0.0671222186311826
X1299.HK.EQUITY,0,0,0,0,0.275981893092485,0,0,0,0,0,0,0,0.0514467824305606,0,0,0,0,0.0839065168209831,0,0,0,0,0,0,0,0,0.072764319116961,0,0.22597845006648,0,0,0.266974877587942,0,0.00992477512007786,0,0,0,0,0,0,0,0,0,0,-0.0729934414922024,0.0220955138555631,0,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.16399021985563,0,0.245909042573267,0.0548530531383168,0,0,0,0,0,0,0,0,0,0.390107234483739,0,0,0,0,0,0,0,0.062729576381644,0.0163016090406887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106474727825545,0,0,0.20035425450572,0,0,0,0,0.047831861439249,0,0,0
