,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.114100129678664,0,0,0,0,0,-0.00170866505052482,0,0,0,0,0,0,0,0,0,0,0,0.13450056255765,0,0.376278328744936,-0.121030525437266,0,0.0668870044225475,0,0,0,0,0.232329197497368,0,0,0,0,0,0,-0.231397383561876,-0.031760210010234,0,0,0,0,0,0,0,0,-0.132398969050598,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0907762432031885,0,0,0,0,0,0,0,0.0510446863725939,0,0,0,0,0.267752359384146,0,0,0,0,0,0,0,0,0.00977634554040037,0.164648848751776,0,0,0,0,0,0,0.257974931897473,0,0,0,0,0,0,0,0,0.0706890178813534,0,0,0,0,0,0.110232781386063
X601939.CH.EQUITY,0,0,0,0.802616409836816,0,0.0376097051987778,0.0468609527997873,0,0,0,0,0,0.0347182236010545,0,0,0,0,0,0,0,0,0,0.0141975507151496,0,0,0,0,0,0.00569634865638953,0,0,0,0.0725545673674634,0,0,0,0,0,0,0,0,0,-0.00174538641779092,0,0,0,0,0,0.0111073024002735,0.0459585004629702,0,0.0103466928882441
X601288.CH.EQUITY,0,0,0.899482777358883,0,0,-0.0640910382807192,0,0,0,0,0,0,0,0,0,0.028204377293993,0,0.144767870414912,0,0,0,0,0,0,0,0,-0.0921466933245046,0.0120148795521841,0,0,0.0133251565166575,0,0,0,0,0,0,0,0,-0.126915472742844,0,0,0,0,0,0,0,0,-0.0240519080248009,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0847591495883502,0,0,0,0,0,0,1.06606968201336,0,0,0,0,0,0,-0.255056361831967,-0.157561956979697,0,0,0.151538623548245,0,0,0,0,0,-0.00356137154866031,0,-0.0376952794541724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030048333813507,0.128463903827823
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0642648509198986,0,0,0.762032132653363,0,0,0.0720810490147719,0,0,0,0,0,0,0,0.125696927036055,0,0,0,0,0,0,0,-0.0864159005368941,0.0644490293752356,0,0,0,0,0,0,-0.0122744442919864,-0.0285570742212981,0,0,0,0.0918687764006762,0,0,0.0230315960958792,0,0,0.0198822834090344,0,0.172283913694549
X600036.CH.EQUITY,0,0,0.340643525772132,0,0,-2.71050543121376e-20,0,0,0.0262933932930996,0,0,0,0,0,0,0.168591015546204,0,0,0,0.00106930097566326,0,0,0,0,0,0,0,0.13429990445159,-8.67361737988404e-19,0,0,0.289179293934469,0,0,0,0,0,0,0,0,0,0,0,0,0.0661721995963605,0,0.0329419560646211,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.153356099166646,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.254804861132279,0,0,0,0.127175916724308,0.142846272235632,0,0.357725025735796,0,0,0,0,0,0,0,0,0,0,0.00166195825425577,0.105100985943438,0,0,0,0.444775293934147,0,0,0,-0.0959228714201573,0.0832928347290674
X5.HK.EQUITY,0,0,0,0,0,-0.00142715509541883,0,0,0,0,0,0,0,0,0,0,0.308277992549193,0,0,0,0,0.0148316249156347,0,-0.123215025057469,0,0.384018723662888,0,0.183929054561898,0.0858767449935148,0.0810819495171145,0,0,0,0,0,0,0,-0.0912591095344565,0,0,0,0,0.0380203298870761,-0.139370057501838,0.0734772825541172,0,0,0,0,0,0,-0.245175153362715
X388.HK.EQUITY,0,0,0,0,0,0.422238626956852,0,0,0,0,0,0,0,0,0,0,0.0305184449996984,0,-0.415864273415844,0,0,0.130192769823585,0,0,0,0,0.27014414239815,0,0,-1.38777878078145e-17,0,0,0,0,0,0.259014783866986,0,0,-0.0531379647774685,0,0,0,-0.263950146068951,0,0,0,0,0,0,0,0,0
