,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0441167286451856,0.376794760007046,0,0,0,0,0,0,0,0,0,0,0.0446063566213208,0,3.46944695195361e-18,0,0,0,0,0.0364971810519974,0,0.0816468478541026,0,0,0,0,0,0.068317624149631,0,0,0,0,0,0,0.0911022934721516,0,0,0,0,0.0377689665100651,0,0,0.000551080421554539,0.0338140370092179,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0874658969719621,0.022141270649579,0,0,0,0,0.109872295804809,0,0,0.0433795748680871,0.0626500419709821,0,0,0,0,0.0636189398785488,0,0.190603299210626,0,0.0230005649391506,0,-3.46944695195361e-18,0,0,0,0,0.0416094752272498,0,0,0.0605683071438741,0,0,0,0,0,0.153426761553709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865814785231247
X601939.CH.EQUITY,0,0,0,0,0.198737041121737,0,-0.0596098610761725,0,0,0,-0.0201950427578853,0.149680526453116,0,0,0,0,0,0,0.14221135839141,0,0.0225285762724976,-0.119924566280441,0.584401649012973,0,0,0.123859235056472,0,0,0.0540723658947557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181617841589847,0
X600036.CH.EQUITY,0,0.0273148542618922,0,0,0,0,0.242225971543588,0.0238540767460756,0,0,0,0,0.260350508608739,0,0,0.175347296228055,0,0,0,0,0,0,0.170746169383903,0,0.259334575928415,0,0,0,0,0.032984160234053,0,0,0,0,0,0,0,0,0,0.0908232285001121,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.210705706230619,0.112473965847152,0.0219906116989812,0,0,0.0920605824875802,0,0.400308205537841,0,0,-0.00438852202968455,0.0743204395559343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184633986952908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0931332797321842,0.0428274129619947,0,-0.00117561705838624,-0.0919350371241907
X601628.CH.EQUITY,0,0,0,0,0.104684286611732,0,0,0,0,0,0,0,0,0,0,-0.185545869152669,0,0,0.0364258484977661,0,0,0.032786711183446,0,0,-0.0167197494748078,0,0,0,0,0,0,0,0,0.629325058253233,0.0444192592756383,0,0,0,0,0,0,0,0,0,0,0,0,0.0656005665424409,0,0,0,0.209550991517106
X1299.HK.EQUITY,0,0,-0.193586883942095,0.0704728317789957,0,0,0,0,0,0,0.199995286972772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995160781510556,0,0,0,0,0,0.102384733486337,0,0,0,0,0,0,0.0857920937909511,0.0963893381276446,0,0.125530166575356,0.274586739411054,0.0865737751876871,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.233762780779864,0.70544971697597,0,0,0,0,0,0,0,0.0117761110446453,0,0,0,0.0464524338490103,0.0122353657288555,0,0,0.0662024626994161,0,0,0,0.0925445362629604,0,0,0,0,0,-0.114870168310183,0.0914243422388829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363342976562823
X5.HK.EQUITY,0,0,0,0,0,0.0736306905894814,0,0,0,0,0.0437182235460607,0,0,-0.0919976387907207,0,0,0,0,0,0.170407315859377,0,0,0,0.0933895557053883,0,0,0.18170747999048,0,0.012628248206691,0,0,0,0,0,0,0,0,0.012762929325471,0,0.309430664116947,0,0,0,0.211950689945993,0,0,0,0,0.116509617987369,0,0,0
X601166.CH.EQUITY,0,0,0.0163989102637517,0.219420500138271,0,0,-0.0291891949719735,0,0,0,0,0.076638918096095,0.100629161004566,0,0,0.0611632105116029,0,0,0,0,0,0,0,0,0.14308502004129,0,0,0.316457155572471,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141185385372337
X388.HK.EQUITY,0,0,-0.0400022453403545,-0.135902292209885,0,-0.0892627945495076,0.0798697490693767,0,0,0,0,0,0,0,-0.144546550858503,0,0,0,0.113782231203517,0,-0.0376367344427108,0.659209107361218,0,0,0,0,0.280873398397992,0,0.052915544573855,0,0,0,-0.111716673843453,0,0,0,0,0,0.113839151052443,0,0,0,0,0,0,-0.0393788298512028,0,0,0,0,-0.0589338869495874,0
X601658.CH.Equity,0,0,0,0,0.312928290902882,0,0,0,-0.19877818024154,0.264229293891366,0,0,0.10245989152926,0,0.0794989068877073,0.0108081586973413,0.394361400756101,0,0,0,0,0.307495109251866,0,0.0166834260205131,0,0,0,0,0,0,-0.546055684566175,0,0,0,0,0,0,0,0,0,-0.0672504679066611,0,0,0.123046713648889,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.159221537919745,0,0.279225907700493,0.0225004082900177,0,0,0,0,0.405222550596678,0.0760543185880019,0,0,0,0,0,0.202796750977823,0,0,0,0,0,0,0,0.211763567218347,0,0.12039421856537,0,0,6.93889390390723e-18,-0.166034799186166,-0.174164719836659,-0.21447096711618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125359715826254,0,0,0.017922063331916
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0131726801567145,0,0,0,0,0,0,0,0.411561353487613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154769286217114,0.0193376237371829,0.20868566283118,0.0343227413937802,0.0162463818395127,0,0,0,0.251100692283043,0,0,0.0521832225272862,0,0.0768727000755494,0,0,0,0,0
X601601.CH.EQUITY,0,0.122311633410754,0,0,0.0189667712227592,0,0,0,-8.67361737988404e-19,0,-0.0816989750882547,0,0.268695341322645,0,0,0,0,0.0944340437274647,0,0.232983604057842,0,0,0,0.170871293941251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567209256113156,0,0,0,0.0739156951464689
X000002.CH.EQUITY,0,-0.122557394891334,0,0.14725220732511,0,0,0,0,0,0,-0.00368262170863832,0.12760252486168,0,0,0,0,0,0,0,0,0,0,0.186461746303278,0,0,0,0,0,0.455165047542573,0,0,0.124327464327328,0,0.00794939632244059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0759341616026418,0,0,0,0,0.10662590621077,0,0,0.0666559298875694,0,0,0.301042315033473,0,0,0,0,0,0,0,0.236139211897942,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0463422189692039,0,0,0,0,0,0,0,0,0,0,0,0.0117386787467267,0,0,0,0
