,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.14583203027874,0,0,0,0,0,-0.107291455011964,0,0,0,0,0,0,0,0,0,0,-0.0825894320629803,0,0,0.423330854972532,-0.125009768477212,0,0,0,0,0.467105138688127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029470504783702,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.00597216530340463,-0.0167780528926863,0,0,0,0,0,0,0,0,0,0.496430911421274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219187954749166,0,0.0342620803827436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149872080356273
X601939.CH.EQUITY,0,0.0746560545021151,0,0.781004592631305,0,0,0,0,0,0.0387060222496764,0.0582662980896169,0,-0.0434686709181058,0.00708312494330691,0,0.0716498402534953,0,0,0,0,0,0.00277978028490899,0,0,0,0,0,0.0421846474713121,0,0,0,0,0,0,0.0768294249252139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.87943615417548,0,-0.0231086204338415,0,0,-0.0384319532270723,0,0,0,0,0,0,0,0,0.0160417682714733,0,0,0.0216472553706683,0.00269271920120964,0,0,0.20839312636471,0,0.0641683628245812,0,0,0,0,0,0,0,0,0,0,0,0,-0.105779792231623,0,0,-0.141797919396522,0,0,0,0.0486061695105218,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0893181900185256,0.275428302663904,0,0.271625687740994,0,0,0,0,0,0,0.334930670255716,0,0,0,0,0,0,0,0,-0.0773129837162755,0,0,0.0175293986065358,0,0,0,0.213339957230922,0,0,0,0,0,0,0,0,0,0,0.11185468437963,0,0,0,0,0,0.0359327463713721
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,0,-0.00821813568636929
X601988.CH.EQUITY,0,0,0,0.0353774704079721,0,0.028111127009846,0,0,-0.0171081764883048,0,0,0,0,0.0537348117495373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160040069803404,0,0,0,0.0437566222421959,-0.115003451679223,0,0.95989877293445,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.068620522716276,0,0,0,0,0.118665086696868,0,0,0,0,0,0,0,0,0,0,0,0,0.303192535042349,0,0,0,0,0,0.0270213562832238,0,0,0,0,0,0,0,0.125909692097365,0.0875630137480018,0,0,0,0,0.117546320613678,0,0,-0.0131365594878121,0,0.118309527661855,0,0,-0.0385172111645376,0.0289053118654818
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0076393748797937,0,0,0,0,0,0,-0.153647648909133,0,0,0,0,0,0,0,0,0.0369985386227246,0.501792365599999,0,-0.0716331955399457,0,0,0,0,0,0.124572373079981,0,0,0.104340307537177,0,0,0,0.131878386724368,0.270313027334719,0.219061965255396,0,0,0,0.365498415492586,0.0604693223011399,0
X388.HK.EQUITY,0,0,0,0,0.188434522564682,0,0,0,0,0,0,0,0,0,0,0,0.012620689617232,0,0,0,0.25926442442081,0,0.271804316236831,0,0.128724924939566,0,0,-0.0602233084757711,0,0,0,0,0,0,0,0,0.0829402639636103,0,0,0,0,-0.0240662286782501,0,-0.156153885828128,0,0,0,0,0,-6.93889390390723e-18,0,0.316340848502939
X601658.CH.Equity,0,0.131031810408151,0.0442732102576896,0.275890834651465,0,0,0,0,0,-0.0346186249116635,0,0,0,0,0,0.12148637525031,0,0.0430028821047919,0,0,0,0,0,0,0,0,0.00479058830833541,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271428588036935,0.175578619965893,0,0,0,0.0327816105583128,0,0.00914076066991642,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0596801373696059,0,0,0,-0.0493522806970384,0.0822586970393138,0,0,0.330070797900422,0,0,0.051513561662285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185378225647836,0,0.0584566743881679,0,-0.0242923883538782,0.127378791879063,0,0,0,0.257831782416827,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0237838757459517,0,0.624281463307654,0,0,0.0487186228176096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.136336008324433,0,0,0,0,0.0162384989500627,0,0,0,0,0,0,-0.0196531533007132,0
X601166.CH.EQUITY,0,0,0.0312614266367281,0.00531404884832107,0,0.10839305308118,0.106393999114982,0,0,0,0,0,0,0,0,0,0,0.000251222969351501,0,0,0,0.0770340309559832,0.00763624141878319,0.22289408684943,0,0,0.0168857211609446,0,0,0,0,0,0,0,0,0,0,0.137918360314585,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.370438536218427,0,0,0
X000002.CH.EQUITY,0,0,0,0.182252399588618,-0.156492339505236,0,0,0,0.255796150145053,0,0,0,0.336346975504437,0.153639094470637,0,0,0,0,0,0,0.0379562529996258,0,0.0192755839123285,0,0,0,0,0,-0.0120352333945488,-0.163979121225703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256747288960692,0,0,0,0,0,0.0508917149659452
X000001.CH.EQUITY,0,0,0,0,0,0.543572275070078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148028268398006,0.0185367621566691,0,0,0,-0.174462365884655,0,0,0,0.084600494954361,0,0,0,0.135710593752082,-0.0100707441245041,0,0.00445102113609869,0,0,0,0,0,0,0,0,-0.128666874808276,0
X601328.CH.EQUITY,0.106876491871635,0,0,0.140127368916442,0,0,0,0,0,0,0,0.0546751664778326,0,0,0,0,0,0.0836118825309904,0,0,0,0.38981054730596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256075632073346,0,0,0,0,0,0.0795086178524004,0,0,0,0.005601947734168,0,0,0
X600000.CH.EQUITY,0,0,0.155218825266549,0,0,0.381154541618339,0,0,-0.052639517036798,-0.0417250729891336,0,0,0,0,0,0,0,0,0,0,0.0663358735388165,0,-0.0295167456636256,0,0,0,0,0.0901820084003827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646291399734183,0,0,0,0,0,0,0,0.215813034028219,0,0
X601601.CH.EQUITY,0,0.211496676955316,0,-1.73472347597681e-18,0.41888939660474,0,0,-0.0748085513555806,0,0,0,0,0,0.0553929903070105,0.234100268044071,0,0,0,0,0.195597799377202,0,0,0,0.0124053011946961,0,0,0,0,0,0,0,0.00124170392327447,0,0,0.0113272059903818,0,0,0,0,0,0,0,0,0,0.04512465218075,0,0,0,0,0,0,-0.112047983639001
X601319.CH.EQUITY,0,0.0272368321684222,0,0.1742362548192,0,0,0,0,0,0,0,0,0,0,0.168234509997102,0.0963966106584662,0,0,0.00354069084575047,0,0,0,-0.0524603815347244,0,0,0,0.0653403395263216,0,0,0,-0.0170778308176593,0,0,0,0.0907867120678293,0,0,0,0,0,0.0247270482491672,0,-0.0755852221305856,0,0.0944773367968071,0,0.193783307344637,0,0,0,-0.12836704333235,0
X16.HK.EQUITY,0,0,0,0,-0.0346047421109106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955169618729156,0,0,0,0,0,0,0,0.261816581359153,0,0,0,0,0,0,0.251617156094223,0,-0.0535645369188704,0.0349484559468775,0,0.0644904031908684,0.293949802962105,0,0,0.19451550354491,-0.0960528666699044,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0261394884077393,0,0,0,0,0,0,0,0,0,0,0.0817867019708038,0,0,0.0730278504467117,0,0,0,0,0,0,0,0,0.267302214962888,0,0.0295920723771347,0,0,0,0,0,0.0374897698800861,0,0,0,0,0,0,0,0,0,-0.0451684143295432,0,0.0572153301032315,0.264666308493606,0,0,0,0,-0.0871438304292811
