,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134394881982073,0.0260054923003254,0,0,0,0,0,0,0.0713491988768091,0,0,0,0,0,0,0,0,-0.0641742810828927,-0.185998572221001,0,0.0215634382233227,0,-0.197355264090504,0,0,0,0,0,0.62800241434929,0,0.178598678627169,0,0,0,0,-0.00977306645458878,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0
X601939.CH.EQUITY,0.19840094977503,0,0,0,0,0,0,0,0,0.11932381596338,0,0,0,0,0,0,0,0.0941073381129446,0,0,0,0,0,0,0,0,0,0,0,0.0860309190565256,0,0,0,-0.130312501662899,0,0,0,0,0.468051520691178,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.411530952134259,0.248544495219432,0,0.656094767700979,0,0,0,0,0.390453180222683,-0.13625775187725,0,0,0,0,0,0,0,-0.307318705693753,0,0,0,0,0,0,-0.702978667074543,0,0,0,0,0,0,-0.245438643674901,0,0,0.283866718546831,0,0,0,0,0,0.231676664225939,0,-0.231909892632853,0
X5.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.449330558708696,0,0,0,0.502021171601263,0,0,0,0,0.0596259501527273,0.000848914852244517,0,0,-0.0666649160570116,0,0,-0.221107317013345,0,0,0,0,0,0,0,0,0,-0.165691802113503,0,0.108229082928689,0,0,0,0,0,-0.11061452696163,0,0
X601988.CH.EQUITY,-0.0743007321446772,0,0,0,0.383003575505232,0,0,0,0,0,0,0,0,0,0,0.0824221072358364,0,0,0,0,0,0.477715792224816,0,0,-0.0928339064070737,0,0.0579273654189081,0,0,-0.327654250041944,0,0,0,0,0,0,0,0,0,0,0.0204495563139447,0,0,0.0310906509809689,0,0,0,0,0,-0.0497920791542753,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602103605918959,0,0,0.175211558275335,0.0044161576824035,0,0,0,0,0,-0.0236076140718785,0,0,0.006211794153082,0.0944951421283498,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.220187555178642,0,0,0,0.00848105590600154,0,0,0.156116964183907,0,0,0,0,0,0,-0.00436037924724754,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0413040476702315,0,0,0,0,0,0,0,0.0798228885238899,0,0,0.382305035137271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221343132173296,0,0,0,0,0.219418774292218,0,0.0997127203972277,0.0379727095311791,-0.0238841926674843,0,0,0,0,0,0,0,0,0,0,-0.15622378226342
X601328.CH.EQUITY,0,0,0.0227639281081011,0,0,0,0.0799869309268824,0,0,0,0,0.333562430974358,0,0,0,0,0,0,0,0,0,0,0,0,0.253719442498456,0.100012684657909,0,0,0.053103490649392,0,0,0,0,0,0,0,-0.22228939857326,0,0,0,0,0,-0.0810105046431373,0,0.150362496011585,0,0,0,0,0,-0.371631168763682
