,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.121393113628013,0,0,0,-0.175786594794951,0.255613995648788,0,0,0.0910269479545911,0,0,0,0.277095718443429,0,0,-0.127040332988892,0,0,0,0,-0.136272302310761,0,-0.194176379549559,0,0,0,-0.224260683357698,0,0,0.814964545447442,-0.051673942457143,0,0,-0.0823541314724317,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060145250981182,0,0.0344738390777944,0,0,0,0,0.171254443636632,0,0,0,0,0.0920952847250822,0,0.0987744679911175,0,0,0,0,0,0,0,0,0,0,0.036385036616506,0,3.46944695195361e-18,0.248105615711307,0,0.248216631813114,0,0,0,0,0.0101828963867643,0,0.00993758855832819,0,0,0,0,0,0,-0.0543324108025456
X601939.CH.EQUITY,0.32331267882869,0,0,0,0,0,0,0,0,0.127300262719797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914385490896454,0,0,0,0,0,-0.247341063196554,-0.261287164413699,0,0,0.134562592017144,0,0,0.549401879449922,0,-0.0412752808483052,0,0,0,0.25379930759393,0,0,0,0,0.0302170155488116
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.360799271652329,0.195414442584355,0,0.35114564790608,0,0,0,0.0630161415587981,-0.121787324688382,0.33941136781729,0,0,-0.143160845395069,0,0,0,0,0,0,0,0,0,0,0,0,-0.394024201887337,0,0,0,0,0,0,0,0,0,0,0,0.113351293944767,0,0.257838660960251,0,0,-0.0981959687994246,0
X5.HK.EQUITY,0,0,0,0,0,0.145938270846856,0,0.129088288898453,0,0,0.0717251550740699,0,0,0,0.172565868407722,0,0,0.119786970851008,0.0036244875253692,0,0,0.0507879334831926,0,0,0,0,0,0,0,-0.0150035993603811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924266921560123,0,0,0,0.197152998939433,0,0,0
X601988.CH.EQUITY,-4.33680868994202e-19,0,0,-0.0217135239472627,0.475293306201743,0,0,0,0,0,0,0,0,0,0.0860827378677859,0,0,0,0,-0.186036461771568,-0.0390763910378616,0,0,0.273500660490775,0,0,0,0,0,-0.407745639374505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146040467894151,0,0,0.04430029547966,0,0
X600036.CH.EQUITY,0,0.217767393044206,-0.0273555345037135,0,0,0,0,-0.132238063843693,-6.93889390390723e-18,0.396223444474511,0,0.19153619788915,0,0,0,0.145902754354425,0,0,0,0.389151731600704,0,0,0,0,0,0,0,0.118854337903695,-0.115944229081526,0,0,0,0,-0.0147114117279525,0,0,0,0,0,0,0,0,0,0,0,-0.0449513828825452,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.298154279898299,0,0,0,0,0,-0.00752088836898393,-0.115554739692354,0,0,0,0,0.0100699192505615,0,0,0,0,0,0,0,0,0.0260804447574383,0.150368875282717,0,0.116668767323145,0,0.12143123170104,0,0,0,0,0,0,0,0,0,0,-0.12212789121866,0,0,0,0,0,0,0,0,-0.0362787383768738
X601628.CH.EQUITY,0,0.123085454112455,0,0.0758108472079074,0,0,0,0,0,0,0.0145923803982681,0,0,0.254848140020876,0,0,0,0,0,0,0,0,0,0.147259171749633,0,0,0,0,0,0,0,0,0,0,0,0.119299061078994,0,0,0.0356172957972766,0,0,0.16544038862965,0.241894363584785,0,8.67361737988404e-19,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.052171170045934,0.0329992449230701,0,0,0.599838693545342,0,0,0,0,0,0,0,0,0,0,0,0,0.227001516145749,0,0,0,0,0,0,0.22966040265483,0,0,0,0,0,0,0,0,-0.0912779756094965,0,0,0,0,0,0,0,0.0749246720973058,0,-0.24523611202675,0,0,-0.0264670427998429,-0.0360662984114866,-0.146154407487937
