,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X600999.CH.EQUITY,0,0,0,0,0.10824319146166,0,0,0,0,0.147035396248242,0,0.18768739572577,0,0.264353441461612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343808170224016,0,0,0,0,0,0,0,0,0.0314472153027932,0,-1.73472347597681e-18,0,-0.0450263793549153,0,0,0,0.0214765940775575,0.136701725159778,0,0,-0.00569017838103118,0,0,0
X601688.CH.EQUITY,0,0,0,-0.132898747483244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911384499447616,0,0,0.468272874752369,0.398206279506886,0,0,0,0,0,0,0,0,0,0,0.0227850917475553,0.117370897320347,0.234142502981466,-0.13161212280328,0,0,0,0.0687037361464002,0,0,-0.0190043200608781,0,-0.0621586670343805,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.401510818563563,0,0,0,0,0,0,0,0,0,0,0,0,0.14665144266152,0,0,0.204012117886358,0,0,0,0,0,0,-0.069286810342509,0,0,0,0,0,0.11054282019127,0,0,0,0,0,0,-0.0145791077308822,0,0,0.160877209343194,0,0,0,0,0,0,0.202732572134273,0
X600837.CH.EQUITY,0,0,0,0,0.0577409099727901,0,0,0,0,0,0,0,0,0.166458500956085,0,0,0,0,0,0,0.0888007821168175,0,0,0.199195657483652,0,0,0,-0.0559484746880392,0,0,0,0,0.0178127172160433,0.299435515509715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0169184862914672,0.0308976145018324,0.0831117342728414,0,0,0.086745229124891,0,0,0,0,0,0,0,0,0,-0.0804258776491573,0.192344485208869,0,0,0,-0.204319237816692,0,0,0.0283537586708946,0.109380308301306,0,0,0.0781258174641241,0.192419882532545,0.207258629088504,0,0,0,0,0,0.0449256937524104,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.168852843314184,0,0,0,0,0,0,0.120028586549322,0,0,0,0,0,0,-0.0477199515250475,0,0,0,0,0,0,0,0,0,0,0,0.0977249330400377,0,0,0.121637899786247,0,0.201147992145054,0,0,0.0980750606626253,0,0,0,0,0,0,0,0.13348951237717,0,0,0,0.213414182549636,0,0.133993273437114,0,0,0
X002736.CH.EQUITY,0.0473954520002373,0,0,0,0.198224614717794,0,0,0,-0.0349718699641832,0,0,0,0,0,0,0,0.0970339634800136,0,0,-0.037595803981893,0,0,0,0,-0.0244556753382752,0,0,0,0,0,0,0,0.0826795460875488,0,0,0,0,0,0,0.437720694984955,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0760750598098451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568870805464066,0,0,0.145786150841953,0,0,0,0,0,-0.0141543855574806,0,0,0.307003566717755,0,0,0.22298854936627,0.220971851052409,0,0.214568879678934,0,0,0.0548542392903119,0,0,0,0.0991348298864315,0,0,0,0,0.116020921601758,-0.0177875726601556
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0230315070380945,0,0,0,0.176660819049362,0.139550710605737,0,0,-0.139080423666268,0,-0.191185924420206,0,0,0,0,0,0,0,0,0,0.0316099613732727,0.080682459811703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138230091826003,0,0.708829317395133,0,-0.0659118145105042,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377695685957104,0,0,0.224031347967424,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.140086953134505,0,0.661825222572687,0,0,0,-8.67361737988404e-19,-0.352035111846368,0,0.135252112275609,0,0.118263425920406,0,0,0,0,0,0.105765571131861,0,0.0158827832713929,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.14404874355332,-0.109903271144683,-0.0700960396496767,0,0,0,0,0,0,0,0.0129941680556951,0,0,0,0,0,-0.16379539423745,0,0.0845246044586842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43166412904525,0,0,0,0,-0.102887400178478,0,0,0.160450955606308,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.198501308624437,0,0,0,-0.112499139898737,0,0,0,0,0.0332704481332291,0.0919226681977592,0.280559055228391,0,0,0,0,0,0.101444454889167,0,0,0,0,0,0,0.195540640051524,0,0,0,0.0339311397735584,0.02985369852864,0,0,0,0,0,0,0,0,0,0,0,0,-0.21090492676237,0.0497668152471121,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.121534256981042,0,0.452421788720576,0,0,0,0,0,-0.24500932223919,0,0,0.225099721762001,0,0,0,0,0,0.111599842346886,-0.0499761398192924,0.320453279673187,0,0,0,0,0,0,0,0,-0.253403406272368,0,0,0,0,0,0,0,0,0,0.0999550379164096,0,0.241197885621383,0,0
X000776.CH.EQUITY,0,0,0,0,0.059005975444007,0,0,0,0,0,0.0695957926645178,0,0,0,0,0,0,0,0.113122456699558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426098622558112,0.0059412566373308,0,0.279142926035895,0.0152064211497862,0,0,0.298679372662483,0,-0.0191688991924378,0,0.0524472817211589,0,0,0,0.161992914863811,0,0,0,0
X823.HK.EQUITY,0,0,0,0.133238266673432,0,0.216615248612001,0,0,-0.0376043243351196,0.0652632740950722,0,0,0,-0.00749366457973859,0,0,0,0,0,0.521831008389775,0,0,0,0,0,-0.0435356146622051,0,0,0,0,0.0867237312120388,-0.260390453711915,0,-0.0678392926068183,0,0,0,0.124745221418055,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356649398887226
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0970638046327434,0,0,0,0,0.159239392097617,0,0,0,0,0,0.155171324231061,0,0,-0.0252773096242815,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0197351477684967,0,0,-0.0105321007700777,0,0,0.290758968255245,0.0993141015244251,-0.00178016487651515,0,0,0.0895126527797492,0.0362248090529023,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256931511117333,0,0.0943129325683564,0,0,0,-0.146864278914103,0,0,0,0,0,0,0,0,0,0,0.150945665827146,0.0679448082488148,0,0,0,0,0,0,0.15765032256777,0.568066407821007,0,0,0,0,0,-1.35525271560688e-20,0,0,0.0933804107607241,-0.00550348115032221,0
X600015.CH.EQUITY,0.0631583508703888,0,0,0,0,0,0.0679854272896569,0.0184541927176206,0,0,0,0.126852830674419,0,0,0,0.0136970541578769,0,0,0.0706110493777822,0.0207448113313675,0.0618115139728961,0,0,0,0,0,0.225667940638923,0,0,0,0,0,0,0,0.00616356046499238,0,0,0.0197038442424267,0,0,0,0,0,0,0,0.122051198321968,0.0893193758890729,0.199473879445681,0,0,0,0
VXFXI.INDEX,0,0,0,0.377820332824449,-0.0987643306444129,0,0.0970146322302724,0,0,0.0606313872046835,0,0,-0.215897984117353,0,-0.334625427719105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274231949652468,0,-0.0513606958699295,-0.288743644990539,0,0,0,0,0,0,-0.181510408251912,0.477352686042936,0,0,0,-0.0998381689478595,0,0,0,0,-0.430086465912648,0,0,0.120447496142204
CN2YR,0,0.373302074401505,0,0,0,0,0,0,0,0,0,0,0.0760381683406323,0,-0.108671983554769,-0.432312281173565,0,0,0,0,0,0,0,0.117364563190126,0,0,0.102221515346768,0,0,0.149008447499533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293111470898874,0,-0.193680489091979,0,0,0,0.120110462347221,0
