,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.674081320826475,0,0,0,0,0,0,0,0.00321042201347137,0,0,0.0849322059660281,0,0,0,0,0,0.0917435426084293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.020795839484847,0,0,0.0578764561806142,0,0,0,0.0322610917838228,0,-0.0188711272815314,0,0,0,-0.0198237282391185,-0.0178396959842114,0
X601939.CH.EQUITY,0.252959909420536,0,0,0.371713328017014,0,0.151330381385707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320277006775248,0.0471855230147698,0,0,0,0,0,0.0825882163161062,0,0,0,-0.012661955736159,0,0,0.00866382113833949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114683236076027
X601318.CH.EQUITY,0,0.0847444978031466,0,0,0,0,0,0,0.00711795825500158,0.0593731783162211,0,0,0,0,0,0,0,0.0257046114540393,0.113073831275197,0,0,0,0,0,0,0,0,0,0,0,0,0.0893405585834042,0,0.167220539360066,0.0317481677467219,0,0,0,0.11028207446834,0,0,0,0,0.223106193031601,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.323479588213839,0,0,0,-0.0397340275775167,0.030093385955388,0,0,0,0.13136981968493,0,0,0,0,0,0,0,0,0.0698373086229787,0,0,0,0,0,0.0180374774891419,0.242038394096272,0,0.0746799093162941,0,0.0836020952611099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584982555773882,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.102939320001275,0.120513578529991,0,0,0.225349392816622,0,0,0,0,0.385998019054128,-2.77555756156289e-17,0,0,-0.187335290898995,0,0,0,0,0,0,0,0,0,0,0.068427116610372,0,0,0,0.0059651836689984,0,-0.122586424241329,0.0299511635443798,0,0,0,0,0,0,0,-0.564680544384782,0,0,0,0,-0.286550719521254,0
X601988.CH.EQUITY,0,0.101543500075756,0,0,0,0,0,0,0.145967495467763,1.73472347597681e-18,0,0,0.084606090757083,0,0,0,0,0,0.0805726784391463,0,0,0,0.597733175404259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.00628063710984351,-0.0320080275250939,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0599237726021849,0,0,0,0,-0.0337308509772706,0,0,0.278918821544655,0,0,0,0.0705002893651649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113571209187243,0,0,0,0,0,0,0,0,0.303093785392831,0,0.117013351866018
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250429741256066,0.000775117816919069,0,0,0,0,0,0,0.775033741955309,0,0,0,0.104333289930819,0.0041951732640682,0,0.000700083101345943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.135480259527378,0.0673047695471192,0,0,0,0,0,0,0,0,0,0,0,0.0295849253414971,0.00342629296169744,0,0,0,0,0,0,0,0,0.0702670972146531,0,0,0,0,0,0,0,0,0,0,0.319930618940389,0,0,0,0,0,0.209942275003848,0.0698321801274139,-0.0271522488351716,0,0,0,0,0,0
X601328.CH.EQUITY,0.00161930565053386,0,0,0,0,0,0,0.170598769571134,0,0,0.0379820485013453,0.14744616256985,0,0,0,0,0,0,0,0,0,0.251186000800947,0,0,0,0,0.0313471738857991,0,0,0,0,0,-0.00875633818403102,0.0403783058905036,0,0,0.000779365480528081,0,0.252482935530723,0.0685653028770513,0,0.0396112725182428,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0238350993849527,0.0997846080242337,0.0626218705871259,0,0,0.0416856347317972,0,0.210585768945519,0,0.0562344974618062,0,0.0915563909776009,0,0,0,0,0,0,0,0,0,0,0.13447537239207,0,0,0,0,0,0,0,0,0,0,0.0622108234676494,0,0,0,0,0,0,0,0,0,0.0856130485612523,0,0,0,0,0,-0.0457091755772114,0.0296989477739672
X600000.CH.EQUITY,0,0,0,0,0.0726803447719566,0,0.0902343984461669,0.257985295826598,0,0.104052538299835,0.0801227065272364,0,0,0,0,0,0,0,0,0,0,0,0.124804459630331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287483470316932,0,0.00286653712018089,0,0,0.0018429874782881,0,0,8.67361737988404e-19,0,0,0,0.0430589044402363,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.183877363607424,0,0,0,0,0,0,0,0,0,-0.0123697671250909,0.0904347570265012,0,0.193635374108291,0,0,0,0,0,0,0,0,0.218107422458972,0,0.00569352208014206,0,0.292434845705718,0,0,0,0,0,0.0379004165054844,0,0,0.108042789176844,0,-0.0544917361015462,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,-0.0214888532294437,0,-0.0655601806482491,0,-0.0337531085854337,0,0,0,0,0,0,0,0,0,0,-0.171120443894288,0,0,0,0,0,0,0.104083730155326,0.157245603470696,0.152750904155303,0.255969452203704,0.252017296519952,0,0,-0.0647157883328352,0,0,0,0,0,0,0,0.0380889479859376,0.219454866777866,0,0,0,0,-0.0470055944548386,0
X2388.HK.EQUITY,0,0,0,0,0.0603831523083192,0,0.0555353480099538,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0249563046970915,0,0.0670790374176868,0.0419037849203737,0,0,0,0.140985081941057,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0497898803826812,0,0.00147823160226894,0,0
X000002.CH.EQUITY,0,0,0.0414609462376047,0,0,0,0,0,0,0,0,0,0,0,-0.0130722429633963,0,0,0,-1.73472347597681e-18,0,0,0,0,0.057392529238541,0.0595613131527475,0,0,0,0.112871892565936,0,0.0260532619725558,0,0,0.634820303262502,0,6.93889390390723e-18,0,0,0,0,0.0826964845792411,0,0,0,0,0,0,0,0,-0.0776359044672382,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.305218776536469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373716642439193,0,0,0,0,-0.289650438604309,0.213956163114791,0,0,0.13736071646638,0,0,0.445831094767673,0,0,0,0,0,0,0,0,0,0,0.109844792928439,0,0,0,0.09968547163601
