,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0753375670361176,0,0.658640828826374,0,0,0,0,-0.0220749242872538,0,0,0,0,0,0,0.00149677874738957,0,0.117521564413815,0,-0.00107936506952493,0,0.0141749161866241,0.0220479867345345,0,0,0,0,0,0.051308207407677,-0.0168862904239245,0,0,0,0,0,0,0,4.33680868994202e-19,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.023763780026563,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0156800982331073,0,0,0,0.182861245948314,0,0,0,0,0,0.334235737637089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187958128806862,0,0,0.0905867876461676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144207134719336
X601939.CH.EQUITY,0,0,0,0,0.267009652338716,0,0,0,0,0.0770105550954746,0.120883379867922,0,0,0.00816820823973811,-0.0120493489463884,0.199004459886215,0,0,0.240616508608313,0,0,0,0,0,0,0,0.029262712338982,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.103430432635573,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0,0
X601288.CH.EQUITY,0.446866565200454,0.0103630351207368,0,0,0,0,0,-0.0244530769974003,0,0,-6.93889390390723e-18,0,0,0.0633365147296232,0,0,0.0761403828309565,0,0,0.0932295920037396,0,0,0,0,0,0,0,0,0.0702486544632393,0,0,0,-0.0386742590076363,0,0,0,0,0,0,0,0,0.0564689988017005,-0.0557778964003156,0,0,0,0,0,0,0.271455613531834,0,-0.0505182522083595
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.263503367172392,0,0,0,0,0,0,0,0,0,-0.0550241387273268,0,0,0,0,0,0,0,0,0.0481178170506552,0,0,-0.0927335674746324,-0.0285098015138676,0,0,0,-0.165552752015081,0,0,-0.0226844203419792,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0168778699707265,0,0.0326853828964146,-0.0130811632125413,0.948352608548587,0,0.0923303679651896,0
X1299.HK.EQUITY,0,0,-0.140799078385445,0,0,0,0,0,0,0.310240462524042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105502355700428,0,0.223665829033633,0.0376305925031948,0,0,0,0,0,0,0,0,0.0887122036023574,0.153916301346269,0,0,0,0.0159157101566992,0.102255031220465,0,0.0816364285410848,0,0,0.0305090252449396,0,0,0,-0.0596673535001764
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.229900985890816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543366948026467,0,0,0.356203885620276,0.136993716403832,0,0,0,0,0,0,0.0677704694336624,0,0,0,0,0.167088480687954,0,0.341278930017707,0,0,0,0,-0.0660213661345173,0,0
X388.HK.EQUITY,0,0.0703530525640257,0,0.13050921590783,0,0,0,0.0287954249083646,0,0,0,0,0,0,0,0,0,0,0,0,0.0605369233343265,0.050288679914855,0,0,0,0,0,0,0,0,0.151971274748807,0,0,0,0,0,0.0608158139215651,0.13412181361597,0.244119115971392,0,-0.234848797657767,0,0,0,0.0176809623796095,0,0.316817778982504,0,0,0,0,0
X601658.CH.Equity,0.136033669984621,0.0744684114651354,0,0,0,0,0,0,0,0,0,0,0,0.233233348630341,0,0,0,0,0.0502296993620344,0,0,0,0,0,0,0,0.11828254758422,0,0.0519544486807388,0,0,0,0,0,0.126595516118939,0,0.0808445163479011,0,0,0.0876821155978598,0,0,-0.130882232609234,0,0,0.0526456853849981,0,0,0,0,-0.0148711062473674,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.127527329689893,0,0,0,0,0,0,0.0669867811262657,0,0,0,0.0175417371871372,0,-3.46944695195361e-18,0,0,0.361504510164585,0,0.0689997451694703,0,0,0.0251758391247196,0,0,0,0,0,0,0,0,0.0455983466261434,0,0,0,0,0,0,0.0222698032180968,0,0,0,0,0.219746883984413,0,0,0
X600030.CH.EQUITY,0,0,0.0124449626234226,0,0,0,0,0,0,0,0,0,0,0,0.453069975133238,0,0,0,0.0107193119990033,0.136988111522137,-0.018305925185316,0,0,0,0,0,0,0,0,0,0,0,0.000812448737101554,0.21354563672415,0,0,0,0,0.191136909706579,0,0,0,0,0,0,0,-0.056059807002495,0.118855361582627,0,0,0,0
X000001.CH.EQUITY,0,0,0.00940734789975943,0,0.193431701600081,0.56905711930061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126610491632513,0,0,0.105515363513614,0.10860768278246,0,-0.0437155660109819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250314461570898,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.729106926382692,0,0,0.0572734037003301,0,0,0,-0.0633290947807665,0,0,0,0,0.0573338765946168,0,0,-0.0265675689586564,0,0,0,0,0.0391183628159592,0,0,0,-0.0159803906086224,0,0.105104640444018,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.28898801195515,0,0,0,0,0.220470917085755,0,0,0.171234851937593,0,0,0.361544892707381,0,0,0,0,0,0.10725956118386,0,0,0,0,0,0,0,0,-0.080752469926236,-0.082190654066917,0.0952727506737738,0,0,0,0.055655515128146,0,0,0,0,0,0,0,0,0.0702387675144164,0,0,0,0,0,0,0
