,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.454643590460212,0,0,0,0,0,0,0,0,0,0.177434668121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186348686513935,0,0,0,0.17103462775109,0,0,0,0,0,0,0,0,0,-0.0383945440373052,0.0411639950907567
X601318.CH.EQUITY,0,0,0,0,0,0,0.0181340839448966,0,0.0887681009413905,0,0,0,0,0,-3.46944695195361e-18,0,0.0428902166470377,0,0.0616512735153356,0.0225939699007627,0.00790752421862122,0,0,0,0,0.146849035562319,0,0.0473454210541404,0,0,0,0,0,0,0,0.320589860842721,0,0,0,0.186940109935928,0.0343292333193373,0,0,0,0.0878161679969887,0,0,0,0,0,-0.0304500170256984
X601939.CH.EQUITY,0.225930438616856,0,0,0,0,0,0,0,0,0.0550692691509107,0,0,0,0,0,0,-0.280496093426488,0,0,0.0732047611772508,0,0,0.281439397924312,0,0,-0.0129635467747458,-0.110759460976782,0,0,0,0,0,0,-2.77555756156289e-17,-0.0313473702643217,0,0,0,-0.0106241805091231,0.0374071540166326,0.487999042554127,0,0,0,0,0,0,0,0,0,0.188474798966532
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0487327612701454,0,0.154655885306157,0,0.257969002340304,0,0.0202409717768314,0,0.346200051754952,-0.104617797647214,0,0,0,0,-0.0746797772841427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.155552799350511,0.390489421307516,0,0,0,0,0,0,0,0.175592563525194,0,0,0,0,0,0,0,0.096699746293552,0,0,0,0.0462307986970097,-0.131611725289253,0,0,0,0,0,0,0,0,0.057839045637491,0,0,0.141666484798907,0,0,0,0,0,0,-0.177730481088699,0,0.132567437772872,0,0
X601988.CH.EQUITY,0,0,0,0,0.242751243610116,0,0.00663998902213672,0,0.157469357618757,0,0.052254617279781,0,0,0,0.187647018928918,0,0,0.106312026371448,0,0,0,0,0,0,0.0829413379554816,0,0,0,0,0,-0.132008087069464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410632696487889,-0.112560523208406,0
X1299.HK.EQUITY,0,0,0,-0.119333126209228,0.248308953720235,-0.0149622761236098,0,0,0,0,0,0,0,0,0,0.0589124139458798,0,0.0919770834340563,0,0,0,0,0,0,0,0.121965765757403,0,0.0382722579980871,-0.0093813358186472,0.0546031769273034,0.106467726286888,0,0.103715954008142,0,0,0,0.349129729713348,0,0,0,0,0,0,-0.0780946014257363,0,0,0,0,0,0,-0.0163112221861232
X600036.CH.EQUITY,0,0,0,0,0,0,-0.0521384156625249,0,0,0.47406578994431,0,0,0,0,0,0.0224399701708542,0.201269614443668,0,0,0,0.343429185879863,0,0,0,0,0,0,0,0.189211073349691,0,0,0,-0.132463128633367,0,0,0,0,-0.174175133836202,-0.0353144675019885,-0.0782752289402444,0,0,0,0.140696055044249,0.0218858238759309,0,-0.0684431181115108,0,0,0,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.688878180253361,0,0,0,0,0,0,0,0,0,0,0,0,0.144759464236837,0,0,0,0,0,0.0550395536361519,0,0,0,0,0,0,0,-0.0163169970565272,0,0,0,-0.00635023885721794,0,0,0.0291851779099054,0,0,0,0,-0.169537191968235,0,0,-0.0690948880177373,0
