,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.313527724545013,0.148074126486941,0,0.314765719751047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11050214053691,0,0,0,0.0677625771907997,0.0041129621989673,0,4.33680868994202e-19,0.0540914216307785,0.0421623042865272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.164095897325799,0,0,0,0,0,0.119690906186157,0,0,0,0.0893656012874067,0,0,0,0,0,0,0,0,0.0742999377893375,0.148573266639304,0,0.044785481476845,0.00532660698230341,0,0,0,0,0,0,0,0,-0.138474379626614,0,0.0408225392378331,0,0,0,-0.0839899156851028,0,0,0,0,0.290877857632193,0,-0.062761729714109,0
X601939.CH.EQUITY,0.65973399093906,0.0183838804727834,0,0,0,0,0,0,0.203347485271909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091107492637044,0,-0.0546521144436441,0,0,0,0,0,0,0.1436150855892,0.0319054217358582,0,0,0,0,0,0,0,0,0,0,0.127467775738474,0,0,0
X601288.CH.EQUITY,0,0,0,0.183380355147563,0,0,0.449608378143706,0,0,0,0.0232936832150742,0.016239963768723,0,0,0,0,0,0.106171944564363,0,0,0,0.000986052305972908,0,0,0.0422344390109974,0,0,0.0394061974175764,0,0,0,0,0.071185309764069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539063166801162
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103468852142886,0.269292158591603,0,0,0,0,0.144244721428417,0,0,0,0,-0.161211166424517,0.244522496177602,0,0,0,0,0,0.0538087268421061,0,-0.0164372788030664,-6.93889390390723e-18,0,0,0.0630451045622813,0,0,0,0,0,0,0.170897451897785,3.46944695195361e-18,0,0,0,0,0,0,0.155728862458257,0,0,-0.0173419792294169,0
X601988.CH.EQUITY,0.0930137721632155,0,0,0,0.35633165697136,0,0,0.114481290319666,-0.017083738049197,0,0,0,0.0583072256251785,0,0,0,0,0,0.178756566733699,0.00783631853534818,0,-0.0150449863116308,0,0,0.105833393014494,0,0,0,0,0,0,0,-0.157725688964723,0,0,0,0,0,0,0.0702960559716979,0,0,-0.0183779717307818,-0.0255625178491927,0,0.114143927791886,0,0,0,0,0,-0.116265988753391
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0
X5.HK.EQUITY,0,0.271602097198001,0,0.0586530330508558,0,0,0,0,0,-0.0290681719781199,0.0239658120350685,0,0.0734203790089328,0,0,0,0,0,0,0,0,0,0,0.267605515896797,0,0,0.0902029859439356,0,0,0,0,0,0,0,0,0,0,0.194808867044458,0,0,0,0,0,0,0.115500529507026,0,0,0,0,0,-0.0514989161635387,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971748276953398,0,0,0.318998779796497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031808687064523,0,-0.204580030012675,-0.15044351977616,0,0,-0.150321222518539,0,0,0,0,0,0,0.137554783885835,0.180933321130844,0,0.0518103100974522,0,0,0,-0.480841330328288,0
