,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0345037608263175,0.519628142064131,0,0,-3.46944695195361e-18,0.0561246177042156,0,0,0,0.0564667966919559,0,0.0969417816773739,-0.0388600584348222,0,0,0.0748115367119808,0,0,0,0,0,0,0,0.0475065050381018,0,0,0,0,0,0,0,-0.0434649890183413,0,0,0,0,0,0.0649683998644883,0,0,0,0,0,0,0,-0.0519720897345595,0,0,0,0.0145953493913085
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0
X601939.CH.EQUITY,0.157006937076763,0,0,0.589980716329643,0,0.000562807342914998,0,0,0,0,0.0076123246114658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221002608305089,0,0,0,1.73472347597681e-18,0,0,0,0.139468723156557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031985503147499
X601288.CH.EQUITY,0,0.129547311224896,0.208812893868924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394738019394169,0,0.0826414818418994,0,0,0,0,0,0,0,0.0280150022614195,1.38777878078145e-17,0,0,0.00948130860649539,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.299533125534429,0,0,0,0,0,0,0,0.55264271058556,0,0.0750086576825962,0,0,0,0,0,0,0,0,0,0,0,0.298571753129593,0.00534430120380533,0,0,0.235271115607355,0,0,0,0,0,0,0,0,0,0,0,-0.32869616245566,-0.156251414431045,-0.0729176395698893,0.00479995295141861,0,0
X601988.CH.EQUITY,0.0761449108947674,0,0,0,0.0269570186527133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629662946215159,0,0,0,0,0,0,0.0201650470936909,0.107378925468342,0,0,0,0,0,0,0,0,0.0447064923713065,0,0,0,0,0.0493956753044253,0,0,0,0,0,-0.0965531516591712,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318077,0,0,0,0,0,0,0.753859368636663,-0.00620517608797015,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267369223495507,0,0,0,0,0,0,0,0.191730835648157,0,0,0,0,0,0.0912574105146125,0,0.0449349441194064,0,0,0,0,0,0.10472473731299,0,0.0888619870803158,-0.00483047254462163,0,0,0,0.158125249779778,0,0.107226340891028,0,0,0,0,0,0,0,0,-0.146653399463496,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.17135879550533,0,0,0,0.115684739367405,0,0,0,0,0,0,0,0.261849652103278,0,0,0,0,0,0,0,0.228147377036349,0,0,0,0,0.067169765683183,0,0,0,0.00572936687849146,0,-0.00584323749188703,1.73472347597681e-18,0,0,0,0.203137716939409,0,3.46944695195361e-18,0,0,0,0.00225044796409274,0,0,0,0.0287563185152563,0,0
X601166.CH.EQUITY,0.169428431041071,0,0.132996605257455,0,0,0,0.080278340819204,0,0,0,0,0,0,0.0360499124762649,0.223269646124987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188365626319345,0,0,0,0.116966292481735,0,0,0,0,0,0.0971422145193868,0,0,0,0,0,0,0,0,0.0382721991554081
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.204095865257185,0,0,0,0,0,0.0964262383362075,0.087039191223443,0,0,0,0,0,0,0,0,0.250764901728533,0,0,0,0,-0.297859316929078,0.231249020288191,0,0,0.564310175518685,0.164783350768713,0,0,0,0,0,0.0224796931631023,0,0,0,0,0,0,0,0,0,0,0.0419536680321739
