,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.479822850988683,0,0,0,0,0,0,0.000219128764654952,0.237649907159206,0,0,0,0.136333641512441,0,0,0.0457505648613172,0,0,0,0,0,0,0,0,0,0,0,0,0.037109201809223,0,0,0,0,0,0,0,0,0.0839122639048745,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0,0
X601939.CH.EQUITY,0,0,0,0.729482028860607,0.0320521612655764,0.0541069868111144,0,0,0,0.235588479470254,0,0,0,0,0,0,0,0,0,0,0.0501754511192142,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0234083622558496,0,0,0.0231373449534249,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412051953981325,0,0.0302437301784162,0,0.942760211417936,0,0,0,0,0,0,0,-0.142835926365007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152347943220863,0,0,0,0,0,0,0,0,0,0,0.0491877279944702,0,0,0
X5.HK.EQUITY,0.00866298114808018,0,0,0,0,0.120742010294606,0.397533852984233,0,0,0,0,0,0,0,0.0447231035364746,0,0,0,0,0,0,0,0,0,0,0,0,-0.20684305086943,0,0,0,0,0,0,0,0,0.0959556152236164,0,0,0.322483763218224,0,0,0,0,0,0,-0.0975562563124353,0,0.021317527372294,0,0
X601988.CH.EQUITY,0,0,0,0,0.343502338204962,0,0,0,0.111525534346928,0,0,0,0,0,0,0.0931641038773127,0.029303880751164,0,-0.0489171021614783,0,-0.0675188266072943,0,0,0,0.219135904389328,0,0,0,0,0,0,-0.218492914134787,6.93889390390723e-18,0,0,0,0,0,0,0,0.0751705820106747,0,0,0,0,0,0,0,-0.0320074781412996,-0.127957432700426,0
X1299.HK.EQUITY,0,0,0,0,0.228131500893525,0,0,0,0,0,0,0,0.0242501484981766,0,0,0,0.197324612025788,0,0,0,0,0,0,0,0,0.0609890724743884,0,0.108566838945557,-0.141195521024324,0,0.0926555126788021,0,0.0103617910396445,0,0,0,0.39794739429369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408878769134513
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683653,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0819122030640836,0,0.001544442206649,-0.0846245755523391,0,0,0,0,0,0,0.0516217778215548,0,0,0,0,0,0.204879454587391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.405408775097366,0,0,0,0,0,0.215557382642427,0,0.0878648531886977,0.0633861857102812,0,-0.011066641087169,0,0,0,-0.0178756649598679
X601328.CH.EQUITY,0,0,0.242546500265844,0,-0.0974868566984494,0,0,0.439764714259449,0,0,0,-0.00226182360827184,0.357184777440807,0,0,0,0,0,0,0,0,0,0,0.0443842456676397,0,0,0,0,0,0,0,-0.133695948701797,-0.138431933479336,0.177281438508867,0,0,-0.00522678337713717,-0.228206034481674,0,0,0,0,0,0,0,-0.00127948189471336,0,0,0,0,0
