,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.471314971352046,0,0,0,0.0523233927850381,0,0,3.46944695195361e-18,0.133355891045957,0,0,0,0.181409135939825,0,0.0879289651505953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644044561800943,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0778945832020151,0.314066492728888,0,0,0,0,0,0,0.0244729117466733,0.252227757148112,0,0,0.0857558264740619,0,0.0655226707871144,0,0,0,0.0999561674579225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445427163437192,0,0.00403836923090381,0,0,0,0,0,0.00280672646124931,0,0,0
X601939.CH.EQUITY,0,0,0,0.650781573138876,0,0.0548334508550652,0,0,0,0.260319649763954,0,0,0,0,0,0,0,0,0,0,0,0.0642089959505056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149034543153978,0,0,0,0,0,0,0,0,0.00808881963506578
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.0961497114286977,0.131533467057827,0,0.368649896634669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198936072475655,0,0,0,0,0.134033575939801,0,0,0,0,0.0175319427139885,0,0,0,0,0,0,0,0,0,0,0,0,0.0434789866139671
X5.HK.EQUITY,0,0.00156534182388236,0,0,0,0.183119418071777,0,0.183153549091611,0,0,0,0,0,0,0,0,0,0,0,0.0431389695601018,0,0,0,0,0,0.0914904355578276,0,0,-0.019450705574403,0,0,0,0,0,0,0,0,0.0479770435552423,0,0.221163580403035,0,0,0,0,0,0,0,0,0.142310061277784,0,0
X601988.CH.EQUITY,0,0,0,0,0.373231523396585,0,0,0,0.149425452655712,0,0,0,0,0,0,0,0,0.0282004900608696,-0.0231733564378703,0,0,0,0,0,0.164322230002442,0,0,0,0,0,0,-0.240389223396971,0,0,0.0412800901886397,0,0,0,0,0,0,0.117249701391383,0,0,0,0,0,0,-0.0331265160506539,-0.146836703587317,0
X600036.CH.EQUITY,0,0,0.0363528013025285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754686165459017,0,-0.123573341998345,0,0,0,0,0.615843072847146,-0.034163918249931,0,0,0,0,0.199935012941238,0.000644871235958023,0,0,0,0,0,0,0,0,0,0.0856956489579716,0,0.180367599472185,0,0,0,0,0.122090285666347,0,0.0210277764587771
X1299.HK.EQUITY,0,0,0,0,0.168523928407529,0,0,0,0,0,0,0,0,0,0,0,0,0.0859835985567611,0,0,0,0,0,0,0,3.46944695195361e-18,0.256593466410249,0,0,0,0.115792133530206,0,0.156235102295763,0,0,0,0,0.2045804425567,0,0,0,0,0,-0.218605132611657,-0.0237072776576712,0,0,0,0,0,-0.015940118368146
X601628.CH.EQUITY,0,0,0,8.13042041239477e-05,-0.0313300399773366,0,0.00493542584424726,0,0,0,0,0.137849057597594,0,0,-0.0401044455520544,0,0.326079486490128,0,0,0,0,0,0,0,0,0,0,0,0,0.00705613944127525,0,0,0,0,0,0.0495634126889665,0.199529982732521,0,0,0,0.241008436825399,0,0,0.0876534960375025,0.0751806569740215,0,0,0,0,0,0
X601328.CH.EQUITY,0.245326591996571,0,0.277262314747589,0,0,0,0.00318612521914949,0,0,0,0,0,0.420019617608435,0,0,0,0,0,0,0,0.1380818367971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137529460236701,0,0,0,0,0,0,0
