,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.1232743161995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843742331095,0,0,0.445103992051601,0.523212612064549,0,0,-0.227837369878627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727128386869665,0,0,0,0,0,0,0,-0.0644391838027597
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241
X601939.CH.EQUITY,0,0.0253014564370885,0,0.763944026859757,0,0,0,0,0,0.00734847394824883,0.106618188800992,0,0,0,0,0,0.0889941919303594,4.33680868994202e-19,0,0,0,0,0.00514649288885282,0,0,0,0,0.0122916757543297,0.0672980564111498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.903951158953216,0,-0.035391695442692,0,0,-0.0465166250727316,0,0,0,0,0,0,0,0.011149987320078,0,0,0,0,0.0521636624763761,0,0,0.0829428892568002,0,0,0,0,0.0408342319716691,0.0411314870570508,0,0,0,0,0,0,0,0,0,0,-0.148018428246196,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0709178297986067,0.265501935732238,0,0.209230309774265,0.0619934275091835,0,0,0,0,0,0.295903650445332,0,0,0,0,0,0,0,0,0.0143465671509844,-0.0830878806124268,0,0,0,0,0,0,0,0.265928921673254,0,0,0,0,0,0,0,0,0.134878632171547,0,0,0,0,0.069977275362629,0.0424516468829214
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0626937829242759,0,0.0132900601005395,0,0,-0.0572183231579136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730916517109975,0,0,0,0,0,-0.0256561769817288,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000470894730163913,-0.134224809740706,0,0.999768248767863,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0759261500905201,0,0,0,0,0,0,0,0,0,0,0,0.296692210988169,0,0,0,0.0312370703682718,0,0,0,0,0,0,0,0.149615749267653,0,0,0,0.152083327166879,0,0,0,0,0.0963079038293565,0,0,0,0,0,0,0.108913704068219,-0.0586992216405857,0.0253545148830522
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.00229640086469649,0,0,0,0,0,0,0,0,0,0,-0.160539062298706,0,0,0,0,0,0.165028533243175,0.354903488340189,0,0,0,0,0,0,0,0,0,0,0,0,0.00861082263313654,-0.0222805744492338,0,0,0,0.276855147661137,0.132292441574518,0,0,0,0,-0.320597339318281,0,0
X388.HK.EQUITY,0,0,0,0,0.214106006364179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121940693617246,0.25373822327389,0,0,0,0,0,0.1281414106106,-0.0142012918224543,0,0,0,0,0.12680986702161,0,0,0,0,0,0,-0.00434578740872505,0,0,0,0,0,0,-0.183540890539409,0,0,0,0.288906055916588
