,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0705336203772288,0,0,0,0,0,0,-0.0701853938140836,0,0,0,0,0,0,0,0,0,0,-0.194806935880113,0,0.0433963491293856,0.713912743362152,0,0.562900107363952,0,0,-0.220727806931813,-0.119528786617798,0,0,0,0,-0.0444962319501404,0,0,0,0,0,-0.0537525673493433,0,0,0,0,0,0,0,0,0,0.0666778363695397,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.327507879479924,0,0,0,-0.0635693866562051,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0851722383228029,0.0972652452300967,0,0,0,0,0.223936265551393,0,0,0,0,0,0,0,0,0,0,0,0,0.0571254031721111,0,0,0.0530598913301303
X601939.CH.EQUITY,0,0.0809480076998683,0,0.802719578915724,0,0,0,0,0,0.0444204630595959,0,0,0.0169171249200421,-0.0080828644380171,0,0,0,0.080258289399289,0,0,0,0,0,0,0.0252524003048517,0,0,0,0,0,0,0,0,0,0,0,0,0.0678360239017607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.89183506417133,0,-0.0467546430856162,0,-0.0655996011229467,0,0,0.00926480270656861,0,0,0,0,0,0.0170177767989986,0,0,0,0,0.0288020482946857,0,0,0.144850497640882,0.0679113563892318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145307535561491,0,0,0,0,0,0,0,0,0,0.0205930173807486,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.310923325922883,0,0.0637317996538196,0,0,0,0,0,0,0,0.241323181634332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902196774386124,0,0.202329344289528,0,0,0,0,0,0,0,0.11899524847175,0,0.192394207878287,0,0,0.0551056374461142,0.0817406242166658
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0,0
X1299.HK.EQUITY,0,0,0,0,0.0415602615823769,0,0,0,0,0.1287599795232,0,0,0,0,0,0,0,0,0,0,0,0,0.295925806535259,0,0,0,0,0,0,0,0,0,0.14545613688355,0,0,0,0.082468840976174,0,0.0820166556107066,0,0,0,0.104753394086907,0.0268453869512591,0,0,0,0.145072747542859,0,0,-0.00667912774921765,0.0468279947123733
X601988.CH.EQUITY,0,0,0,0.0868494906620197,-0.045128683486106,0,0,0,-0.0203537381037984,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0178320280765033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.124240923279953,0,1.00250628963683,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0135564523973714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453810333503023,-0.130198107895313,0,0,0,0,0.0424218600934449,0.16487131011077,0.316837788687401,0,0,0,0,0,0,0,0,-0.148606678653072,0,0,0.0128460503873213,0,-0.0439487320232227,0,0,0.098304518173603,0.0950348238907027,0,0,-0.129399736265926,0,0.153791668042634,0.0258040759082356,0
X388.HK.EQUITY,0,0,0,0,0.226012284188562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14419427374314,0,0.274499974141989,0,0,0,0,0,0.0989898579605031,0,0,0,0.0839597490640824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170858362655366,0,0.267955496836025
X601658.CH.Equity,0,0.0235512979641214,0.176217419934896,0.0668096341229285,0,0,0,0,0,-0.0452680406065169,0,0,0,0,0,0,0,0,0.131115378492545,0,-0.165829592316324,0,-0.0132958478310429,0,0,0,-0.05466907987007,0,0,0.200468891379064,0,0,0,0,0,0,0,0,-0.0907527874191961,0,0,0,0.775568964572525,0,0,-0.232238805342124,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00979087875335006,0,-0.0743585200856698,0,0,0.132189334540949,0.0494788343045708,0,0,0.298005613756256,0,0,0,0,-1.73472347597681e-18,0,-0.0147300592765137,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.152660483550236,0,0,0,0.217926674517473,0,0.0736313500028862,0,0.082286930668138,0,0,0,0.160459678752142,0,0,0,0
X601166.CH.EQUITY,0,0.0518420044857397,0,0,0,0.112700862939693,0.0309119178759795,0.327902032963793,0,0,0.0531399492493654,0,0,0,0,0,0.0592082838938603,0,0,0,0,0.0953831307211235,0,0.0415799077477431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285057896029281,0.027804970216529,0,0,0,0.0167048022980305,0,0,0,0,0,0.274209874981039,0,0,0.0128402555323695
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0284375906388801,0,0.589549305414482,0,0,0.0409618587855988,0,0,0,0,-0.0127625943754107,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0224212008009815,0,0,0,0.138046201461128,0,0,0,0.0172134695423031,0,0,0,0,0,0,-0.0229198128238715,0
X000002.CH.EQUITY,0,0,0,0.240906685218348,-0.00253589217812307,0,0,0.0211970057105473,0.132693338289944,0,0,0,0,0.167091254781524,0,0,0,0,0,0,0.00703215885437877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698702641556925,0,0,0,0,0,0,0,0,0,0.0663793695236559,0,0,0.0852335332051296,0,0,0.016391071997695
X601328.CH.EQUITY,0.108154013129852,0,0,0.140395122889344,0,0,0,0,0,0,0,0.0543037494086782,0,0,0,0,0.0849510056449373,0,0,0,0,0.390685889935797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255392592416441,0,0,0,0,0.0785835137536343,0,0,0,0.00560110327700132,0,0,0
X600000.CH.EQUITY,0,0,0.223296225400767,0,0,0.148593297545491,0,0,0,0,0,0,0,0,0,0,0,0.100943464970508,0.0615471567123756,0,0,0,-0.137297137451216,0,0.171162059002598,0,0,0,0,0,0,0,0,0,0.055612973719419,0,0,0,0,0,0.610927184423695,0,0,0,0,0,0,0,0,0.145470865221231,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.370396927380836,0,0,0,0,0,0,0.00484244424635353,0,0,0,0,0,0,0.0659088240785118,0.0417093361240895,0,0,0,0,0,0.0240062852220166,0.0767080329598965,0,0,-0.099148629924914,0,0,0,0,0,0,0,0,0.292489550270842,0.0922585057543697,0,0,0,0,0,0,0,0,0,0,-0.144552429737321
