,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.337128050060266,0,0.0408877755222798,0,0,0.202449622593225,0,0,0,0.0397789632286853,0,0,0,0,0,-0.0014762141724793,0,0,0,0,0,-0.0215703311374177,0,0.260332483087013,0,0,0,0,0,0,0,0,0,0,0.055672956961403,0.125423094736077,0,0,0,0,0,0,0,0,0,0,-0.0404977146783066,0,0,0
X601318.CH.EQUITY,0,0,0.231345398879051,0,0,0,0,0,0.0624531070079818,0,0.0106712944448419,0,0.0546328163574596,0,0.171742946852459,0,0,0,0,0,0,0.0817448177601496,0,0,0,0,0,0,0.24124028169399,0,0,0,0,0,0.0374549126188424,0,0,0,0,0,0,0,0,0,0.0976107829324835,0,0,0.0281542023087206,0,0,0,0
X601939.CH.EQUITY,0.384736940492811,0.0387528516881634,0,0,0,0,-3.46944695195361e-18,0.365656347859365,0.206465533731374,0,0,4.33680868994202e-19,0,0,0,0,0.0602862252565249,0,0,-0.0101809817156661,0,0,0,0,0,0,0,0,0.295978513591512,0,-0.0509957836683299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870959476624239,0
X600036.CH.EQUITY,0,0,0,0,0,0.177452678862852,0.0238412696818134,0,0.0765188917744908,-0.142636721983961,0,-0.102211744282621,0.151828626856867,0,0,0.165199801139824,0,0,0.174299935155775,0,0,0,0,0,0.403302464853769,0,0,0,0.0280138953267771,0,0,0,0,0,0,0,0,0,0,-0.0630400687212933,0,0,0,0,0,0,0,0,0,0,0,0.0118600999547887
X601288.CH.EQUITY,0,0,0.0339542753863374,0,0,0,0,0.517520551180108,0,-0.0500940000642601,0,0.0105294270173345,0,0,0,0,0,0,0.061631712050417,0,0,0.0252086527422846,0,0.0729689715469728,0,0.0921871940945036,0,0,0.112246601868804,0,0,0,0,0,0,0,0.0168305703722891,0,0,0,0,0,0,0,0,0,0,0.0214206085367926,0.0379115997309007,0.056823400287826,0,0
X1299.HK.EQUITY,0,0,-0.0336065168992823,0,0,0,0,0,0,0.148776461214107,0,-0.0545214415304553,-0.0739558122712278,0,0,-0.0381215635486701,0,0,0,0,0,0,0,0.157249990445449,0,0,0,0,0,0,0,0,0,0,0,0,0.0872616027381885,0.0572203763553084,0,0,0.181516604515375,0.240454343258852,0,0.0276865421870111,0,0,0,0,0.202279537955874,0,0,0
X601628.CH.EQUITY,0.0109820441738137,0,0,-0.0362214354168208,0,0,0,0,0,0,0,0,0,0,0,-0.283392922257257,0,0,0,0.259285567586132,0,0,-0.0227960435489676,0,0,0,0,0,0,0,0,0,0,0,0,0.623900566547592,0,0.121849967364953,0,0,0.0133746641336439,0,0,0,0,0,0,0,0,0.0173068612281979,-0.0654984707731353,0.13038731210416
X601988.CH.EQUITY,0,0,0.0749547328796482,0,0.440739218019115,0,0,0,-0.0924759562873668,0,0,-1.73472347597681e-18,0,0,0,0,0.279580017538455,0,0,0,0,0,0.0456023751756359,0,0,0.0832687694931366,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00189871402878947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0754706900788552,0,0,0,0,0,0,-0.0529703669150267,0.159745402006683,0,0,0,0,0,0,0,0,-0.122611873139462,0,0,0,0.26073117883537,0,0,0.0920227069700402,0,0,0.0332990235007992,0,0,0,0,0,-0.0480665682899058,0.175317333746149,0,0,0.22675249814283,0,0.267877732195828,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.297186979085624,0,0.264980931335276,-0.0332300288349594,0,0,0,0,0,0,0,0,0,0,0.277801693107763,0,0.317393784384681,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841955601559455,1.73472347597681e-18,0.109352616332134,0,0,0,0,0,0,0.0397809483006135,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.178847888394284,0,0,0,0,0,-0.0303418794338517,0,0.0927934842948904,0.454420613667451,0,-0.0463359035888054,0,0,0,0,-0.116944286878091,-0.109863690018563,0,0,-0.063795243766152,0,0,0,0,0.205551675843073,0,0,0.0686858433101874,0,0,0,0.0548916589611764,0.110355578063949,0,0,0,0,0,0,0,0,0,0,0.0211355734174693,0,0,0,0
X601658.CH.Equity,0,0,0,-0.266948082282065,0,-0.0506060787555177,0.0452786767056503,0.449936970292353,0,0,0.407880332082145,0,0,0,0,0,0.290084791008334,0,0,0.214114522566662,0,0,0,0,0,0,0,-0.417909995811428,0.0343783816823313,0,0,0,0,0,0,0,0,0.196884514976286,0,0,0,0,0,0,0,0,0,0,0,-0.0124246620633244,0,0
X000001.CH.EQUITY,0,0,0,0.127035286552533,0.0456010086642841,0,0.00320807081840743,0,0,0,0.46278846180598,0.0344745786011499,0,0,0.261040249608705,0,0,0,0,1.73472347597681e-18,0,0.00989265498855243,0.225037201607476,0,0,0,0,0,0,-0.0187625333662991,-0.0329535736447721,0,0,0,0,0,-0.194572639820476,-0.135921761857538,0,0,0,0,0,0,-0.0615960045537542,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0666423349889941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161798675401672,0,0.114732122358287,0,0.0996350536827418,0,0,0,0,0,0,0,0.0983979818648141,0,0,0,0,0.252559899887684,0,0,0.0447285019072863,0,0,0,0,0,0,0,0.332713930207969,0.0318241680037884,0.00212607613370172,0.0286931121217258,0,0,0.122325844091661,0,0
X601601.CH.EQUITY,0,0.54299887538214,0,0,0,0,0,0.0946195507881042,0,0,0,0,0.0318736217335343,0,0,0,0,0,0,0.0531658637509723,0,0.182074572232568,0.00667990339943311,0,0,0,0,0,0,0,0.0827764812861125,0,0,0,-0.158259037534351,0.131292459103269,0,0,-0.0849894936489258,0.0940440803402909,0,0,0.0282228637538824,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.239582449161188,0,0.149869161703212,0,0,0,0,0,-0.0752149587173636,0,0.0255176363785611,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.144858926538459,0.184200160077249,-0.0318458505665066,-0.015593367329479,0,0.0973388823762084,0,0.69228182729309,0,0,0,0,0.00976551625450054,0.0417590629288099,0,0,0,0,0,0.120949212017722,0,0,0,0.0825158898163618,0,0,0.0114354112374556,-0.089345151734301
X601328.CH.EQUITY,0,0,0,0,0,0,0.0307271564525223,0.0465283028557391,0,0,0,0.170194240505279,0,0,0,0,0,0,0.343659036347166,0,0,0,0,0.0351301043358352,0.110252065771712,0,0,0,0,0,0,0,0,0.0861799957633739,0,0,-0.0437521402261161,0.134576339645184,0,0,0,0,0,0,0,0,0.0369809059402409,0,0,0,-0.0261456682203566,0
X601066.CH.EQUITY,0,0,0.0473021042585694,0,0,0,0.021357398600737,0,0,0,0,0.0814347703657185,-0.032524553403639,0.506169373569953,-0.130334092993816,0,0,0,0,0,0,0,0,-0.140660770303777,0,0.139565711297425,0,0,0,0,0,-0.120594365291989,0,0,0,0,0,0,0.0771075638650929,0,0,0,0,0.158188001304996,0,0,0.0523098175984154,0,0,-6.93889390390723e-18,-0.162357569306578,0.0217853216549788
