,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.551006569073385,0,0.0285074920061075,0,0.0691443877718059,0,0,0,0,0.0942611628150274,0,0,0,0,0,0.126088280648078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200858190885971,0,0,0,0,0.0788603438441953,0,0,0.0751648190496852,-0.049656180444602,-0.0169901113756044,1.73472347597681e-18,0,-0.027924270867389,0,-0.00193534651915045,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0
X601939.CH.EQUITY,0.0645223631119873,0,0,0.537752091148594,0,0.037528808925528,0,0,0,0.026345831824937,0.0647791676990207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147123832352883,0,0,0,0.00414823529055841,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0136479730797509,0,0.0323573691876477
X601288.CH.EQUITY,0.251020599531253,0,0,0,0,0.0376712549137257,0,0,0,0.124839256461331,0,0,0,0,0,0,0,0.0483069273564509,0,0,0,0,0,0,0.055699034684376,0.171996278429795,0,0.00841703107981423,3.46944695195361e-18,0.133129755029185,0,0,0,0,0,0,0,0,0,0,0,0.108897656379059,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.321247771262797,0,0,0.102728935966867,0,0,0,0,0.106073322818961,0.0973139431527075,0,0,0,0,0,0,0,0,0,0,0,0,0.263065822076423,0,0,0,0,0,0,0,0,0,0,0,0.129593598392437,0,0,-0.488150213091296,0,-0.0296915976873005,-0.0436048329104622,0,-0.24289364062069,0
X601988.CH.EQUITY,0.0731417118427013,0,0.0666699887511267,0,0.0144625285016062,0,0,0,0,0,0,0.0533864229953146,0,0,0,0,0,0,0,0,0,0,0.60196972203888,0,0,0,0,0,0,0.114709336844862,0,0,0,0,0,0,0,0,0,0.08323484923831,0,0,0,0,0,0,0,0,0.0117378239125246,-0.0977322300806262,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0392530669960945,0,0,0,-0.0192269099532917,0,0,0,0,0.05958940334798,0,0,3.46944695195361e-18,0,0,0,-0.00588338823358089,0.665886566275786,0,0,0.0442764328753025,0.100872041315839,0,0,0,0,0,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0.0676248830600809,0,0,0.044495691101917,0,0,0,0,0
X1299.HK.EQUITY,0,0.214842671976543,0,0,0,0,0,0,0,0,0,0.168575119826723,0,0,0,0.0316415241054893,0.174022142915236,0,0,0,-0.0857820283493796,0,0,0,0,0,0,0.217546532593261,0,0,0,0,0,0,0.0718703282915784,0,0,0,0,0,0,0,0,0,0.0388302275276752,0,0,0,0,0,0.0938493033773033
X601628.CH.EQUITY,0,0.162865204634462,0,0,0.0196244968913519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418654395239499,0,-0.0189728704144326,0,0,0,0,0.15549295931171,0,0,0,0,0,0,0,0,0,0,0.371225430908551,0,0,0,0.224900676004097,0,0.0653135178198985,0,0,0.00552378399089257,0,0,0,0.0154421455448818,0
X601328.CH.EQUITY,0,0.0082128911279002,0.129758252848368,0,0,0,0.12671803914924,0,0,0,8.67361737988404e-19,0.021796220281115,0,0.241924341403308,0,0,0,0,0,0,0,0.232944357611646,0,0,0,0,0,0,0.0543401156311968,0,0,0.0136539255340865,0,-0.00896944030931079,0,0,0.00716409982932753,0,0,0.217077092143777,0,0,0,0,0,0.0186696113587896,0,0,0,0,0
X601166.CH.EQUITY,0.129185376772524,0,0.190294006197788,0,0,0,0.148627553274913,0,0,0.0417243681012677,0,0.0178658722267785,0,0.153544070414409,0,0,0,0,0,0,0,0,0,0,0,0.053333770861652,0,0,0,0,0,0,0.0257090150636902,0,0,0,0,0,0,0,0,0.11410712114284,0,0,0,0,0,0,0,-0.0420408994168627,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.272600441725449,0,0,0,0,0,0,0,-0.0392185672808701,0.178590581827137,0.216937401263079,0.255386328883468,0,0.060109813156919,0,0,0,0,0,0.131849105897964,0,-0.195254972753392,0,0.00611864556174039,0,0,0.179022723658557,0,0,0,0,0,0,0,-0.00806157806799061,0,0,0,0.101989050899084,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.162091372712052,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.200330523398108,0,0,0,0,0.134248202239503,0,0,0.148189597695881,0.134402227398436,0.295229568375738,0,0.245857865753268,-0.0322074075393781,0,0,0,0.0446059686340514,0,0,0.0832755048870109,0,0,0.179214317785779,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0532954881615749,0.181931215284791,0.0669881433073478,0,0,0.25504578530071,0.0965118658356716,0,0,0,0,0.0675581352585964,0,1.0842021724855e-19,0,0,0,0.0227746772018077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266315559430361,0,0.0116900469307986,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.295671503584519,0,0,0,0,0.123382964017879,0.0978626871290623,0,0,0,0,0.0234624593165376,0,0,0,0,0.292319748568096,0,0,-0.279261022982356,0,0,0.198370187209986,0,0,0,0.16412669376618,0.567461926639529,0,0,0,0.006497378665972,0,0,0,0,0,0,0,0,0,0,0,0.0347328046191059
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0.019709573659924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071191947770402,0.0281388920640107,0,0.126550501886881,0,0,0,0,0,0.62257184902929,0,0.011276785954581,0,0,0,0.0548624332029358,0,0,0,0,0,0,0,0,0,0,-0.0832148202186819,0
X2388.HK.EQUITY,0,0,0,0,0.117855905824985,0,0,0,0,0,0,0.222816907399666,0,0,0,0,0,0,0,0.18917123207679,0.101280174238785,0,0,0,0,0,0,0,0,0,0.101562189270653,0,0,0,0,0,0,0,0,0,0,0.0567136079059639,0,0,0.0229945849782673,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.126609375771372,0.0124700521141999,0,0,0,0.0849547537757619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215076538019502,0,0,0,0,0.136190215213245,0,0,0,0,0,0,0.065984973273091,0,0,0,0.00105201877915176,0,0,0,0,0,0,0,0,0,0.195879715531749,0,0,-0.03728956699967,0
X267.HK.EQUITY,0,0,0,0,0.256592220912339,0,-0.430070963047865,-0.0270064461320924,0,0,0,-0.00362931279850102,0,0,0,0,0.411606965312643,-0.268096256451071,0,0,0.369284850647949,0,0,0,-0.085312419616269,0,0.0147433803497048,0,0,0.386548226818001,0.0717649324676225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113385306781402,0,0,0,0,-0.0213365273218855,0
