,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.109553835640633,0,0.160794512382268,0,0,0,0,0,0,0,0.263491005302178,0,0,0,0,0,0,0,-0.0602734982003359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12416046508541,0,0,0,0,0.17358381937032,0,0,0,0,0,0,0,0.0296082624543272,0.15907839175074,0,0.0160658851709091,0,0.052625314924513
X601318.CH.EQUITY,-0.00628642795377702,0,-0.0900653433196255,0,0,0.0442295315880585,0,0,0.159090356354026,0,0.125827152836939,0,0.192066500994151,-0.038130062600604,0,0.198633398211528,0,0,0,-0.0145120813746475,0,0,-0.0482285281546703,0,0,0,-0.096583921159048,0,0,0,-0.0793946271129599,0,0,0.268302551253669,0,0,0,0,0,0.248781846510177,-0.249161465160385,0,0.259871409241419,0.196878208058746,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.386911416681688,0,0,-6.93889390390723e-18,0,0.0835152865373677,0,-0.103523418279758,0,0,0,0,0,0,0.142292847025518,-0.0876645704673087,0,0,0,0,0,0,0.126508293418518,0,0.159640370926719,0,0,0,0,0,0,0,0,0,0,0,0,0.134220665585017,0,0,0.335870984006516,0,0,0,0,0,-0.0175377920138341,0,0,0,0,0
X601288.CH.EQUITY,0.350207280015611,0,0.193804130784087,0,0,0.301692254435722,0,0,0,-0.00467916812785371,0,0,0,0,0,0,0.153460896542244,0,0,0,0,0,0,0,-0.0322868337262261,0,0,0.0878293363478976,0,0.0590803032809924,0,0,0,-0.131874686791557,0,-0.0610849837833271,0,0,6.93889390390723e-18,0,0.238096453590469,0,0,0,-0.0723380883237133,-0.0754118225858568,0,0.0471407833097742,0,0,0,-0.0151161932859844
X5.HK.EQUITY,0,-0.0685185949916293,0.0214058768432738,0.129798485248673,0,0.0822086438364134,0,0,0,0,0,0,0.108820994690336,0,0,0,0,0,0,0,0,0.342219815637191,0,0,0,0,0,0,0,0,0.427968519608311,0,0.0293872842131523,0,0,0,0,0,0,0,0,0.144890997390639,0,0,0,0,0,0,-0.0831544455303621,0,-0.113846978985467,0
X601988.CH.EQUITY,0.0898700796207615,0.0472650548772801,0.137872084549314,0.042507799748398,0,0,0,0,0.145114303392635,0,0.158452039209236,0.0896008051576874,0,0,0,0,0,0,0,0,0,0.0141458024756215,0,0,0,0,0,0,0,0,0,0,0,0,0.260918427594031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.166860009821897,0,-0.0412871735774794,0.0259138879371985,0,0.334043216025557,0,0.255133750004631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302448446646653,0,0.0591342748498344,0.0429707391434873,0.0907600716357315,0,0,0,0,0,0,0,0.074959326472539,0,0,0,0,0,0,0.0553578965603994,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0337379281903465,0,0,0,0,0,0,-0.0556241803060532,0,0.159725502608122,0.32242622004708,0,0,0,0,0.168993077932323,0,0,0,0,0,0.0870269508918828,0,0,0,0,0.00435401512015496,0,0,0,0,0,0.0399813078393237,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.155068834052111,0.201499475065524,0,0,0.0227055981459399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159560498832754,0,-0.123965612573601,0,0,0,0,0,0.249702731463876,0.0236820833277112,0,-0.159011245991408,0,0,0,0,0,0,0,-0.0152570456098349,0,0,0,0,0,0,0,0,0.0791270501308471,0,0,0,0.0207860315817023
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.143110224648926,-0.195490676018675,0,0.115128591728315,0,0,0,-0.392609232968713,0,0,0,0,0,0.379098530735931,0,0,0,0.215072988452912,0,0,0.0470067774965345,0,0,0,0,0.840365829882674,0,0,0,-0.341858721721759,0,0,0,0,0,0.161735986872837,0,0,0,-0.485648090112908,0,0.33751089924272
