,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.428664816450858,0,0.104506995971648,0.0905949752750597,0.032518456027538,0.0390884238062275,0,0,0,0,0,0.0342978037866027,-0.0114562421104334,0,0,0,0.0584145907819688,0.0512907102097259,0,0,0,0,0,0,0.107581447952005,0,0,0,0,0,0.0264792134475253,0,-6.93889390390723e-18,0,0,0,0,0.00888909193171764,0,0,0,0,0,0,0,0,0,0,-0.0105783640874681,0
X601939.CH.EQUITY,0.253408147102641,0,0,0.368490238430335,0,0.149088065548439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315373598242122,0.0469522263527979,0,0,0,0,0,0.0814422129550862,0,0,0,-0.0124021477916747,-3.46944695195361e-18,0,0.00855974818431294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1094489436398
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0,0
X601288.CH.EQUITY,0.217345728903659,0.0753990288136629,0,0,-0.0155264245285076,0.0162600399534,0,0,0,0.156018550755093,0,0,0,0,0,0,0,0.118893177986247,0,0,0,0,0,0,0.00647626206668346,0.270854897298003,0,0.0731195473253831,0,0.0688044725998491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135858865185981,0,0.0409869111490334,0,0.250419427948816,0.0814307855521989,0,0,0,0.376781344842031,0,0,-0.189366970031012,0,0,0,0,0,0,0,0,0,0,0,0.101335056023622,0,0,0,0,0,-6.93889390390723e-18,-0.267118572660382,0,0,0,0,0,0,0,-0.49757601680799,0,0,0,0,-0.32206517612766,0
X601988.CH.EQUITY,0.231903579547895,0,0,0,0,0,0,0,0.309114149834707,0,0,0,0.0217487573079636,0,0,0,0,0,0,0,0,0,0.358608882832044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721084977737561,0,0,0,0,0,0,0,0,0,0,-0.0233300276356262,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904322,0,0,0,0,0.0477073727737909,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739587,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.100058957618504,0,0,-0.110267929951484,0,0,0.169920057761562,0,0,0,0,0,-0.0850904959361563,0,0.282417511456819,0,0,0,0.0140648441269675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524697789129929,0,-0.00369574642064368,0,0,0,0,0,0,0.289446970715116,0,0.123139561647549
X601628.CH.EQUITY,0,0,0.146523995392041,0.075335442152481,0,0,0,0,0,0,0.0515921441092597,0,0,0,0,0,0.0677649171536494,0.0911371814054215,0,0,0,0,0,0,0,0.0837980977281776,0,0,0,0,0,0,0,0.0316020169855385,0,0.229360945089513,0,0,0,0,0,0,0.129931926831045,0,-0.0402015448758723,0.0855460842526921,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.066505415629344,0,0.00089723762662914,0,0.0468440060808295,0.00578560020565537,0,0,0,0.116058052307352,0,0,0,0,0,0,0,0,0.0128729844176654,0.200600390616906,0,0,0,0,0,0,0,0,0,0.150597773540432,0,0,0,0,0,0,0.170693302392658,0.267135966568224,0,0,0,0,0,0,0,0,0,0,0
