,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.393425380906009,0.0210298949100187,0,0,0,0,0,0,0,0.191061458068702,0,0,0,0,0,0,0,0.108200407528354,0,0,0,0,-0.00416156198169156,0,0.099792719274551,0,0,0,0,0.00219404960513271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060727731452605,-0.122890157858542,0
X601939.CH.EQUITY,0.462511955739883,0,0,0.122962324980636,0,0,0,0,0,0,0.163534025110614,0,0,0,-0.0479641790863365,0,0,0,-0.0352652239852433,0,0,0,0,0,0,0.178687844277411,0,0,0,0,-0.0155951792128973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626589382623797,0,0,0.011448942493332
X601318.CH.EQUITY,0,0,0,0,0.198156499375944,0.0621907706688688,0,0,0,0,0,0,0,0,0.128575101110016,0,0,0,0.298399979833065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128483813635319,0,0,0,0.137835043980967,0,0,0.0024695014786768,0,0,0,0,0,0
X601288.CH.EQUITY,0.297063453736787,0.0953969347434954,0,0,0.176928019118481,0,0,0,0,0,0.00183951510935775,0,0,0.190637509019145,0,0,0,0,0,0,0,0.046187872910427,0,0,0,0,0,0,0,0,0,0,0,0.123622225566999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.339843780571708,0,0,0,0,0,0.290958459925898,0,0,0,0,0.0515744285855009,0.130914005331902,0,0.0873668092315775,0,0,0.116977494580025,0,0,0,0,0,0.0530441048993066,0,0,0,0,0,0,0,0,0,-0.517944111992485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344930456288732
X600036.CH.EQUITY,0,0.0701606309801848,0,0,0,0,0,0,0,0,0,0,0.183893978611028,0,0,0,0,0,0.283829195828467,0,0,0.0082743604006086,0,0,0,0,0,0,0,0,0,0.283116223917739,0,0,0,0,0,0.0052426011106206,0,0,0.0664261350231197,0.0509416041469621,0,0.0209754648950981,0,0,0,0.0947322684032923,0,0,0,0
X1299.HK.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0886131500631273,0,0,0.182195509932174,0,0,0.292118501785189,0,0,0,0,0,0,0.136809405439325,0,0,0,0,0.0906373082281115,0,0,0,0,0,0,0,0,0,0.150536458713782,0,0.0365261062105145,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255933440845894,0,0,-0.222294616554644,0,0,0,0,0.269289882469945,-0.150280726947219,0,0.226036449711313,0,0.799355476071714,0,0,0.0930466751433813,0,0,0,0,0,0,0,-0.0295136175365718,0,0,0,0,0,-0.158507003413962,0,0,0.271652909233044,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00265358551289921,0,-0.120402349595649,0,0,0,0,0,0,0.294523856820825,0,0.0591641515273417,0,0.119519655561614,0,0,0,0,0,0,0,0,0.0491608113368766,0,0,0,0,0,0,0,0,0.202571871606545,0,0,0,0,0,0,0.0586078800791037,0,0,-0.186465419095102,0.0595058020018376
X601658.CH.Equity,0,0,0,0.141293725195529,0.140233892930596,0,0,0,0,0,0,0,0,0.107874758768667,0,0,0,0,0,0,0,0,0,0,0,0,0.0626310923547148,0,0.0988618480602873,0,0,0,0,0,0,0,0,0.259906265488052,0,0,0,0,0,0,0,0,0,0,0.373073722593615,0,0.0394897445344614,0
