,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.257845431719147,0,0.247922869478094,0,0,0,0,0,0,0,0,0.284042214201108,0,0,0,0.055571779771945,0,0,0,0,-0.138455712732968,0,0,0,0,-0.0622310669651382,0,0,0,0,0,0,0,0,0,0.00611512526325467,0,0,0.0721006815903413,0,0,0,0,0,0,0,0.0711748672113052,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0
X601939.CH.EQUITY,0.610523639939992,0,0,0,0.0243433359828388,-1.73472347597681e-18,0,0,0,0,0.137182809318588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350923691240849,0.00598586779611112,0,0,0,0,0.0434757387643887,0,0,0.259053193354406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.32198126860405,0,6.93889390390723e-18,0,0,0.405310370476808,0,0,0,0,0.074909279452511,0,0,0,0,0,0.128915269183459,0.0450810165137477,0,-0.0701605248418111,0,0,0,0,0,-0.0147782895013514,-0.00604581468396988,0,0,0,0,0,0,0,0,-0.0832280279053633,0,0,0,0,0.169833995912522,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,3.46944695195361e-18,-0.194719083170867,0.0540027232375461,0.158175766682719,0,0.0890998560768486,0,-0.0713657167155682,0,0,0,0.0277824889987136,0.165427761867908,0,0,0,0,0,0,0,0.486816105828308,0.0121785189674281,0,0,0,0,0,0,0,0,0.322985791237251,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.200705769397477,-0.00899069217256104,0,-0.098181889606617,0
X601988.CH.EQUITY,0.16335906204984,0.14472023109265,0.231011578236473,0,0,0,0,0,0.110515430201738,0,0,0.0748669675751384,0,-0.125584972132174,0,0,0,0,0,0,0.0323046557467173,0,0,0,0,0,0,0,0,0,0,0,0,0.150330904628867,0,0,0.141601942540974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462587605532876,0,0,0,0,0,0.242718563836351,0,0,0,0.0929819708043126,0,0,0,0,0.33035682642617,0,0.180085896623437,-0.0411330677173667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.062074960714901,-0.385727347696086,0,0,0,-0.0764718869741118,0,0,0,0,0,0,0.770423141270631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616640297163538,0.201872782044662,0,0,0.1962237472657,0,0,0.18906651734162,-0.0535852129438715,0,-0.0573369888264949,0,0.0148950185968839
