,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.254630730705359,0,0.0538517285178244,0,0,0.305138205668957,0,0,0,0.132371325838693,0,0,0,0.0419959533583618,0,0,0,0,0,0,0,0,0.124157054210627,0,0.0211851888567437,0,0,0,0,0.0254057312404969,0,0,0,0,0,0.119206069611608,0,0,0,0,0,0,0,0,0,0,-0.0106533443905527,0,0,0
X601318.CH.EQUITY,0,0,0.245645977219768,0,0,0,0,0,0.0732332665461534,0,0.0597737184978093,0,0.0377971385156469,0,0.181286417162714,0,0,0,0,0,0,0.0720174420775109,0,0,0,0,0,0.153700731010406,0,0,0,0,0,0,0.0377283142036055,0.0180169019053383,0,0,0,0,0.0803700003106751,0,0,0,0,0,0,0.00760546403939548,0,0,0,0
X601939.CH.EQUITY,0.386199695977283,0.0922947109501247,0,0,0,0,0,0.00692393938925651,0,0,0,0,0,0,0,0,0.173965703278971,0.15476845706051,0,-0.0860061486495924,0,0,0,0.0317863361537825,0,0,0,0.148656483590784,0,0,0,0,0.323679301545286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0424176349880656,0.481025500303227,0,-0.071352880800489,0,0.0906106465457019,0,0,0,0,0,0,0,0,0,0.018116664326176,0.026402453467927,0,0.129398947679369,0,0,0.109486753228662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130636466682618,0.0680458961579552,0,0,0
X600036.CH.EQUITY,0,0.0401226937057922,0,0,0,0.259163301179047,0,0,0,0,0,-0.0497501444187487,0.145771712014499,0,0,0.179908795854439,0,0.0161427955807437,0,0,0,0,0,0.444397932754882,0,0,0.118916498213783,0.0374935761262076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084224331913816,0.121674795902751
X1299.HK.EQUITY,0,0,0,-0.0891251141190656,0,0,0,0,0,0.180969003532208,0,-0.0511171163652388,0,0,0,0,0,0,0,0,0.0468651776690335,0,0.15442455364542,0,0,0,0,0,0,0,0,0,0.105729799864611,0,0,0,0,0.148279309573546,0,0.134908533707597,0,0,0.114552411804711,0.0447492342962581,0,0,0,0,0.204750751977582,0,0,0
X601628.CH.EQUITY,0.0147649067127052,0,0,0,-0.0388439332968616,0,0,0,0,0,0,0,-0.002611078461308,0,0,-0.302620623353534,0,0,0,0.243934696822533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526126590413954,0,0,0.627184370138938,0.13578883610264,0,0.0173267789339988,0,0,0,0,0,0,0,0,0,0.011463576516171,-0.0737780381658441,0.17651126051837
X601988.CH.EQUITY,0,0,0.0746475867985367,0.490663276397834,0,0,0,0,0,0.0748737181816022,0,0,0.117138714840832,0,-0.01083577251701,0,0.151399164806888,0,0.0165249373606935,0,0,0,0.0545766888616663,0,0.0331480598438573,0,0.0210953478293791,0,0,0,0.0558038805997351,0,0,0,0,0.0305805326315335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.237426855824623,0,0,0,0,0,0,0,-0.0841218950088619,0,0.127107488453393,0,0,0,0,0,0,0,-0.182741953867261,0,0,0.0730440765220715,-0.0103989501445686,0,0.259279834936988,0,0,0,0,0,0,0.0238040693272838,0,0,0,0,0,0,0,0,0.206753731373794,0,0.135668393166945,0,0,0,0,0,0,0,-0.198217738524787
X388.HK.EQUITY,0,0,0,0,-0.298274596564381,0.270288814968764,-0.0314148834697951,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.279370863921644,0.322960413065803,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835315021900406,0,0,0,0,0,0.116918315783257,0,0,0,0,0,0,0.0438779431980049,0,0,0,0,0,0
