,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.098136481299419,0,0.0217197259264009,0,0,0,0,-0.0405112064669363,0,0,0,0,0,0,0,0,0,0,-0.175643679468163,0,0.0334100456114826,0.667590854444469,-0.266264287462558,0,0.535549883843061,0,0,-0.119923114765748,0,0,0,0,0,0,0,0,0,0,-0.0338799649652204,0,0,0,0,0,0,0,0,0,0.0765760884934489,3.46944695195361e-18
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.324772469976502,0,0,0,-0.062606572519634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839150851311384,0.0953570334023918,0,0,0,-1.73472347597681e-18,0.222246609742082,0,0,0,0,0,0,0,0,0,0,0,0,0.0563306030961659,0,0,0.0523163395883143
X601939.CH.EQUITY,0,0.0819497890562873,0,0.801939265189459,0,0,0,0.00154206227270591,0,0.0440721452162784,0,0,0.0144632509111647,-0.0105062975388893,0,0,0.0805679136565078,0,0,0,0,0,0,0,0,0.0255485433361497,0,0,0,0,0,0,0,0,0,0,0,0.0707067051608232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.887005517500335,0,-0.0618327556714385,0,-0.0851409395240377,0,0,0.00896682627615248,0,0,0,0,0,0.018276143709378,0,0,0.0488241084041375,0,0,0,0,0.16162414295954,0,0.0733732721291813,0,0,0.0144087619766089,0,0,0,0,0,0,0,0,0,0,-0.0476872696458877,-0.122200748855352,0,0,0,0,0,0,0,0,0,0.0190276510858276,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.280626922608842,0,0.111149117853956,0,0,0,0,0,0,0,0.411454849696222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676477518045878,0,0,0,0,0,0,0,0,0,0,0,0.0538127566286553,0,0.214652582798283,0,0,0.0285367875288261,0.0201764951421282
X600036.CH.EQUITY,0,0,0.0439241228688901,0.279062989446906,0,0,0,0.00493100897313505,0.0288348449121485,-0.00473868464876689,0,0,0,0,0,0,0,0.178267126958934,0,0.0323478062995857,0,0,0,0,0,0.0437764447565105,0,0,0.18372320603896,0,0.129554348568322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518295726114543,0,0,0,0,0.0342078287851034,0,0
X1299.HK.EQUITY,0,0,0,0,0.0717533189976763,0,0,0,0,0.143488559437501,0,0,0,0,0,0,0,0,0,0,0,0,0.285944131983523,0,0,0,0,0.033456896134174,0,0,0,0,0.151189413672685,0,0,0,0.0656959303285981,0,0.0781225929012481,0,0,0,0.0918513401425844,0,0,0,0,0.144084972518868,0,0,-0.0168548285139495,0.0291062926362271
X601988.CH.EQUITY,0,0,0,0.0872023267971625,-0.0455074046027009,0,0,0,-0.020287689299886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175582913553607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125536864167461,0,1.00116121660251,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140377750799292,0,0,0,0,0,0.168713654451243,0.183199758691339,0.356263866203648,0,-0.253836178029762,0,0,0,0,0,0,0,0,0.00608566842450926,0,0,0,0,0.0934367980822122,0.157793129079804,0,0,-0.159483476190629,0,0.0720494970277262,0.0829714096293462,0
X388.HK.EQUITY,0,0,0,0,0.195877128093914,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702808138511857,0,0,0.126501973893593,0,0.243394132378075,0,0.145564999586319,-0.0160213638907021,0,0,0,0,0,0,0.156295332875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182445610849352,0,0.283019078146714
