,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.53652745411946,0,0,0,0.173108924742609,0,0,0.0636474353834992,0,0,0,0,0.174802014292941,0,0.0157927172061913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819303460770271,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0
X601939.CH.EQUITY,0,0,0,0.629827553240419,0,0.0652167799926975,0.0161858562412832,0,0,0.230582553859603,0,0,0,0,0,0,0,0,0,0,0,0.0524622991755574,0,0,0,0,0,0.049789905496221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.127326256496043,0.131219433873194,0,0.293492799009222,0,0,0.0384384070121206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237711468457093,0,0,0,0,0,0.136116023676108,0,0.0202609696676087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157770331408836,0,0.228785903305702,0,0,0.239200584886386,0,0.0153142489697922,0,0,0,0,0,0,0.0173745084694784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210691392642065,0,0,0,0,0,0,0,0,0,0,0.128820199544124,0,0
X601988.CH.EQUITY,0,0,0,0,0.322984867609114,0,0,0,0.218975814374429,0,0,0,0,0,0,0,0,0.018010905395384,0,0,0,0,0,0,0.0866569627474474,0,0,0,0,0,0,-0.158159535964636,0,0.0459008751454421,0,0,0,0,0,0,0.131396115710988,0,0,0,0,0,0,0,-0.0275955649141973,-0.152786843797634,0
X600036.CH.EQUITY,0,0,0.0386690761829529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869073683342064,0,-0.125892128873849,0,0,0,0,0.605380882547532,-0.0313386462904535,0,0,0,0,0.215872775291672,0,0,0,0,0,0,0,0,0,0.0840550585415883,0,0,0.182378329500772,0,0,-0.000644411625264453,0,0.115110297374851,0,0.0223070570013766
X1299.HK.EQUITY,-0.00857320228177378,0,0,0,0.191141196820041,0,0,0,0,0,0,0,0,0,0,0,0,0.145103895622326,0,0,0,0.080570828517631,0,0,0,0.0372907227911263,0,0,0.0509450855438175,0,0.0961070474803482,0,0,0,0,0,0,0.448542526454428,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305535810682934,0,0,0,0,0,0,0,0.134099143920192,0,0,0,0,0.403099092960954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668071001711566,0.179522772306625,0,0,0,0,0.186554176801932,0,0.0489202061962594,0.0730400650780148,0,0,0,0,0,0
X601328.CH.EQUITY,0.374614740825472,0,0.144519259457567,0,0,0,0,0,0,0,0,0,0.435537881208961,0,0,0,0,0.0408551686756668,0,0,0.119225702775249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532058281811663,0,0,0,0,0,0.111554005408205,0,0,0,0,0.0156810663238932,0,0
X601166.CH.EQUITY,0.169242963133234,0,0,0.243166874829704,0,0,0,0,0,0.0158075997438248,0,-0.0947057538893391,0.203681439118508,0,0,0,0,0,0,0.0249295103824394,0,0,0,0,0.206920966682709,0,0,0,-0.024685263458166,0,0,0,0,0,0,0,0,0,0,0,0.0872787734985707,0,0,0,0,0,0,0,0,-0.08475065022942,0
X601319.CH.EQUITY,0,0,0,0,-0.0948069005882392,0,0,0,-6.93889390390723e-18,0.0707745487426794,0,0,0,0,0,0.0549304018148533,0,0,0.237696210819348,0,0,0.0578281364214484,0,0,0,0,-0.0503841302691318,0,0,0,0,-0.031738494016318,0.242826703536954,0,0,0,0.100648411101274,0,-0.230477294692174,0,0,0,0.357426045184489,0,0,0,0.0909858957977148,0,0.0569578263724996,0,0
