,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0121638316003434,0,0,0.0390967234110103,0,0.295210770992548,0,0,0,0,0,0.115188592179567,0,0,0,0,0.110725799370787,0,-0.00354211285287789,0,0,0,0,0,0,0,0.0573218713813189,0.280298414628882,0,0,0,0,0,0.0523052343923006,0,0,0,0,0,0,0,0,0,0,0.0182090541278427,0,0,0,0
X601939.CH.EQUITY,0.265674429333255,0,0,0,0,0,0,0,0,0,0,0,0,0.426761263003841,0,0,0,0,0,0.106814307135806,0.0559748646747167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464427348789873,0.0402877501589285,0,0,0.0213407449853109,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.2104009536713,0,0,0,0,0,0,0,0.164983176112862,0,0,0,0,0,0,0.214438728669985,0,0.117671935032838,0.0949407514849502,0,0,0,0,0,0,0,0,0,0,-0.0342032597250225,0.0815335693381312,0,0,0.0291086338910078,0,0.112666180559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017258572723268,0,0
X601288.CH.EQUITY,0.344144225086768,0.00647587819057613,0,0,0.502314983502785,0,0,0,0,0,1.38777878078145e-17,0.0118149809650693,0,0,0.0403738327231709,0,0,0,-0.0329651968137993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171098013070466,0,0,0,0,0,0,0,0,0.0949573206547598,0.00788249497397774,0,0
X601988.CH.EQUITY,0,0,0.123431840058831,0,0,0,0,0,0,0,0.10977671812634,0,0,0,0,0.107555938331447,0,0.0647683785010651,0,0,0,0,0,0.0463822914690833,0,0,0,0,0,0,0,0.124592809046225,0,0,0.105898932777618,0,0,0,0,0,0,0,0,0,0,0.24342954253585,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0755607912083692,0,0,0,0.146712355246376,0,0.0392099612130574,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.350388022717013,0.19006044069694,0,0,0,0,0,0,0,0,0,0,0.408455566731227,0,0,0,0.346595740416056,0,0,0,0,0,0,-0.370145872238633,-0.358043365178785,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0.274440555445089,0,0,0,0.14248224760565,0,0,0,0,0,0,0,0,0,0,0,0.0840612382408673,6.93889390390723e-18,0,0.203469904594702,0,0.108533891070372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558535544166992,0,0
X1299.HK.EQUITY,0,0.0667480224244776,0,0,0,0,0,0,0,0,0,0.0925311123929255,0,0,0.0583809824179631,0,0,0.288192675156077,0,0,0,0.0399820849487327,0,0,0,0.0606792786400588,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.387222667258574,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206213950261714,0,0,0,0,0.00855611807630276,0,0,0,0.0910681140102438,0,-0.020199422186535,0,0,0,0.248974908796174,0,0,0,0.104362100523984,0,0,0,0,0,0,0,0,0.0326833729984244,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117878655131205,0,0,0,0,0,0.186526756831859,0,-0.106033388961371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771504759197449,0,0,-0.225420328662914,0,0,0,0,0,0,0.695104369690176,0,0,0,0,0,0,0.470763366534539,0,-0.161501954085369,0,0,0
X601328.CH.EQUITY,0,0.0682172292525793,0,0.00255924266698716,0.0769567998608099,0,0,0,0,0,0,0,0,0.308747907171685,0.043444121721249,0,0,0,0,0,0,0,0.0370713088898131,0.241055457991657,0.0558401413896561,0.0280298933702723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148504674902073,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.122999531783461,0,0,0,0,0.311799162779843,0,-0.0669642084152624,-0.0717281764406885,0,0,0,0,0,0,0,0,0,0.139423922417909,0,0,0,0,0,0,-0.0243169519068796,0,0,0,0.431242173945034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235409338623991,0,0,-0.137596399909311,0.028797842341531,0,0.0546260723931555
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0481959671607716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140441120297306,0.560582692208004,0,0,0,0,0,0,0.0153299751636531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.322708069648519,0.14047958154558,0,0,0,0.00559969259565537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.197923205203584,0,0,0.0243505364146399,0.101926558162854,0,0,0.230116610618138,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0584133404352344,0.0290637683062754,0,0,0,0,0,0,0,0,0.181774767079241,0,0,0,8.67361737988404e-19,0,0.368747327805093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118844293583716,0.110496755598857,0,0
X000001.CH.EQUITY,0,0,0,0,0.142629202309452,0,0.151985309312712,0,0.00643681703642155,0,0,0.072672542839368,0,0,0.0375092674660549,0,0,0,0,0,0,0,0,0,0.0540785180116927,0,0,0,0,0,0.309648779434814,0,0,0,0,0.0669354447191754,0,0,0,0,0,0.150082913198313,0,0,0.0452107443250968,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0410217958651905,0,0,0,0.0419737992320156,-0.0938352704625009,0,0,0,0,0.0313476706471679,0,0,0,0,0,0.0517726722052228,0,0.0542440092147821,0,0,0,-0.0618050999264655,0,0,0,-0.022028270384607,0,0.53858569679013,0.148626338191417,0,-0.102315686767348,0,0,0.139119092534444,0,0.131254561954079,0,0,0,0,0,0,0,0,0.00167966924409942,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.202116804175489,0,0,0,0,0,0,0,0,0.0668070812820234,0,0,0,0,0,0.49532352887472,0,0,0,0,0.0441390837968335,0,0,0,0,0,0.224512892012574,0,-0.119510713629164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
