,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.237813409878838,0,0,0.0875619572165999,0,0.239726802053027,0,0,0,0,0,0.128704266539587,0,0,0,0,0,0,0,0,0,0,0,0,0.0383114638186217,0,0,0,0,0,0.0939648586520069,0,0,0.0234732296985194,0,0,0,0,0,0,0,0,0,0.107437219923923,0,0,0,0,0
X601318.CH.EQUITY,0.19208661568676,0,0,0,0,0,0,0,0.269846703229829,0,0,0,0,0,0,0,0.367489428799847,0,0.132182426520972,0,0,0,0,0,0,0,0,0.0311260507976664,0,0,-0.0613300792481567,0,0,0,0,0.0448153734276951,0,0,0,0,0,0.00207738061863832,0,0.0335087884426522,0,0,0,0,0,0.0339849119215692,0,0
X601939.CH.EQUITY,0.0609428057657174,0,0,0.271800300444313,0,0.0510973578134893,0,0,0,0,0,0,0,0.429008780154439,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445726950447439,0,0,0.0667735311376548,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352288513396596,0,0.0262681138307043,0,0,0.488094034490093,0,0,0,0,0,0,0,0,0.0301296878846256,0,0,0,0,0,0,-0.0290264127783089,0.0174366770686188,0,0,0,0,-0.000299236392870252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101450708125792,0,0.00345468935318455,0,0
X5.HK.EQUITY,0,0,-0.0936438223284297,0,0,0,0,0.158340381771069,0,0,0,0,0.0575795305597705,0,0,0,0,0,0,0,0,0,0.403354161073725,0,0,0,0,0.0565001519514647,0.280006503235767,0,0.0397285387121011,0.26104665041642,0,0,0,0,0,0,0,-0.0422110493710137,0,0,0,0,0,0,0,0,0,-0.0264486603555932,-0.190807962770502,0
X601988.CH.EQUITY,0.372399056188844,0,0.000222873468762494,0,0,0,0,0,0,0,0.0954441946472657,0,0,0,0,-6.93889390390723e-18,0,0,0.0246058279780689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158501655934721,0,0,0,0,0,0,0,0,0,0,0,0.302640381021852,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220672339225371,0,0,0.26383575530326,-1.38777878078145e-17,0.0680181833226665,0,0,0,0.174481029156324,0,0,0,0,0,0,0,0,0,0,0.00913959972157238,0,0.114280521342236,0,0.07445536686821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601610572176949,0,0,0,0.470460831624024,0,0,0,0.122786190608758,0,0.106550763072556,0,0,0,0,0,0,0,0.26941400152468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.227187595685631,0,0,0,0,0,0,0.079841376766972,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0549516858783497,0,0,0.068406142658387,0,0,-1.38777878078145e-17,0,0.126455623815268,0,0,0,0,0,0,0.264700077894305,0,0,0.115744827775163,0,-0.14653536851208,0,0,0,0,0,0,0,0,0,0,0,0.135069978793312,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.304586561120784,0,0,0,0,0,0.205442514509725,0,0,-0.241375071244401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602112120338418,-0.0975393204798686,0,0,0,0,0,-0.0271391922593284,0,0,0.753581645205426,0,0,0,0,0,0.623824020848607,-0.0864305933066791,0,0,0,0
