,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146949746954148,0,0.0855869664054823,0,0,0,0,0,0,0,0.358140590551052,0.0867380996458966,0,0,0,-0.124596756355461,0,0,0,0,0,0,0,0,0,0,0,0.119428341002535,0,0,0,0,0,0,0.239010540551675,-0.0101555347602464,0,0,0,0,0,0,0.0477303176925621,-1.73472347597681e-18,0,0.0544052254371472,0,0,0,0,0.0654833623466566
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,-0.0254299013529275,0
X601939.CH.EQUITY,0.250548138978381,0,0,0.232733837330974,0,0.137697837977255,0,-0.0333194667121265,0,0,0,0,0,0,0.034376652692505,0,0,0,0,0,-0.00631090889963809,0,0.0664853969249362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476113043892909,-0.102209012511944,0,0.0235971474644934,0,0,-0.0427809619273082,0,0,0.0262689019179081,-0.0158884173491022,0,0
X601288.CH.EQUITY,0.561874367160811,0,0.168063883817613,0,0,0.0262258640711036,0,0,0.012734426141317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242860301005179,0,0,0,0,0,0,0.107914117248043,0,0,0,0.0574842254319683,0.0961557143200051,0,0,0.0435382563202917,0,0,0,0,0,0,0.127527041585685,0,0
X5.HK.EQUITY,0,-0.112809967108837,0.0378769429312578,0.273812941784152,0,0,0,-0.241429600541428,0,0,0,0,0.147731551885084,0,0,0,0,0,0,0.627633901259281,0,0,0,0,0.302406719774439,0,0,-0.0241821627728208,0,0,0,0,0.0207489908449573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18309772702932,0,0,-0.0714720585329106,0,0
X601988.CH.EQUITY,0.196455403897164,0,0.0848904624520209,0.0214007315691616,0,0,0,0,0.0311578785244823,0,0.0770110638657697,0,0,-0.328860317312601,0,0,0,0,0,0,0,0.509110993479967,0,0.0690006852530902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115681519638654,0,0,0,0,0,0,0,0,0.0300628707722291
X600036.CH.EQUITY,0,0.0958207354833598,0,0,0,0,0,0.104781919177602,0,0,0,0,0,0,0.313403150425034,0,0.160773836564064,0.000749992644521559,0,0.142912439282878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052675943962409,-8.67361737988404e-19,0,0,0.0400874994773294,0,0,0,0,0,0.0751940320126896,0,0,0,0.0583330026632769,0,0,0,-0.0296344899931688
X1299.HK.EQUITY,0,0,0,0,0,-0.0306917171838967,0.039157938481622,0,0,0,0.189294209306461,0,0,0,-0.180978353782313,0,0,0,0.349273308538051,0.283282118089168,0,0,0,0.0357016219191587,0,0,0,0.0838302249717326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617042198083088,0,0,0,0,0
X601628.CH.EQUITY,0.284612490225445,0.286061639906031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820684706660539,0,0,0,0,0,0,0,0,0,0.0477426121246963,0,0,0,0,0,0,0.102065858790774,-0.0425022364339772,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0520151438900306,0,-0.189304883164256,0,0,0.222115742778548
X601658.CH.Equity,0,0,0,0,0,0,0,-0.0128888940904966,0.0206469802535662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996109405983126,0,0,0,0,0.0043314702876194,-0.0105760047613482,0,-0.0270194532171163,0,0,-0.0137729977260132,0,0,0,0,0,0,0,0,0,0,0,0.00161718089275343,-0.013261778711807,0,0,0,0.00874421386716926
