,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.141889682322236,0,0.0810345478290014,0,0,0,0,0,0,0,0.356058618107792,0.0933145837891188,0,0,-0.130402132547784,0,0,0,0,0,0,0,0,0,0,0,0,0.0805128260316725,0,0,0,0,0,0,0,0.206815642755319,0,0,0,0,0,0.082085945935226,0,0,0,0.0560671218791328,0,0,0,0,0.0445703520267691
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0,0
X601939.CH.EQUITY,0.165861181606496,0,0,0.294802640543635,0,0.138133926343234,0,-0.0570566516447486,-0.0388759437299198,0,0,0,0,0,0.0414700391696171,0,0,0,0,0,-0.0135565868269499,0.0855445896769966,0,0,-0.0370197883799939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490280820674428,-0.0710868679843036,0,0,0,0,-0.0222979036242294,0,0,0.0367820765208543,0,0,0
X601288.CH.EQUITY,0.492002600685178,0,0.159734121364771,0,0.0146927828718533,0.221930788745884,0,0,0,0,0,0,0,0.0295265414988667,-0.127682093992589,0,0,0,0,0,0,-0.0136955710947167,0,-0.0446374889362344,0,0,0,0,0,0,0,0,-0.0359541807546943,0,0.163610799089967,0,0,0,0,4.33680868994202e-19,0,0,0,0.0025798510712396,0,0,0,0,0,0.275723857731791,0,0
X5.HK.EQUITY,-8.67361737988404e-19,-0.0696085376846249,0.127664658034087,0.0736545504831974,0,0.0694048439600202,0,-0.170610205111028,0,0,0,0,0.268140692140913,0,0,0,0,0,0,0.666530235451283,0,0,0,0,0.0830208650134474,0,0,-0.124290647513842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121231780635867,0,0,0,0,0
X601988.CH.EQUITY,0.198214797221368,0,0.0850503588509069,0.0214521288583393,0,0,0,0,0.0313053784336747,0,0.0789236622691435,0,0,-0.329351393800518,0,0,0,0,0,0,0,0,0.499482982279791,0.0687672542369198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115586911617909,0,0,0,0,0,0,0,0.0302395851554397
X600036.CH.EQUITY,0,0.114485836258076,0,0,0,0,0,0.120317079545679,0,0,0,0,0.0740890544237918,0,0.30877338170816,0.137757211436234,0,-3.46944695195361e-18,0,0.106628190001244,0,0,0,0,0,0,0,0,0,0,0,0,0.0465035271230576,0,-0.0448451745620127,0,0,0.117311674654058,0,0,-3.46944695195361e-18,0,0.0984806308296943,0,0,0,0,0,0,0,0,-0.0497510024274055
X1299.HK.EQUITY,0,0,0,0,0,-0.0163562151175842,0.0160067211178305,0,0,0,0.213324633143192,0,0,0,-0.151602941569427,0,0,0,0.31177935796544,0.255656806576213,0,0,0,0.0510473026899697,0,0,0,0.11932876760488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314372690866337,0,0.125776071324523,0,0,-0.0231440324310281,0,0
X601628.CH.EQUITY,0.368527975737987,0.295500444723903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178519738639118,0,0,0,0,0,0,0,0,0,0.001737280306249,0,0,0,0,0,0,0.117736036738125,0,-0.085841466109775,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0716862222147285,0.0575697752093751,0,-0.211028789021239,0,0,0.201555361369842
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0335032992031483,0,0,0,0,0,0.492321508489721,0,0,0,0,0,0,0,0,0.220029897776038,0,0,0,0,0.0542284110690218,0.0540590673912915,0,0,0,0,0,0,0.0241508538068072,0,0,0,0,0,0,0,0,0,0.0108481948896567,0,0.0269518221805436,0,0,0,0.14948025143813,0,0,0,0,0,0,0
