,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.115036910971875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11044458768015,0,0.378741922472094,0.497957553864459,0.0117302200001647,-0.220000478308811,0,0,0.287143344554594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157914562310043,0,0.0635389229498356,0
X601318.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0.1378601820872,0,0,0,0,0,0,0.0337000955088189,0.151322164876268,0,0,0,0.16578654186395,0,0,0,0,0,0,0,0,0,0,0,0.0126663157984843,0.0401416990170523,0.0539141828644013,0,0,0,0.0285988453446705,0.211688179611057,0,0,0,0,0,0,0,0,0,0,0,0,0.069009879133697,0,0.144315118694073
X601939.CH.EQUITY,0,0.0689628411285649,0,0,0.807120643054097,0,0,0,0,0.00202669186177855,0,0,0,0,0,0.0834236252993122,0,0.0186141459583075,0.0584182446107861,0,0,0.0032402974715245,0,0,0,-8.67361737988404e-19,0.0104589750298439,0,0.00997461623594688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0284572468621491,0,0.419076186008112,0.00798844284215686,0,0,0,0,0,0,0,0,0.0818351086611263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307304259099324,0,0,0,0,0,0,0,0,0,0.166039130186001,0.029111018247598,0,0,0,0,0.0840656950230071
X601288.CH.EQUITY,0,0,0.914450430708277,-0.119708315791882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134459078785152,0,0,0,0,0,0,0,0.0208205467716169,0,0,0,0.0441559556122524,0,0,0.0415241224395498,0,0,0,0,0,0,0.00248987531293107,0,-0.0813390642951451,0,0,0,0,0,0,-0.0642813669450883,0,0,0
X600036.CH.EQUITY,0,0,0.369223693370372,0,0,0,0,0,0.0233774567935999,0,0,0,0,0,0,0.137775751942661,0,0,0,0.00263114528136444,0,0,0,0,0,0,0.176316648337451,0,0.211325387502961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319556431367793,0,0.0137031656053152,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,-0.0836700344502758,0,0.0660409957476935,0,0,0,0,0,-0.0602798984887136,0,0.07952892339073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948911179739654,0,0,0,0,0,0,-0.0198700659972139,0.988290554416177,0.0282465111925798,0
X1299.HK.EQUITY,0,0,0,0.165453992611907,0,0.0286394088227194,0,0,0,0.12195782739699,0,0,0,0,0,0,0,0,0,0,0,0,-0.240688914310931,0,0.00685314454509164,0.0884736466850384,0.409406139104043,0,0,0.194724474114859,0.346074759974757,0.0459982276132337,0,0,0,0,0,0,0,0,0,0,0,0.042617381373664,-0.160524673488418,0,0.0656677770298228,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11916807089081,0,-0.0738783105032367,0,0,0,0,0,0,0,0.30296454098004,0.319753622928557,0,0,0,0,0,0,0,-0.260497158504226,0,0,0,0,0,0,0,0.0496158412620269,0.0124645880135074,-0.010011400877849,0,0,0.325185587761741,0,0,-0.0307610003842833
X388.HK.EQUITY,0,0,0,0.239998655337864,0,0,0,0,0,0,0,0,0,0,0,0,0.0192736363829945,0,-0.237467356917631,0,0,0,0,0,0.410585805368517,0.127756709012976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243329759202602,0,0.0535972344900533,0.18792352874446,0,0,0,0,0.0319741322685401
