,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.601951450169437,0,0.178399250172288,0.0613493472830307,0,0,-0.0732798520982662,0,0,0,0,0,0,4.33680868994202e-19,0.0814432671275124,0,0,-0.0563788705177902,-0.00922715400716586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28248440895026,0,-0.0219960615771043,0,0,0,0.0571307556368161,-0.0846926625660789
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.010867356313862,0,0,0,0,0,0.169032059288127,0,0,0,0.351701398762274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198508064253426,0,0.0468769930764566,0,0,0,0,0,0,0,0,0,0,0,0.00387388055039752,0,0.173847916391256
X601939.CH.EQUITY,0,0,0,0.701617928731638,0,0,0,0,0,0.0685523152738374,0,0.277728138510546,0,-0.0347123520286622,0,0.0344588177868782,0,0,0,0,0,0,0.0357019598784117,0,0,0.00224070326549483,0,0,0,0.00329200148698309,0,0,0,0,0,0.042187885117802,0,0,0,0,0,0,0,-0.027141206258579,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.12942634113551,0,0.865682920790288,0,0,0,0,-0.0670173075953037,0,0,0,0,0,0,0,0,0.00491492637582085,0,0,0,0.0445324734944197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673327869540519,0,0,0,0,0,0,0,-0.124244930026725,0,0,0,0,0,0,0,0,-0.0693400682929485
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00821772717484751,0,0,0,-0.0667100587532507,0.0859017018931627,0,0,0,0,0,0,0,0,0,0.115544155207129,0,0,0,0,0.0261787124518636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887032137352493,0,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.177852925696952,0,0,0,0,0,-0.0240090306543257,0,0,0,0,0,0,0.0275758697460515,0.303402840554956,0,0,0,0.0764404780396283,0,0,0,-0.184005718392526,0,0,0.0577679630962504,0,0,0.0770528813821013,0,0,0.320428026558824,0.110649626367559,0,0.0345792099971719,0,0,0.0321545046167639,0,0
X388.HK.EQUITY,0,0.00575749216313251,0,0,0.153164683475846,0,0,0.125954833520407,0,0,0,0,0,0,0,0.0308252731101606,0,0,0,0,0.096228177201918,0.385729225648129,0,0,0.120312239073836,0,0,0,0,0,0,0,0,0,0,0,0,0.115495437666102,0.195673375608853,0,0,0,-0.22184034902121,0,0,0,0,0,0,0,0,0.0711974973202577
