,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.136059210379146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279765892074266,0.0167217304160676,0,0.364839724336612,-0.180570572073076,0.444909009937699,0.249186577798808,0,0,-0.101622229054643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195957051935276,-0.0246794200679411
X601318.CH.EQUITY,0,0,0,0,0,0.227978926214439,0,0,0,-0.0817897732344497,0,0,0,0.0845083687327759,0,0,0,0.0714404485173276,0,0,0,0,0,0,0,0,0,0,0,0.0135260566638787,0.167990283479126,0,0,0,0,0.255248948945387,0,0.0476645494431924,0,0,0,0,0,0,0,0,0,0,0,0,0.0211092848597909,0.0279676428047996
X601939.CH.EQUITY,0,0.0463556296123867,0,0.799017028125837,0,0,0.0142424049916243,0,0,0.0437339833003323,0,0.0227686851756349,-0.029272914722734,-2.16840434497101e-19,0,0,0,0.0909008820059802,0,0,0,0,0.00162276147108082,0,-1.73472347597681e-18,0,0,0.0220317707353378,0,0,0.0309521531212409,0,0,0,0,0,0,0.0766108576613369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.968501131661853,0,-0.1025125945339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182961665245435,-0.020302858382395,0,0,0.0202470411988832,0,0,0.0837092190216026,0,0,0,0,0,0,0,0.046991710606463,0,0,0,-0.00833480226950896,0,-0.0627242633724399,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0,0.0195834012082781
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725641269757429,-0.0529093975587652,0,0,0.00679588555536559,0,0,-0.0515720894504313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684640861705846,0,0,0,0,0,0,0,0,0.0121305888857786,-1.73472347597681e-18,0,-0.11975712127472,0,0.974750267431293,0.108132869396402,0,0
X1299.HK.EQUITY,0,0,0,0,0.119146818763522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294945171456121,0,0,0,0,0,0,0,0,0,0,0.104411876286217,0.32457662016306,0,0,0,0,0,0,0,0,0.0282509623842225,0.0559555512310194,0,0,0,0.0539932810434813,0,0,0,0.138019749847947
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719444685447529,0,0,0,0,0,0,0,0,0.167886837342533,0.525673654919704,-0.00635348883316589,0,0,0,0,0,-0.00520563323115428,0,-0.237295643260954,0.122238125605938,0,0,0,0,0,0.154303767768831,0,0,-0.18704671231122,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.276447805522648,0,0,0.153082521761669,0,0,0,0,0,0,0.0770611014160387,0,-0.0201078701554267,-0.11040916771316,0,0,0.14703639966462,0.330533653285608,0,0,0.0496720417884085,0,0,0,-0.014593617705125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153907596523462,0,0.00233375771148668,0,0,0,0,0.0149339980364406,0.215848344009791
