,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.192060800258679,0,0,0.320116689795443,0,0,0,0,0,0.29993591696253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107408833576429,-0.149801366676449,0,0,0,0,0.0158116551142106,0,0,0,0,0,0,0,-0.142237054312683,0,-0.063215930170787,0.0456169177324161,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.149144382869287,0,0.00812846156529257,0,0.00469102616548439,0,0,0.172294283787862,0,0.0474699880790019,0,0,0,0,0,0,0,0.0583978035573061,0,0,0,0,0.0629254836625457,0,0,0,0,0,0,0,0,0,0,0.554006576503656,0,0,0.0352844885985496,-0.0758638550602329,0,0,0,-0.0300757999974247,0,0,-0.0385076827419521
X601939.CH.EQUITY,0.19787642751374,0,0,0,0,0,0,0,0,0.0286114613367117,0,0,0,0,0,0,0,0,0,0.07198251143191,0,0,0,0,0.0207807203984255,0,0,0,0,0,0,0,0,0,0.0414759590202172,0.35357200740192,0,0,0,0,0.0319779806061411,0,0,0,0.0747602993873861,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.249993637776545,4.33680868994202e-19,0,0,0,0.00938891336660504,0,0.0378665443030748,0,0,0,0,0,0,0,0.0766783696469926,0,0,0,0,0.211484074051755,0,0,0,0,0,0,0,-0.0474030076709693,0,0,0,0.079099625556017,0,0.312471124286574,0,0.0669062323695312,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0605814275499818,-0.112964966082534,0,0,0,0,0,0,0,0.0579238838290582,0,0,0,0,0,0.264851766580385,0,0.340994558653037,0,0.16259535735068,0,0,0,0,0.325696027022027,0,-0.0653614367550923,0,-0.19204612723482,0,0,0,0,-0.15229201819372,0,0,3.46944695195361e-18,0,0,0,0.0669737574357937,0,0.27284190579471,-0.147155283821762,0,0,0,-0.167972903230615,0,-0.0273051666362074,0
X601988.CH.EQUITY,0.178302982728708,0,0,0.408018439823328,0,0,0,0,0,0.111634616962983,0,0,0.157496656882014,0,0,0,0,0,0.0305485785056822,0,0,0,0,0,0,0,0,0.0154414019437684,0.0213134511555911,0,0,0,0,0,0,0.126363264257387,0,0,0,0,0,0,0,0,0,0,0,-0.00653074758908043,0,0,0.137625589775396
X600036.CH.EQUITY,0,0.648312604090138,0.0316344043723346,0,0,0,0,0,-0.00778167697997975,0.0380652036737758,0,0,-0.170660184589014,0,0,0,0,0,0.168465566544481,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0720025196815535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247210745475787,0,0,0.0571074875001718,0,0,-0.149705961988052,0,0.240208659123527
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136959508523493,0,0,0,0.369119199205636,0.103676902942518,0,0.202878443658557,0,0,0,0.0309938896387222,0,0.219123050269467,0,0,0,0,0,0,0,0,0.0523534549820079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102599979293319
X601628.CH.EQUITY,0,0.160896478917401,0,0,0,0,0,0,0,0,0,0,0.00327484354400473,0,0.274386505311352,0,0,0,0,0,0.00729773329691672,0,0,0.163264317619431,0,0,0,0,-0.0518108030517947,0,0,0,0,0,0,0,0,0.140087700272606,0,0.0989511325442908,0,0,0,0,0,0,0,0,0.109219926204995,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.325666809406693,0.245948071868236,0,0.0173176264167649,0,0,0,0,0,0.323915945553688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242399583276246,0,0,-0.0207014920574996,0,0.335046821023395,0,0,0,0,-0.139319777741223,0,-0.0916442133104009,0,0,0,0,0,0,0,-0.0441618237244598
