,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.111131685045769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419226805031393,0.364397314734241,0.00196967720670074,0,0,-0.265175176340711,0,0.323677453139449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155528031439875,0,0.0115632149108361,0
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0,0.108073583870607
X601939.CH.EQUITY,0,0.0684965640175252,0,0.80417241423225,0,0,0,0,0,0.00205424189062456,0,0,0,0,0,0,0.0829081864541162,0.0184493483626871,0.0584009987046496,0,0,0.00323204621770942,0,0,0,0.0104617072556963,0,0,0,0.00997677869351924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922504022920055,0,-0.0638262696115883,0,0,0,0,0,0,0,0,0,0,0,0,0.152184830626424,0,0,0,0,0,0,-0.0973879735469462,0,0,0,0.0228503358361085,0,0,0,0,0,0,0,0,0,0,0.0175104059377746,0,-0.0815315139289587,0,0,0,0,0,0,-0.0480694845590907,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0158414711098009,0,0.419282530824604,0,0,0,0,0,0,0,0,0,0.0883652305572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131627187945,0,0,0,0,0,0,0,0,0,0.140090852203565,0.0436406095106429,0,0,0,0,0.0824445742340815
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0,-0.0408744528289298,0.140454433356073,0,0,0,0,-0.0695888209215073,-0.0929431414554117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574719340790163,0,-0.1168455179944,0,0,0.0193435972164057,0,0,0,-0.0484465822171951,1.08290575709644,0,0
X1299.HK.EQUITY,0,0,0,0,0.164438059983033,0,0,0,0,0.118522619361835,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.207151500741088,0,0,0.381600125217793,0,0.0662101727971722,0.17063209467695,0,0.345810609761629,0.0997738753672986,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.145737461268192,0,0.0700465924314569,0,0,0,-0.0237320529634524,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116936339209893,0,0,-0.0586748366064146,0,0,0,0,0,0,0.295475355871257,0.316215790871968,0,0,0,0,0,0,0,0,-0.267314845596155,0,0,0,0,0,0,0,0.0468318910183642,0.0103509379331853,0,0,0,0.317830522350466,0,0,-0.0302643764884991
X388.HK.EQUITY,0,0,0,0,0.234270297206191,0,0,0,0,0,0,0,0,0,0,0.0296012466710921,0,0,-0.245233748026525,0,0,0,0,0,0.409805446358644,0,0,0.115156847309729,0.0199401372545634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24104316184125,0,0.0652513307922338,0.181478518722798,0,0,0,0,0.0215416371710246
X601658.CH.Equity,0,0,0.072734177988879,0.168201762587111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275257762445084,0,0.0241002695858501,-0.0581798598296217,0,0,0,-0.0449830486699287,0,0,0,0.0605906117075822,0,0,0,0,0,0,0,0,0,0,-0.0346536676416885,0,0,0.265954035231182,0,0,0,0,0,0,0,-0.0120812241704093,0
X600030.CH.EQUITY,0,0,0,0,0.0640664447930694,0,0,-0.0243990442834625,-0.0569038683073475,0.0399689499457062,0,0,0.220855168352435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112919178863223,0,0,0,0,0,0.119730712766867,0,0.178406125005416,0,0,0.189309907062093,0,0.0365225567018213,0,0,0.147211810069808,0,0.0296055499943559,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0618603939025205,0,0,0,0,0,0,0.70435898595248,0,0,0,0.0570515977534225,0,0,0,0,0,0.0244763686200647,0,0,-0.0796976534326932,0,0,0.202901917674455,0,0,0,0,0,0,0,0,-0.0317769200477619,0,0,0.05054840887787,0,0,0.0378795466803915,0.0132663369263954,0,0,0,0,-0.0872596080426896,0,0,0
