,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,1.38777878078145e-17,0.288740106429685,0.0981743165337121,0.0807683526000184,0,0,0.268917519519473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143682839954377,0,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0946444595496473,0,0,0,0,0,0,0,0,0,0,0,-0.0506747382657529,0,0
X601318.CH.EQUITY,0,0,0.241885016630805,0,0,0,0,0,0.101929310960935,0,0,0,0.0602856404180898,0,0.0310329523698904,0,0,0,0,0,0.178160200072188,0,0,0,0,0,0,0,0,0,0,0,0.0429618660361601,0,0,0,0,0.1087470827562,0,0,0,0,0,0,0.0266818784878099,0,0,0,0,0,0,0.100435325353313
X601939.CH.EQUITY,0.332564862639965,0.256012885517552,0,0,0,0.128426517257512,0,0.316470548812061,0,0,0,0.029155092455532,0,0,0,0,0.118959024641482,0,0,0,0,-0.174782932846479,0,0,0,0,0,0.0610906199609482,0,0,0,0,0.143291181618958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759643372521533,0
X601288.CH.EQUITY,0,0,0.00199293820547451,0,0,0.0980400856580384,0,0.456298552840428,0,0,-0.0918979259274804,0.149422803531665,0,0,0.0414529122069043,0,0,0,0,0,0,0,0,0.039938005176786,0,0,0,0.0533481126067769,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0503641003744059,0,0,0,0.0297877597456857,0,0,-0.0425314367211389
X600036.CH.EQUITY,0,0.0706378391654849,0,0,0,0,0.276493667648978,0,0,0,-0.0154651303100589,-0.0798109949567339,0.0975362151199128,0,0,0.085383599374724,0,0,0,0,0,0,8.67361737988404e-19,0,0.531737109693928,0,0.155476966762198,0.119025692533071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119934707964087,0,-0.0171055852215601,0,0,0,0.056004357248811,0.0337716042884751
X601628.CH.EQUITY,0,0,0,0.0775324866191147,-0.0208951874001834,0,0,0,0,0,0,0,0,0,0,-0.186912624566676,0,0,0,0,0,0.0552169499162494,0,0,0.035205775541432,0,0,0,0,0,0,0,0,0.0093657376274691,0.66416134152494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079163306216927,0.0079670313303276,0,0.239152287193967
X1299.HK.EQUITY,0,0,0,-0.0178682970957506,0,0,0,0,0,0,0.0736289669755681,-0.0525022284668297,0,0,0,0,0,0,0,0.0315242675677887,0,0,0.15343607005453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108620572747818,0.122897640383879,0.16239658967164,0,0.147818258403104,0,0,0,0,0,0,0.269224086995658,0,0
X601988.CH.EQUITY,0,0,0.100130598411207,0.482175109541009,0.0822828426520967,0,0,0,0,-0.00276645251757371,0,0,0.213986409076738,0,0,0,0.0721358716721572,0,0,0,0,0,0.0398904307090993,0,0,0,0,0,0,0,0.0219727598486056,0,0,0,0,0,0.0299690950832962,0,2.16840434497101e-19,0,0,0,0.0368907538656633,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917702842416982,0,0,0,0,0,0,0,0,0,0,0.000477127528070592,-0.107356794981685,0,0,0,0,0,0,0.145670029272632,0,0.167797814315667,0,0,0.12007156064997,0,0,0,0,-0.0448532831878574,0,0.10412835260163,0,0,0,0,0,0.331904348853436,0,0,0,0.203071131061823,0,0.0525011575739436,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0280392019416063,0.0490546322872079,0,0,0,0,0,0.0912184063880497,0.096544933577791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199358931960845,0.394983719742905,0.0635272924368302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849315445687274
X388.HK.EQUITY,0,0,0,0,-0.208976041823305,-0.0936000669682731,0.321415162931834,0,0,0,0,0,0,0,-0.156090182037248,0,0,0,0,-0.157229362519303,0,0.484870491712257,0.17682685651662,0,0,0,0,0,0.153032630341193,0,0,0,-0.218505104888093,0,0,0,0,0,0,0,-0.0196538254194588,0.153364962743572,0,0,0,0,0,0,0,0.0275542003469986,-0.0742773340936278,0
X601658.CH.Equity,0,0,0,0.324119443612466,0,0,0,0.0121746635572159,-0.171298837227486,0.243650607601086,0.0270250814678714,0,0.105574442481355,0,0.0809578979821705,0,0.37636061953178,0,0,0,0,0.277629770033637,0,0,0,0,0,0,0.0213111011987244,0,0,-0.518078447523645,0,0,0,0,0,-0.0311378736344663,0,0,-0.0325833169205901,0,0.0939002683514663,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0215361097143088,0,0,0.247959670194238,0,0,0.190878588988987,0,0.444903746931865,0.0852614751453755,0,0,0,0,0,0,0,0,0,0,0,0.0872554412705885,0,0,0,0.273423324397031,0,0,0,-0.0573892243228147,0,-0.226285437399639,0,0,0,0,-0.0522950611556642,0,0,0,0,0,0,-0.0501645264113198,0,0,0,0,0,1.73472347597681e-18,0.134898408667464
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0297884518766794,-0.0151166251268661,0,0,0,0,0,0.304056568619715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052143020836783,0.00420924619725847,0.205717533314589,0.231169003261568,0,0,0,0,0,0,0.230698025221252,0,0.0177808234324785,0,0,0.0544071890383913,0,0,0
X601601.CH.EQUITY,0,0,0,0.0474311474319668,0,0,0,0,0.126478853367951,0,-0.0773014176898713,0,0.343800828319608,0,0,0,0,0,0.164307317321808,0,0.128849938465304,0,0,0,0,0.0172304792082352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348699557923367,0,0,0,0,0.0331052256481378,0,0,0.0807277607923497,0,0,0
X000002.CH.EQUITY,0,-0.14737798533499,0,0,0.110112714654662,0,0,0,0,0,-0.0256507696024293,0.108786729725561,0,0,0,0,0,0,0,0,0,0,0.0296969433856848,0.291120882503039,-0.177220933413596,0,0,0,0.591420492324999,0,0.0436141936470944,0,0,0,0,0,0,0,0,0,0,0,0,0.0379938423915348,0,0,0,0,0,-3.46944695195361e-18,0,1.73472347597681e-18
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.093286469030365,0,0,0.0857816051697321,0,0,0,0.406520736019111,0,0,0,0,0,0.224618000321868,0,0,0,0,0,0,0,0,0,0,0,0.0271785138683679,0.0174497486346785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.102047258896302,0,0,0,0,0,0,0,0,0,0,0.683383253526032,-0.0469199903287661,0,-0.183914817625946,0,0,0,0,0,-0.0481698109737388,0.163557311967559,0,-0.0763015041072601,0,0,0,0,0,0,0.00113352536999196,0,0,0,0,0,0,0,0,0.141187178814788,0,0,0,0.055699422371088,0,0,-0.0836241942008112,0,-0.138960273250392,0.0263284361460576
X600000.CH.EQUITY,0,0.0632733694885747,0,0,0.117685192870861,0,0,0,0,0.0491784302136137,-4.33680868994202e-19,0,0,0,0,0,0.50442161862721,0,0,0,0,0,0,0.00511601425383998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472678365784632,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0688322536445571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162953150555786,0.054291740848821,0,0,0,0.271403808414761,0,0,0.00404786364897461,0,0,0,0,0,0.0239954185370643,0,0.283370161751176,0,0.157323286338654,0,-0.0773011946484916,0,-0.23804901299035,-0.457109746764353,0,0,0,0
X601319.CH.EQUITY,0,0,0.104654682533294,0,0,0,0,0,0,0,0,0,0.253220269839647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.023736048927434,0,0.255941451321259,0,0,0,0,-0.013756070679521,0,0,0,0,0,0.248471127090968,0.171085906960465,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.105368430878164,0.0699332088469485,0,0.189462648267397,0,0,-0.064322353537725,0.0546641281538409,0,0,0,0,0,0,0,0,0,0,0,-0.0124514522224526,8.67361737988404e-19,0.087642795362733,0,0,0,0,0,-0.0034382210769708,0,0,0,0,-0.0128224776250929,0,0,0,0.369214503351921,0.243245518405872,0,0,0,0.0490741010550552
X11.HK.EQUITY,0,0,0,0.0495009666165372,0,0.0503182955627115,0,0.0805910694238985,0.529312056294977,0,0.0610631895140634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336282410312848,0,0,0,0,0,0,0.156066577086445,0,0,0,0,0.0595068569224282,0,0,0,0,0,0,0,0,0,0,-0.0199185303704315,0,0,0
X601998.CH.EQUITY,0,0,0,0.279664684462682,0,0,0.288046180712599,0.137645418350635,0,-0.125070481840355,0,0,0,0,0,0.111778639261931,0,0.122609811905051,0,0,0,0,0,0,0,0,0,0.495617010867347,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456672512621364,0,0,0,0.0869738795783943,0,0,0,-0.0974011443067593,0,0,0
