,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137603235389265,0,0,0,0,0,0,0,0,0,0,-0.0977156131881251,0.434734738804232,0,0.688277341019959,0,0.0393186321277035,0,-0.127706924966391,0,0,-0.0822684118163447,0,0.103751992988502,0,0,0,0,-0.135509722541034,0,-0.339563670301457,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0,0.127133229364335
X601939.CH.EQUITY,0,0,0,0.803164741381978,0.00226960120229134,0.00150627961448721,0.015492317235722,0,0,0,0,0,0.0107589124733149,0,0,0,0,0,0.05208402192656,0,0,0,0,0,0,0,0,0,0,0,0,0.0897092103861381,0.0418566498396155,0,0,0,0,0,0,0,0,0,0,0,0.0320707267952767,0,0,0.0379142225962675,0,0,0,0.0145030464661635
X601288.CH.EQUITY,0,0,0.883353274104465,0,0,0,-0.0950230372508015,0,0,0,0,0,0,0.0118073085776161,0.034594192978862,0,0,0.153014995999702,0,0,0,0,0,0,0,-0.0469837382099854,0.0170291041199089,0,0,0,0,0,0,0,0,0,0,-0.153496934969479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152632249142078,0,0,0,0,0,0.966815082610337,0,0,0,0,-0.01038517470952,0,-0.148567477756054,-0.0439433219698889,0,0,0.277226180751422,0,0,0,0,0,0,0,0,-0.16216321067342,0,0,-0.151203536805893,0,0,0,0,0,0.0576631268511849,0,0.0659169288030576,0,0,0,0,0,0,0.0302535474538877,0.223993481570613
X600036.CH.EQUITY,0,0,0.390758310361367,0,0,0,0,0,0.0100329060974919,-4.33680868994202e-19,0,0,0,0,0,0.129344770513039,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.192230636884258,0,0.00950907212913519,0,0,0,0.163829700902343,0,0,0,0,0,0,0,0,0,0,0.0208461985056609,0,0,0,0.00613908435027675,0,0.00530210105370162,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0,0.16508162936258
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.111921346222196,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.256539860480732,0,0,0.167282544053181,0,0.17099034361031,0,0.348440569130246,0,0,0.00251887695327604,0,0,0,0,0,0,0,0,0,0,0,0.41047039276204,0,0,0,0.0997238576072849,-0.0894423974305198,0.0982172713125286
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309959372274341,0,0,0,0,0,0,0.0127726749029975,0,-0.125173130942291,0.38661921217265,0,0.183285582296496,0,0.0863158755358052,0.0825942460864694,0,0,0,0,0,0,0,0,-0.0974725567827041,0,0,0.0376177664055447,0,0.0749645794549739,-0.142738789658751,0,0,0,0,0,0,-0.246230825695867
X388.HK.EQUITY,0,0,0,0,0,0,0.225189601019618,0,0,0,0,0,0,0,0,0,0,0,-0.216147664807815,0,0,0,0,0,0,0.339453988560851,0,0.0598983802057025,0,0.154324160146868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167800502604477,0.0304925109509122,0,0.0563145481394971,0,-0.261664148731887,0,0
